tag	chrom	pos	pvalue	variant_id
Astle_et_al_2016_Red_blood_cell_count	chr17	55165030	2.98300261980449e-09	rs72834846
Astle_et_al_2016_Red_blood_cell_count	chr17	83096364	4.063e-08	rs75690529
Astle_et_al_2016_Red_blood_cell_count	chr3	196104912	2.006e-35	rs112930371
Astle_et_al_2016_Red_blood_cell_count	chr3	24293020	2.235e-30	rs113700287
Astle_et_al_2016_Red_blood_cell_count	chr3	142576901	9.104e-25	.
Astle_et_al_2016_Red_blood_cell_count	chr3	141431184	7.58e-21	rs7625643
Astle_et_al_2016_Red_blood_cell_count	chr3	56714158	1.06e-19	rs6445817
Astle_et_al_2016_Red_blood_cell_count	chr3	71207158	7.376e-14	rs17699658
Astle_et_al_2016_Red_blood_cell_count	chr3	16891490	1.201e-12	rs73146904
Astle_et_al_2016_Red_blood_cell_count	chr3	69796357	2.48799832762774e-12	rs6549251
Astle_et_al_2016_Red_blood_cell_count	chr3	169404143	2.69300251668586e-11	rs4955647
Astle_et_al_2016_Red_blood_cell_count	chr3	194956076	1.869e-09	rs35060063
Astle_et_al_2016_Red_blood_cell_count	chr3	52799789	2.322e-09	rs3617
Astle_et_al_2016_Red_blood_cell_count	chr3	58388302	4.681e-09	rs7610312
Astle_et_al_2016_Red_blood_cell_count	chr3	12337852	4.777e-08	rs35240997
Astle_et_al_2016_Red_blood_cell_count	chr16	120329	1.058e-34	rs2238368
Astle_et_al_2016_Red_blood_cell_count	chr16	88787321	9.499e-28	rs837763
Astle_et_al_2016_Red_blood_cell_count	chr16	30091839	3.243e-27	rs3809627
Astle_et_al_2016_Red_blood_cell_count	chr16	67890263	4.193e-15	rs12448131
Astle_et_al_2016_Red_blood_cell_count	chr16	28857641	1.60699755199011e-10	rs62037365
Astle_et_al_2016_Red_blood_cell_count	chr16	30974673	2.123e-09	rs4889604
Astle_et_al_2016_Red_blood_cell_count	chr16	51136115	9.709e-09	rs116971887
Astle_et_al_2016_Red_blood_cell_count	chr16	72045758	1.493e-08	rs77303550
Astle_et_al_2016_Red_blood_cell_count	chr16	89443357	1.859e-08	rs76934280
Astle_et_al_2016_Red_blood_cell_count	chr16	28336386	2.093e-08	rs13333976
Astle_et_al_2016_Red_blood_cell_count	chr16	67334393	3.867e-08	rs139456468
Astle_et_al_2016_Red_blood_cell_count	chr1	247876149	1.397e-29	rs3811444
Astle_et_al_2016_Red_blood_cell_count	chr1	199041592	6.621e-29	rs1434282
Astle_et_al_2016_Red_blood_cell_count	chr1	46039637	1.977e-20	rs1707321
Astle_et_al_2016_Red_blood_cell_count	chr1	231422308	8.40202414535464e-20	rs533281866
Astle_et_al_2016_Red_blood_cell_count	chr1	214007378	1.323e-16	rs3767844
Astle_et_al_2016_Red_blood_cell_count	chr1	3774964	8.932e-13	rs1175550
Astle_et_al_2016_Red_blood_cell_count	chr1	205072824	2.193e-12	rs6696846
Astle_et_al_2016_Red_blood_cell_count	chr1	203312047	3.13999686486606e-12	rs17534202
Astle_et_al_2016_Red_blood_cell_count	chr1	45537773	8.682e-12	rs9429079
Astle_et_al_2016_Red_blood_cell_count	chr1	155208991	2.35099784707256e-11	rs760077
Astle_et_al_2016_Red_blood_cell_count	chr1	3080038	1.861e-10	rs1569419
Astle_et_al_2016_Red_blood_cell_count	chr1	209763286	5.896e-10	rs6540556
Astle_et_al_2016_Red_blood_cell_count	chr1	16043683	1.379e-09	rs140307022
Astle_et_al_2016_Red_blood_cell_count	chr1	119729854	1.837e-09	rs523395
Astle_et_al_2016_Red_blood_cell_count	chr1	147817471	1.176e-08	.
Astle_et_al_2016_Red_blood_cell_count	chr1	161540726	1.90200107690784e-08	rs144126567
Astle_et_al_2016_Red_blood_cell_count	chr1	10297748	2.8459987547181e-08	rs112682076
Astle_et_al_2016_Red_blood_cell_count	chr11	10159444	2.736e-27	rs55893317
Astle_et_al_2016_Red_blood_cell_count	chr11	61781553	3.727e-21	rs174533
Astle_et_al_2016_Red_blood_cell_count	chr11	19203130	7.91199942362578e-16	rs10766533
Astle_et_al_2016_Red_blood_cell_count	chr11	8721318	3.194e-13	rs34723331
Astle_et_al_2016_Red_blood_cell_count	chr11	31403276	8.641e-13	rs6484504
Astle_et_al_2016_Red_blood_cell_count	chr11	30745126	1.926e-12	rs674144
Astle_et_al_2016_Red_blood_cell_count	chr11	108435509	2.023e-11	rs10890839
Astle_et_al_2016_Red_blood_cell_count	chr11	67330307	2.05e-10	rs76335321
Astle_et_al_2016_Red_blood_cell_count	chr11	33892021	2.514e-10	rs2273799
Astle_et_al_2016_Red_blood_cell_count	chr11	16646287	2.225e-08	rs11024008
Astle_et_al_2016_Red_blood_cell_count	chr5	1284020	1.798e-25	rs4449583
Astle_et_al_2016_Red_blood_cell_count	chr5	88895818	5.576e-14	rs2067663
Astle_et_al_2016_Red_blood_cell_count	chr5	154655742	1.841e-11	rs5872390
Astle_et_al_2016_Red_blood_cell_count	chr5	77181995	7.409e-10	rs2928167
Astle_et_al_2016_Red_blood_cell_count	chr5	177353544	9.537e-10	rs4131289
Astle_et_al_2016_Red_blood_cell_count	chr5	34507355	4.062e-09	rs1542069
Astle_et_al_2016_Red_blood_cell_count	chr5	56144903	1.277e-08	rs71624119
Astle_et_al_2016_Red_blood_cell_count	chr18	46269501	4.656e-25	rs8093407
Astle_et_al_2016_Red_blood_cell_count	chr18	63253621	1.327e-18	rs17758695
Astle_et_al_2016_Red_blood_cell_count	chr18	48680897	1.818e-10	rs78415359
Astle_et_al_2016_Red_blood_cell_count	chr20	57415349	4.922e-23	rs737092
Astle_et_al_2016_Red_blood_cell_count	chr20	50485053	1.467e-21	rs6126019
Astle_et_al_2016_Red_blood_cell_count	chr20	25536789	1.691e-12	rs6138599
Astle_et_al_2016_Red_blood_cell_count	chr20	31851495	1.623e-11	rs78429945
Astle_et_al_2016_Red_blood_cell_count	chr20	30475335	5.07928451573757e-11	rs36135379
Astle_et_al_2016_Red_blood_cell_count	chr20	53605567	6.36e-11	rs151305716
Astle_et_al_2016_Red_blood_cell_count	chr20	32520305	2.257e-10	rs159058
Astle_et_al_2016_Red_blood_cell_count	chr20	26358782	2.93880988768939e-10	
Astle_et_al_2016_Red_blood_cell_count	chr20	30986568	4.18749279347667e-10	
Astle_et_al_2016_Red_blood_cell_count	chr20	28606649	4.73631787837137e-10	
Astle_et_al_2016_Red_blood_cell_count	chr20	29846616	3.37392726155183e-09	rs36148393
Astle_et_al_2016_Red_blood_cell_count	chr20	44045208	4.346e-09	rs766622
Astle_et_al_2016_Red_blood_cell_count	chr20	29110733	2.50546898114441e-08	
Astle_et_al_2016_Red_blood_cell_count	chr15	76006403	4.555e-20	rs11072567
Astle_et_al_2016_Red_blood_cell_count	chr15	65427210	1.294e-15	rs35558920
Astle_et_al_2016_Red_blood_cell_count	chr15	78259585	1.551e-11	rs11638511
Astle_et_al_2016_Red_blood_cell_count	chr15	74823826	2.159e-10	rs12917376
Astle_et_al_2016_Red_blood_cell_count	chr15	71826436	5.00800692768766e-10	rs2625529
Astle_et_al_2016_Red_blood_cell_count	chr13	75483247	1.401e-17	rs9573567
Astle_et_al_2016_Red_blood_cell_count	chr13	108760356	2.62e-11	rs9521011
Astle_et_al_2016_Red_blood_cell_count	chr13	113849020	1.593e-10	rs6602909
Astle_et_al_2016_Red_blood_cell_count	chr13	40679967	2.101e-09	rs9549260
Astle_et_al_2016_Red_blood_cell_count	chr13	28656444	4.317e-08	rs1340817
Astle_et_al_2016_Red_blood_cell_count	chr14	68044056	3.186e-15	rs72725174
Astle_et_al_2016_Red_blood_cell_count	chr14	65020976	1.988e-14	rs11627485
Astle_et_al_2016_Red_blood_cell_count	chr14	64236875	8.694e-10	rs1256061
Astle_et_al_2016_Red_blood_cell_count	chr14	74199522	4.519e-08	rs45569432
Astle_et_al_2016_Red_blood_cell_count	chr8	21934261	6.141e-15	rs58141407
Astle_et_al_2016_Red_blood_cell_count	chr8	115521531	1e-13	rs1905376
Astle_et_al_2016_Red_blood_cell_count	chr8	125487789	7.21399343161135e-13	rs28601761
Astle_et_al_2016_Red_blood_cell_count	chr8	23592997	1.164e-12	rs950893
Astle_et_al_2016_Red_blood_cell_count	chr8	42600063	8.48e-12	rs2923411
Astle_et_al_2016_Red_blood_cell_count	chr8	47972876	2.02899762200142e-10	rs762679
Astle_et_al_2016_Red_blood_cell_count	chr8	47362138	4.528e-10	.
Astle_et_al_2016_Red_blood_cell_count	chr8	129591389	1.209e-09	rs10107630
Astle_et_al_2016_Red_blood_cell_count	chr21	15205839	6.874e-15	rs1997595
Astle_et_al_2016_Red_blood_cell_count	chr21	36700056	2.13900005446003e-11	rs2269188
Astle_et_al_2016_Red_blood_cell_count	chr21	33974554	2.468e-11	rs35542019
Astle_et_al_2016_Red_blood_cell_count	chr21	38486979	1.246e-08	rs2212930
Astle_et_al_2016_Reticulocyte_count	chr20	4162192	0	rs78839561
Astle_et_al_2016_Reticulocyte_count	chr20	53613491	3.049e-14	rs145910606
Astle_et_al_2016_Reticulocyte_count	chr20	57437932	9.661e-14	rs4810067
Astle_et_al_2016_Reticulocyte_count	chr20	39934603	2.925e-13	rs2145943
Astle_et_al_2016_Reticulocyte_count	chr20	3646342	1.233e-12	rs2853203
Astle_et_al_2016_Reticulocyte_count	chr20	10736130	1.249e-12	rs140994150
Astle_et_al_2016_Reticulocyte_count	chr20	59019629	1.452e-11	.
Astle_et_al_2016_Reticulocyte_count	chr20	41168825	4.997e-08	rs753381
Astle_et_al_2016_Reticulocyte_count	chr1	247875992	3.74e-196	rs1339847
Astle_et_al_2016_Reticulocyte_count	chr1	158617176	1.86995254654033e-159	rs2022003
Astle_et_al_2016_Reticulocyte_count	chr1	3774964	2.439e-42	rs1175550
Astle_et_al_2016_Reticulocyte_count	chr1	117610389	2.291e-29	rs11587735
Astle_et_al_2016_Reticulocyte_count	chr1	56140074	1.312e-27	rs778125
Astle_et_al_2016_Reticulocyte_count	chr1	155301642	1.228e-20	rs141119689
Astle_et_al_2016_Reticulocyte_count	chr1	219931428	1.25247705207117e-13	rs10643455
Astle_et_al_2016_Reticulocyte_count	chr1	205213737	2.76200292658208e-13	rs12140703
Astle_et_al_2016_Reticulocyte_count	chr1	199041592	4.465e-13	rs1434282
Astle_et_al_2016_Reticulocyte_count	chr1	183878144	1.948e-12	rs145589976
Astle_et_al_2016_Reticulocyte_count	chr1	46007087	1.68e-10	rs12021587
Astle_et_al_2016_Reticulocyte_count	chr1	150677718	5.999e-10	rs72702521
Astle_et_al_2016_Reticulocyte_count	chr1	24965206	9.477e-10	rs188468174
Astle_et_al_2016_Reticulocyte_count	chr1	156043927	1.368e-08	rs150633091
Astle_et_al_2016_Reticulocyte_count	chr1	23805815	1.467e-08	rs2256179
Astle_et_al_2016_Reticulocyte_count	chr10	24913109	1.95e-163	rs11014296
Astle_et_al_2016_Reticulocyte_count	chr10	69334748	1.9e-96	rs17476364
Astle_et_al_2016_Reticulocyte_count	chr10	103011454	9.695e-52	rs111326718
Astle_et_al_2016_Reticulocyte_count	chr10	45458319	5.744e-15	.
Astle_et_al_2016_Reticulocyte_count	chr10	102506482	7.947e-12	rs113451617
Astle_et_al_2016_Reticulocyte_count	chr10	79373095	2.142e-08	rs1923366
Astle_et_al_2016_Reticulocyte_count	chr3	50292395	9.94999999999999e-138	.
Astle_et_al_2016_Reticulocyte_count	chr3	50859955	4.035e-61	rs11921930
Astle_et_al_2016_Reticulocyte_count	chr3	51396784	4.477e-58	.
Astle_et_al_2016_Reticulocyte_count	chr3	49671336	1.457e-53	rs1060970
Astle_et_al_2016_Reticulocyte_count	chr3	48727521	3.952e-36	rs1961527
Astle_et_al_2016_Reticulocyte_count	chr3	47930430	2.62345729067531e-17	rs62260760
Astle_et_al_2016_Reticulocyte_count	chr3	51897382	4.357e-17	rs62259728
Astle_et_al_2016_Reticulocyte_count	chr3	142558733	6.55401936944515e-16	rs2227930
Astle_et_al_2016_Reticulocyte_count	chr3	52594040	1.237e-15	rs2577831
Astle_et_al_2016_Reticulocyte_count	chr3	47118447	3.57e-15	rs111675602
Astle_et_al_2016_Reticulocyte_count	chr3	58051235	4.743e-12	rs732526
Astle_et_al_2016_Reticulocyte_count	chr3	56815721	3.915e-10	rs1354034
Astle_et_al_2016_Reticulocyte_count	chr3	72237750	7.319e-10	rs7432379
Astle_et_al_2016_Reticulocyte_count	chr3	24301839	4.489e-09	rs1505307
Astle_et_al_2016_Reticulocyte_count	chr3	53097261	1.914e-08	rs62255930
Astle_et_al_2016_Reticulocyte_count	chr3	195451066	4.256e-08	rs68062772
Astle_et_al_2016_Reticulocyte_count	chr17	35546753	1.37e-120	rs7221322
Astle_et_al_2016_Reticulocyte_count	chr17	44252803	1.64e-30	rs2857078
Astle_et_al_2016_Reticulocyte_count	chr17	76385474	4.941e-26	rs2247856
Astle_et_al_2016_Reticulocyte_count	chr17	46115252	1.214e-17	.
Astle_et_al_2016_Reticulocyte_count	chr17	80138078	3.396e-16	rs2361710
Astle_et_al_2016_Reticulocyte_count	chr17	45592652	5.608e-16	.
Astle_et_al_2016_Reticulocyte_count	chr17	41844756	1.167e-14	rs8068544
Astle_et_al_2016_Reticulocyte_count	chr17	78128765	1.47799910101475e-13	rs2748425
Astle_et_al_2016_Reticulocyte_count	chr17	46712837	2.416e-13	rs169201
Astle_et_al_2016_Reticulocyte_count	chr17	77376768	2.764e-13	rs4789452
Astle_et_al_2016_Reticulocyte_count	chr17	20062570	3.426e-13	rs10083830
Astle_et_al_2016_Reticulocyte_count	chr17	32822498	1.532e-11	rs546102321
Astle_et_al_2016_Reticulocyte_count	chr17	28732648	1.75500216125001e-10	rs57466243
Astle_et_al_2016_Reticulocyte_count	chr17	82521001	4.137e-09	rs73369896
Astle_et_al_2016_Reticulocyte_count	chr17	68457164	1.36300006461205e-08	rs71378928
Astle_et_al_2016_Reticulocyte_count	chr6	139519556	8.36999999999999e-118	rs592423
Astle_et_al_2016_Reticulocyte_count	chr6	41957421	6.106e-38	rs9349205
Astle_et_al_2016_Reticulocyte_count	chr6	135054853	2.611e-20	rs2297339
Astle_et_al_2016_Reticulocyte_count	chr6	110441250	1.58899980875686e-13	rs72939920
Astle_et_al_2016_Reticulocyte_count	chr6	43790159	2.524e-13	rs998584
Astle_et_al_2016_Reticulocyte_count	chr6	47586441	4.92e-12	rs9395285
Astle_et_al_2016_Reticulocyte_count	chr6	16282287	3.283e-11	rs11298204
Astle_et_al_2016_Reticulocyte_count	chr6	127112993	3.291e-10	rs1936799
Astle_et_al_2016_Reticulocyte_count	chr6	7143371	1.092e-09	rs482393
Astle_et_al_2016_Reticulocyte_count	chr6	24978283	1.48800019852409e-09	rs12193223
Astle_et_al_2016_Reticulocyte_count	chr6	132499140	1.72e-09	rs147324647
Astle_et_al_2016_Reticulocyte_count	chr12	111446804	6.59e-91	rs3184504
Astle_et_al_2016_Reticulocyte_count	chr12	112172910	2.93e-69	.
Astle_et_al_2016_Reticulocyte_count	chr12	120472201	4.171e-66	rs4767902
Astle_et_al_2016_Reticulocyte_count	chr12	112697726	8.2e-27	rs2384049
Astle_et_al_2016_Reticulocyte_count	chr12	110922379	3.3e-16	rs12321621
Astle_et_al_2016_Reticulocyte_count	chr12	95468586	2.405e-15	rs784487
Astle_et_al_2016_Reticulocyte_count	chr12	8779892	2.508e-15	rs3078352
Astle_et_al_2016_Reticulocyte_count	chr12	53389390	1.733e-10	rs9739640
Astle_et_al_2016_Reticulocyte_count	chr12	123924955	5.999e-09	rs7133378
Astle_et_al_2016_Reticulocyte_count	chr12	121006926	6.824e-09	rs138068674
Astle_et_al_2016_Reticulocyte_count	chr12	26310149	7.28e-09	rs11048456
Astle_et_al_2016_Reticulocyte_count	chr12	122319096	1.33e-08	rs75810210
Astle_et_al_2016_Reticulocyte_count	chr12	89548613	2.84e-08	rs11105328
Astle_et_al_2016_Reticulocyte_count	chr8	41772929	1.56e-89	rs4737010
Astle_et_al_2016_Reticulocyte_count	chr8	9169129	1.713e-19	rs378974
Astle_et_al_2016_Reticulocyte_count	chr8	125494452	4.1e-17	rs112875651
Astle_et_al_2016_Reticulocyte_count	chr8	115655407	7.476e-11	rs2737265
Astle_et_al_2016_Reticulocyte_count	chr8	85361801	2.312e-10	rs6997458
Astle_et_al_2016_Reticulocyte_count	chr8	23543882	5.821e-09	rs11783469
Astle_et_al_2016_Reticulocyte_count	chr8	141218810	2.524e-08	rs753778
Astle_et_al_2016_Reticulocyte_count	chr2	8622284	3.431e-81	rs3896594
Astle_et_al_2016_Reticulocyte_count	chr2	23987206	2.354e-32	rs147649347
Astle_et_al_2016_Reticulocyte_count	chr2	219216694	1.233e-21	rs57467915
Astle_et_al_2016_Reticulocyte_count	chr2	27375230	3.68e-20	rs4665972
Astle_et_al_2016_Reticulocyte_count	chr2	218274217	1.569e-16	rs4791
Astle_et_al_2016_Reticulocyte_count	chr2	164696196	2.119e-14	rs10649609
Astle_et_al_2016_Reticulocyte_count	chr2	86779042	2.676e-11	rs71378803
Astle_et_al_2016_Reticulocyte_count	chr2	190872738	6.527e-10	rs4853525
Astle_et_al_2016_Reticulocyte_count	chr2	24862399	2.17700079956765e-09	rs2384055
Astle_et_al_2016_Reticulocyte_count	chr2	32303541	1.13e-08	rs72798738
Astle_et_al_2016_Reticulocyte_count	chr2	48464072	1.256e-08	rs11678825
Astle_et_al_2016_Reticulocyte_count	chr2	111165509	1.722e-08	rs68021656
Astle_et_al_2016_Reticulocyte_count	chr2	25883445	2.795e-08	rs13012591
Astle_et_al_2016_Reticulocyte_count	chr2	205977214	2.796e-08	rs62197973
Astle_et_al_2016_Reticulocyte_count	chr2	46128709	2.799e-08	rs13008603
Astle_et_al_2016_Reticulocyte_count	chr2	120590036	3.8789966705733e-08	rs11688682
Astle_et_al_2016_Reticulocyte_count	chr2	31241519	4.18700392492117e-08	rs649729
Astle_et_al_2016_Reticulocyte_count	chr5	52787392	6.12e-79	rs115421711
Astle_et_al_2016_Reticulocyte_count	chr5	95826771	5.446e-49	rs10067881
Astle_et_al_2016_Reticulocyte_count	chr5	173860848	1.872e-41	rs875741
Astle_et_al_2016_Reticulocyte_count	chr5	154647656	1.54e-39	rs74417235
Astle_et_al_2016_Reticulocyte_count	chr5	76701084	2.414e-20	.
Astle_et_al_2016_Reticulocyte_count	chr5	53975590	3.151e-14	rs702634
Astle_et_al_2016_Reticulocyte_count	chr5	56565080	3.38e-10	rs5868014
Astle_et_al_2016_Reticulocyte_count	chr5	58021714	1.285e-09	rs7736576
Astle_et_al_2016_Reticulocyte_count	chr5	133091159	8.512e-09	rs147133967
Astle_et_al_2016_Reticulocyte_count	chr19	11181407	1.527e-56	rs74180173
Astle_et_al_2016_Reticulocyte_count	chr19	10627963	6.357e-27	.
Astle_et_al_2016_Reticulocyte_count	chr19	899978	1.057e-19	rs2306718
Astle_et_al_2016_Reticulocyte_count	chr19	12887391	2.41801023583901e-19	
Astle_et_al_2016_Reticulocyte_count	chr19	17141231	1.263e-18	rs59616136
Astle_et_al_2016_Reticulocyte_count	chr19	44908822	8.878e-18	rs7412
Astle_et_al_2016_Reticulocyte_count	chr19	48872268	1.431e-12	rs17272694
Astle_et_al_2016_Reticulocyte_count	chr19	35183967	6.853e-12	rs4806103
Astle_et_al_2016_Reticulocyte_count	chr19	55014977	7.731e-11	.
Astle_et_al_2016_Reticulocyte_count	chr19	49542982	8.336e-09	rs45482295
Astle_et_al_2016_Reticulocyte_count	chr4	143989463	9.182e-43	rs13101482
Astle_et_al_2016_Reticulocyte_count	chr4	145160700	5.447e-16	rs36225153
Astle_et_al_2016_Reticulocyte_count	chr4	153470288	1.479e-11	rs10028187
Astle_et_al_2016_Reticulocyte_count	chr4	109990411	3.3e-10	rs7692976
Astle_et_al_2016_Reticulocyte_count	chr4	144653044	2.325e-08	rs1844428
Astle_et_al_2016_Reticulocyte_count	chr4	1014424	2.993e-08	rs77822621
Astle_et_al_2016_Reticulocyte_count	chr14	23025068	4.265e-34	rs8013143
Astle_et_al_2016_Reticulocyte_count	chr14	64814029	4.492e-21	rs8017385
Astle_et_al_2016_Reticulocyte_count	chr14	73618289	6.383e-21	rs146203818
Astle_et_al_2016_Reticulocyte_count	chr14	34772048	9.921e-13	rs113131010
Astle_et_al_2016_Reticulocyte_count	chr14	103551456	7.223e-11	rs12893668
Astle_et_al_2016_Reticulocyte_count	chr22	37074001	4.024e-32	rs2076085
Astle_et_al_2016_Reticulocyte_count	chr22	50532837	2.529e-16	rs140522
Astle_et_al_2016_Reticulocyte_count	chr22	21591884	2.755e-12	rs73166632
Astle_et_al_2016_Reticulocyte_count	chr22	29237245	4.573e-11	rs12158292
Astle_et_al_2016_Reticulocyte_count	chr22	31464597	6.136e-09	rs11913573
Astle_et_al_2016_Reticulocyte_count	chr22	40188958	2.214e-08	rs9611286
Astle_et_al_2016_Reticulocyte_count	chr16	88792238	3.875e-31	rs2968478
Astle_et_al_2016_Reticulocyte_count	chr16	165107	9.483e-27	rs7194649
Astle_et_al_2016_Reticulocyte_count	chr16	89873521	1.79e-16	rs9939914
Astle_et_al_2016_Reticulocyte_count	chr16	68802518	2.068e-14	rs8060418
Astle_et_al_2016_Reticulocyte_count	chr16	11373920	1.289e-10	rs35578928
Astle_et_al_2016_Reticulocyte_count	chr16	84719847	1.941e-09	rs7187994
Astle_et_al_2016_Reticulocyte_count	chr16	29916794	1.328e-08	rs11647753
Astle_et_al_2016_Reticulocyte_count	chr16	670986	3.062e-08	rs1139897
Astle_et_al_2016_Reticulocyte_count	chr7	16691417	1.738e-25	rs696281
Astle_et_al_2016_Reticulocyte_count	chr7	6046979	5.82899061115974e-24	
Astle_et_al_2016_Reticulocyte_count	chr7	134700205	2.0120036705673e-21	rs10954464
Astle_et_al_2016_Reticulocyte_count	chr7	116560038	1.179e-20	rs9920
Astle_et_al_2016_Reticulocyte_count	chr7	73627755	2.045e-16	.
Astle_et_al_2016_Reticulocyte_count	chr7	123773962	2.122e-10	rs11359096
Astle_et_al_2016_Reticulocyte_count	chr7	30473079	3.242e-08	rs2709802
Astle_et_al_2016_Reticulocyte_count	chr7	32932161	3.268e-08	rs35500246
Astle_et_al_2016_Reticulocyte_count	chr9	88783043	1.483e-20	rs73652622
Astle_et_al_2016_Reticulocyte_count	chr9	132986603	5.191e-19	rs61469632
Astle_et_al_2016_Reticulocyte_count	chr9	137205865	6.55398808826837e-14	rs113809617
Astle_et_al_2016_Reticulocyte_count	chr9	77199278	3.551e-12	rs62573167
Astle_et_al_2016_Reticulocyte_count	chr9	134085797	1.461e-09	rs35259020
Astle_et_al_2016_Reticulocyte_count	chr9	89410842	3.64e-09	rs56339712
Astle_et_al_2016_Reticulocyte_count	chr15	78270761	9.213e-20	rs3169166
Astle_et_al_2016_Reticulocyte_count	chr15	62505765	6.011e-14	rs780142
Astle_et_al_2016_Reticulocyte_count	chr15	80070911	7.564e-14	rs4778581
Astle_et_al_2016_Reticulocyte_count	chr15	63618527	4.83339147394539e-12	rs147857286
Astle_et_al_2016_Reticulocyte_count	chr15	63041525	4.967e-08	rs3809566
Astle_et_al_2016_Reticulocyte_count	chr11	16719851	7.408e-19	rs11024024
Astle_et_al_2016_Reticulocyte_count	chr11	100582315	9.678e-18	rs72996113
Astle_et_al_2016_Reticulocyte_count	chr11	119259979	3.81e-16	rs12276986
Astle_et_al_2016_Reticulocyte_count	chr11	116778201	2.0870013040985e-13	rs964184
Astle_et_al_2016_Reticulocyte_count	chr11	9748015	1.24899963558802e-12	rs415895
Astle_et_al_2016_Reticulocyte_count	chr11	95575690	3.9359940302163e-10	rs11021221
Astle_et_al_2016_Reticulocyte_count	chr11	61783884	4.023e-09	.
Astle_et_al_2016_Reticulocyte_count	chr18	46204532	5.15600876244215e-13	
Astle_et_al_2016_Reticulocyte_count	chr18	63178651	4.567e-11	rs12454712
Astle_et_al_2016_Reticulocyte_count	chr13	50815925	1.04754762674774e-09	rs796838296
Astle_et_al_2016_Reticulocyte_count	chr13	109759295	3.829e-09	rs754205
Astle_et_al_2016_Reticulocyte_count	chr21	28966798	3.638e-08	.
Astle_et_al_2016_Sum_basophil_neutrophil_counts	chr17	40007042	5.38999999999999e-243	rs12600856
Astle_et_al_2016_Sum_basophil_neutrophil_counts	chr17	39423130	1.03e-30	rs145835664
