chr	start	end	LRT_Variance	Pval_Variance	Sum of V(G)_Vp_SE	Sum of V(G)_Vp_Variance	V(G1)_SE	V(G1)_Variance	V(G1)_Vp_SE	V(G1)_Vp_Variance	V(G2)_SE	V(G2)_Variance	V(G2)_Vp_SE	V(G2)_Vp_Variance	V(G3)_SE	V(G3)_Variance	V(G3)_Vp_SE	V(G3)_Vp_Variance	V(G4)_SE	V(G4)_Variance	V(G4)_Vp_SE	V(G4)_Vp_Variance	V(e)_SE	V(e)_Variance	Vp_SE	Vp_Variance	df_Variance	logL_Variance	logL0_Variance	n_Variance	Region
9	94945372	94946036	0.018	0.44717	0.156124	0.062468	0.001328	0.0	0.143259	1e-06	0.00109	1.3e-05	0.117535	0.0014	0.000806	0.0	0.086957	1e-06	0.000667	0.000566	0.070427	0.061066	0.001781	0.008692	0.001331	0.009271	1.0	182.877	182.869	108.0	dlpfc
9	95030271	95031507	0.315	0.28732	0.185531	0.3712	0.001072	0.000374	0.152581	0.053293	0.001149	0.001626	0.151255	0.231865	0.000887	0.0	0.12642	1e-06	0.000652	0.000603	0.090356	0.086041	0.001208	0.004409	0.001103	0.007012	1.0	197.331	197.173	108.0	dlpfc
9	95084269	95084796	0.004	0.47333	0.193708	0.143733	0.002139	0.0	0.160674	1e-06	0.001585	0.001062	0.117624	0.07975	0.001616	0.0	0.121377	1e-06	0.001224	0.000852	0.09038	0.063981	0.002815	0.011399	0.001915	0.013313	1.0	162.639	162.637	108.0	dlpfc
9	95086090	95086788	0.0	0.5	0.175727	0.147064	0.001157	0.0	0.135402	1e-06	0.000916	0.000488	0.106885	0.057116	0.000953	0.0	0.111549	1e-06	0.000743	0.000768	0.084062	0.089946	0.001633	0.007286	0.00124	0.008542	1.0	185.604	185.654	108.0	dlpfc
9	95477447	95477928	1.356	0.12213	0.207311	0.359912	0.001679	0.002058	0.19986	0.258962	0.001108	5.5e-05	0.139518	0.006866	0.000887	0.000199	0.111443	0.025025	0.000619	0.000549	0.075727	0.069058	0.001613	0.005087	0.001156	0.007947	1.0	191.162	190.484	108.0	dlpfc
9	95752048	95752407	0.0	0.5	0.182094	0.532671	0.001989	0.0	0.193149	1e-06	0.00137	1.1e-05	0.133067	0.00108	0.002247	0.005225	0.166911	0.50744	0.000771	0.000249	0.074908	0.02415	0.001787	0.004812	0.001686	0.010297	1.0	185.332	185.398	108.0	dlpfc
9	96116169	96117140	0.0	0.5	0.22947	0.081433	0.001812	0.0	0.200711	1e-06	0.001296	4.5e-05	0.143516	0.005004	0.001005	0.00069	0.110104	0.076427	0.000526	0.0	0.058201	1e-06	0.002269	0.008294	0.001259	0.009029	1.0	182.317	182.406	108.0	dlpfc
9	96217485	96217572	0.0	0.5	0.203116	0.198374	0.001697	0.0	0.211659	1e-06	0.00127	0.000455	0.157931	0.056679	0.000903	0.000927	0.109934	0.115602	0.000583	0.000209	0.072027	0.026092	0.001699	0.006429	0.001176	0.00802	1.0	192.503	192.739	108.0	dlpfc
9	96502194	96503025	0.0	0.5	0.21019	0.161651	0.001677	0.0	0.188147	1e-06	0.001281	0.001246	0.142331	0.139802	0.000735	0.000195	0.0822	0.021847	0.000556	0.0	0.062333	1e-06	0.001882	0.007473	0.001345	0.008914	1.0	186.769	186.926	108.0	dlpfc
9	96515011	96515851	0.0	0.5	0.202151	0.218329	0.001511	0.0	0.154868	1e-06	0.001598	0.001399	0.158904	0.143349	0.001073	0.000732	0.107691	0.074977	0.000415	0.0	0.042481	1e-06	0.002014	0.007627	0.001419	0.009758	1.0	179.924	179.927	108.0	dlpfc
9	96556906	96558153	0.688	0.2034	0.191947	0.249092	0.001474	0.001275	0.179393	0.159248	0.000881	0.000158	0.110047	0.019749	0.000744	0.00052	0.090973	0.064984	0.000438	4.1e-05	0.054639	0.005111	0.001585	0.006011	0.001143	0.008005	1.0	189.704	189.359	108.0	dlpfc
9	97237350	97237981	0.043	0.4177	0.134535	0.599861	0.001433	0.0	0.088344	1e-06	0.001616	0.001636	0.103098	0.100813	0.001499	0.0	0.092367	1e-06	0.004333	0.008097	0.155473	0.499046	0.001538	0.006492	0.004187	0.016225	1.0	176.944	176.922	108.0	dlpfc
9	97570918	97571649	0.0	0.5	0.20582	0.101302	0.001677	0.0	0.181756	1e-06	0.001302	0.000132	0.141118	0.014275	0.001222	0.000803	0.129956	0.087026	0.00049	0.0	0.053141	1e-06	0.001975	0.008293	0.001441	0.009227	1.0	188.922	189.472	108.0	dlpfc
9	98119649	98119854	2.284	0.065338	0.214532	0.388047	0.002338	0.002714	0.200523	0.238199	0.001859	0.0	0.163181	1e-06	0.001853	0.001708	0.159121	0.149846	0.000971	0.0	0.085204	1e-06	0.002368	0.006973	0.001644	0.011395	1.0	170.339	169.197	108.0	dlpfc
9	98974520	98974829	1.508	0.10972	0.224172	0.491692	0.001985	0.002226	0.216026	0.251081	0.001529	0.002133	0.162834	0.240609	0.001088	0.0	0.122759	1e-06	0.000687	0.0	0.077528	1e-06	0.001862	0.004506	0.001306	0.008865	1.0	184.36	183.606	108.0	dlpfc
9	99367461	99367770	0.0	0.49463	0.200983	0.072468	0.001933	0.0	0.184418	1e-06	0.001424	0.000147	0.135841	0.014043	0.001226	0.000612	0.116194	0.058423	0.000772	0.0	0.073637	1e-06	0.002436	0.009723	0.001459	0.010482	1.0	174.515	174.515	108.0	dlpfc
10	100025507	100026058	0.0	0.5	0.204793	0.119716	0.001833	0.0	0.190357	1e-06	0.001531	0.000573	0.158068	0.059451	0.001192	0.00058	0.122753	0.060263	0.000728	0.0	0.075626	1e-06	0.001982	0.008477	0.001547	0.00963	1.0	187.287	188.159	108.0	dlpfc
10	100370603	100371458	0.125	0.36169	0.182862	0.279836	0.001376	0.000461	0.178403	0.059783	0.001016	0.000401	0.131232	0.051956	0.001089	0.001296	0.133629	0.168096	0.000442	0.0	0.057285	1e-06	0.001469	0.005552	0.001117	0.007709	1.0	192.4	192.338	108.0	dlpfc
10	101007996	101008841	1.252	0.13158	0.256304	0.254599	0.002788	0.002349	0.2473	0.21226	0.001535	0.0	0.138699	1e-06	0.001677	0.0	0.151559	1e-06	0.001138	0.000468	0.10204	0.042337	0.002758	0.008248	0.001656	0.011066	1.0	173.217	172.59	108.0	dlpfc
10	102433070	102433216	3.353	0.033544	0.060692	0.87586	0.000997	0.001714	0.116962	0.193097	0.001982	0.005843	0.123408	0.658293	0.000523	0.0	0.058879	1e-06	0.000331	0.000217	0.037387	0.024468	0.000465	0.001102	0.001738	0.008877	1.0	213.089	211.412	108.0	dlpfc
10	103124643	103125401	0.141	0.35365	0.169821	0.112502	0.001295	0.000728	0.154866	0.08781	0.000798	0.0	0.096213	1e-06	0.000714	0.000205	0.085792	0.02469	0.000556	0.0	0.067035	1e-06	0.001581	0.007363	0.001192	0.008296	1.0	186.582	186.511	108.0	dlpfc
10	103715411	103717071	0.013	0.45477	0.220354	0.0958	0.001566	0.000139	0.20515	0.018241	0.001217	0.0	0.159356	1e-06	0.001154	0.000522	0.150153	0.068374	0.000612	7e-05	0.080134	0.009184	0.001829	0.006906	0.001099	0.007638	1.0	192.145	192.139	108.0	dlpfc
10	103852988	103853980	0.001	0.49076	0.218846	0.18246	0.001605	0.0	0.163026	1e-06	0.001546	0.000585	0.156183	0.05936	0.001442	0.0	0.146437	1e-06	0.001158	0.001212	0.11247	0.123098	0.002233	0.008051	0.001428	0.009847	1.0	179.09	179.09	108.0	dlpfc
10	104305583	104306086	1.574	0.10482	0.123672	0.714458	0.001031	0.001112	0.110849	0.120001	0.000956	0.0	0.103153	1e-06	0.000933	0.000373	0.102335	0.040201	0.002375	0.005138	0.157375	0.554255	0.000968	0.002647	0.002003	0.009271	1.0	202.187	201.4	108.0	dlpfc
10	104331188	104331648	0.905	0.17073	0.136973	0.645776	0.001076	0.001029	0.155465	0.148488	0.001066	0.0	0.153903	1e-06	0.001581	0.002854	0.199251	0.412036	0.000894	0.000591	0.128366	0.08525	0.000863	0.002454	0.001121	0.006927	1.0	205.682	205.23	108.0	dlpfc
10	104784682	104785142	0.017	0.44751	0.174951	0.400242	0.001318	1e-05	0.168599	0.001297	0.001135	0.0	0.145147	1e-06	0.001627	0.00308	0.172794	0.39409	0.00059	3.8e-05	0.075471	0.004854	0.001288	0.004688	0.0013	0.007817	1.0	197.334	197.325	108.0	dlpfc
10	108315790	108316106	0.0	0.5	0.175305	0.444381	0.002211	0.0	0.155847	1e-06	0.002012	0.001998	0.138942	0.14081	0.001398	0.000343	0.098615	0.024184	0.002133	0.003964	0.123347	0.279387	0.002337	0.007884	0.002349	0.01419	1.0	168.713	168.802	108.0	dlpfc
10	108396052	108398540	0.0	0.5	0.011859	0.977779	0.000197	0.0003	0.023714	0.032622	0.000181	8e-06	0.019737	0.000891	0.000301	0.0	0.032693	1e-06	0.002036	0.008688	0.034313	0.944265	0.0001	0.000204	0.00196	0.009201	1.0	252.541	253.666	108.0	dlpfc
10	109831773	109832100	0.0	0.5	0.177581	0.202568	0.001542	0.0	0.160755	1e-06	0.001357	0.001291	0.137013	0.134599	0.000936	0.000419	0.09695	0.043664	0.000566	0.000233	0.058762	0.024304	0.001835	0.007648	0.001375	0.009591	1.0	180.84	180.843	108.0	dlpfc
10	110305948	110306330	0.0	0.5	0.190017	0.057426	0.001431	5e-05	0.178406	0.006288	0.001096	5e-05	0.136692	0.006191	0.00122	0.000361	0.151499	0.044946	0.00065	0.0	0.081062	1e-06	0.0018	0.007561	0.001117	0.008022	1.0	188.248	188.25	108.0	dlpfc
10	111596886	111598597	0.426	0.25699	0.08655	0.782612	0.000248	4.2e-05	0.060781	0.010307	0.000215	7.1e-05	0.053431	0.017515	0.000315	0.0	0.077106	2e-06	0.001128	0.003079	0.107914	0.754788	0.000269	0.000887	0.001015	0.004079	1.0	264.598	264.385	108.0	dlpfc
10	112678618	112678874	0.072	0.39414	0.263577	0.082823	0.00177	0.000268	0.241488	0.036511	0.001272	0.000153	0.17358	0.02084	0.00124	0.0	0.169181	1e-06	0.000683	0.000187	0.092937	0.025471	0.002061	0.00672	0.001041	0.007327	1.0	194.01	193.974	108.0	dlpfc
10	112768187	112768484	1.345	0.12306	0.241424	0.286973	0.001479	0.00143	0.207844	0.206019	0.001097	0.0005	0.157166	0.072088	0.000818	6.2e-05	0.117783	0.008866	0.00075	0.0	0.108042	1e-06	0.001693	0.004949	0.000984	0.00694	1.0	197.095	196.423	108.0	dlpfc
10	112774814	112776234	1.307	0.1265	0.251947	0.259783	0.001784	0.001768	0.220283	0.224201	0.001275	0.000281	0.161437	0.035579	0.001132	0.0	0.14354	1e-06	0.000719	0.0	0.09119	1e-06	0.002004	0.005838	0.00111	0.007887	1.0	189.349	188.696	108.0	dlpfc
10	112953001	112953599	0.0	0.5	0.258135	0.038228	0.002244	0.0	0.230447	1e-06	0.001685	0.000227	0.173007	0.023277	0.001891	0.000146	0.194152	0.014949	0.001388	0.0	0.142573	1e-06	0.002714	0.009364	0.001429	0.009736	1.0	182.495	182.614	108.0	dlpfc
10	112991835	112992544	0.538	0.23156	0.228098	0.198301	0.001996	0.0	0.201026	1e-06	0.001735	0.001058	0.174682	0.106575	0.001505	0.000911	0.14998	0.091723	0.001367	0.0	0.137653	1e-06	0.002294	0.00796	0.001488	0.009929	1.0	178.091	177.822	108.0	dlpfc
10	113027651	113028689	1.868	0.085854	0.23914	0.594833	0.002072	0.002792	0.232044	0.331573	0.001397	0.000928	0.163864	0.110191	0.001411	0.001289	0.163161	0.153068	0.000736	0.0	0.087442	1e-06	0.0019	0.003411	0.001247	0.00842	1.0	189.281	188.347	108.0	dlpfc
10	11336196	11336768	0.153	0.34804	0.270087	0.234938	0.002104	0.000421	0.228127	0.045618	0.001837	0.0	0.199115	1e-06	0.001428	0.001747	0.15067	0.189318	0.001074	0.0	0.116358	1e-06	0.002514	0.007059	0.00131	0.009227	1.0	179.927	179.85	108.0	dlpfc
10	11379379	11380217	0.337	0.28065	0.239972	0.191079	0.002375	0.001316	0.258757	0.144662	0.001761	2.7e-05	0.193628	0.003023	0.001176	0.000395	0.128975	0.043392	0.000765	0.0	0.08408	1e-06	0.002309	0.007359	0.001276	0.009097	1.0	182.454	182.285	108.0	dlpfc
10	113978414	113979617	0.51	0.23767	0.233335	0.169752	0.001957	0.001243	0.214057	0.13756	0.00138	0.0	0.152718	1e-06	0.001063	0.000291	0.117577	0.03219	0.000855	0.0	0.094625	1e-06	0.002212	0.007501	0.001263	0.009034	1.0	181.814	181.559	108.0	dlpfc
10	114046162	114047364	5.196	0.011316	0.215362	0.623347	0.002003	0.00372	0.224921	0.460077	0.001465	0.0	0.181237	1e-06	0.001081	0.0	0.133693	1e-06	0.001002	0.00132	0.117281	0.163268	0.00161	0.003045	0.00125	0.008085	1.0	193.173	190.575	108.0	dlpfc
10	114101563	114101761	0.264	0.30375	0.082607	0.848813	0.000461	0.000243	0.072777	0.037945	0.000414	0.0	0.064689	1e-06	0.000445	0.0	0.069646	1e-06	0.001642	0.005187	0.079205	0.810865	0.000451	0.000967	0.001519	0.006396	1.0	243.939	243.807	108.0	dlpfc
10	114383857	114384608	2.193	0.069306	0.192852	0.586459	0.001609	0.002134	0.211008	0.292445	0.001322	0.002145	0.168215	0.294011	0.000859	0.0	0.117758	1e-06	0.000506	0.0	0.069382	1e-06	0.001293	0.003017	0.001099	0.007295	1.0	195.53	194.433	108.0	dlpfc
10	114875165	114875278	0.0	0.5	0.137545	0.648111	0.00079	0.0	0.092557	1e-06	0.000675	0.0	0.079026	1e-06	0.000919	0.001034	0.111992	0.121074	0.002404	0.0045	0.164298	0.527035	0.000901	0.003004	0.002183	0.008538	1.0	214.541	214.646	108.0	dlpfc
10	115091264	115091380	0.466	0.24738	0.154383	0.286923	0.00105	0.000669	0.148794	0.095166	0.001042	0.001007	0.141977	0.14327	0.000589	0.0	0.083818	1e-06	0.000519	0.000341	0.072501	0.048486	0.0011	0.005014	0.001044	0.007032	1.0	196.896	196.663	108.0	dlpfc
10	116270761	116270817	0.0	0.5	0.232885	0.296444	0.001723	0.0	0.233312	1e-06	0.001636	0.001774	0.214507	0.240216	0.001159	0.0	0.15693	1e-06	0.000789	0.000415	0.105504	0.056227	0.001675	0.005195	0.001136	0.007384	1.0	197.797	197.902	108.0	dlpfc
10	116691023	116691421	0.0	0.5	0.209789	0.345459	0.001217	0.0	0.160653	1e-06	0.001134	0.000475	0.148239	0.0627	0.001035	0.0	0.136647	1e-06	0.001208	0.002142	0.136382	0.282757	0.001444	0.004958	0.001288	0.007575	1.0	202.682	202.99	108.0	dlpfc
10	116803517	116803983	0.0	0.5	0.211149	0.264746	0.002974	0.0	0.19559	1e-06	0.003098	0.001292	0.202771	0.084963	0.002526	0.0	0.166117	1e-06	0.002797	0.002734	0.168773	0.179781	0.00286	0.011181	0.002823	0.015207	1.0	166.086	167.44	108.0	dlpfc
10	11713985	11714337	0.0	0.5	0.22457	0.196929	0.001503	0.0	0.212746	1e-06	0.001213	0.0	0.171672	1e-06	0.001152	0.001131	0.158218	0.160062	0.000648	0.00026	0.091348	0.036865	0.00169	0.005672	0.001	0.007063	1.0	196.33	196.339	108.0	dlpfc
10	117503350	117503960	1.755	0.092644	0.279519	0.411016	0.001769	0.002031	0.252936	0.300791	0.00125	0.000744	0.184163	0.110223	0.000956	0.0	0.141547	1e-06	0.000656	0.0	0.097216	1e-06	0.001824	0.003977	0.000957	0.006753	1.0	194.612	193.735	108.0	dlpfc
10	119505481	119506181	0.304	0.29069	0.196362	0.03766	0.001831	0.0	0.197876	1e-06	0.001297	0.000186	0.140079	0.020137	0.000994	0.000162	0.10799	0.017521	0.00117	0.0	0.126491	1e-06	0.001958	0.008903	0.001396	0.009251	1.0	178.052	177.9	108.0	dlpfc
10	1200396	1201144	0.0	0.5	0.263393	0.217623	0.002969	0.000614	0.239664	0.049609	0.002792	0.0	0.225724	1e-06	0.002204	0.001829	0.174746	0.14786	0.001156	0.000249	0.093343	0.020153	0.003256	0.009679	0.001873	0.012371	1.0	171.838	172.072	108.0	dlpfc
10	122162821	122163075	0.0	0.5	0.232001	0.053249	0.001953	0.0	0.217207	1e-06	0.001391	6.1e-05	0.154703	0.006737	0.00128	0.000418	0.141807	0.046511	0.000646	0.0	0.071889	1e-06	0.002263	0.008513	0.001338	0.008992	1.0	187.906	188.212	108.0	dlpfc
10	122331625	122332075	0.0	0.5	0.261664	0.078601	0.002009	0.0	0.242801	1e-06	0.001455	0.000299	0.177071	0.036157	0.00164	0.0	0.198179	1e-06	0.000849	0.000351	0.101804	0.042443	0.002097	0.007623	0.00134	0.008273	1.0	192.435	192.75	108.0	dlpfc
10	122485450	122486507	0.0	0.5	0.271351	0.153386	0.002244	0.0	0.212635	1e-06	0.002491	0.000453	0.236102	0.042888	0.002424	0.0	0.229666	1e-06	0.001371	0.001166	0.125549	0.110496	0.00271	0.008935	0.001825	0.010554	1.0	186.203	187.179	108.0	dlpfc
10	122556815	122557367	0.0	0.5	0.13573	0.741397	0.000644	0.000307	0.124012	0.058813	0.000585	0.000191	0.112681	0.036666	0.000695	0.0	0.133197	2e-06	0.001049	0.003369	0.115528	0.645916	0.000644	0.001349	0.001037	0.005216	1.0	240.069	240.576	108.0	dlpfc
10	122818163	122818926	0.07	0.39542	0.214608	0.452819	0.002112	0.00093	0.187322	0.082964	0.001549	0.001279	0.136268	0.114103	0.001626	0.0	0.144989	1e-06	0.002107	0.002867	0.164674	0.255751	0.002244	0.006135	0.001854	0.011211	1.0	175.927	175.892	108.0	dlpfc
10	122879180	122879362	0.497	0.24031	0.218688	0.32207	0.001675	0.0011	0.208159	0.138816	0.001352	0.0	0.170675	1e-06	0.00112	0.001452	0.133661	0.183252	0.000717	0.0	0.090553	1e-06	0.001693	0.005371	0.00115	0.007923	1.0	190.88	190.631	108.0	dlpfc
10	123735749	123737344	1.929	0.082427	0.058955	0.996473	0.000359	0.000381	0.058483	0.062683	0.000417	0.000238	0.069731	0.039203	0.000389	0.0	0.063953	1e-06	0.001211	0.005442	0.055545	0.894586	0.000358	2.1e-05	0.001129	0.006083	1.0	249.026	248.061	108.0	dlpfc
10	12381673	12381736	0.0	0.5	0.241707	0.161595	0.002013	0.0	0.262329	1e-06	0.001947	0.000814	0.252077	0.106139	0.001138	0.000367	0.148104	0.047804	0.000601	5.9e-05	0.078271	0.007652	0.001993	0.006433	0.001076	0.007673	1.0	191.602	191.607	108.0	dlpfc
10	124020577	124021379	0.549	0.22926	0.282185	0.064852	0.002475	0.000109	0.272902	0.012004	0.001867	0.0	0.205748	1e-06	0.001648	0.0	0.181715	1e-06	0.001125	0.000479	0.123339	0.052847	0.002655	0.008483	0.00136	0.009072	1.0	185.604	185.329	108.0	dlpfc
10	1240284	1240695	0.122	0.36369	0.180385	0.731956	0.001201	0.00038	0.150111	0.047597	0.00109	0.000578	0.13624	0.072316	0.00166	0.003838	0.166718	0.48018	0.001024	0.001054	0.12277	0.131863	0.001346	0.002143	0.001339	0.007994	1.0	200.019	199.959	108.0	dlpfc
10	12405472	12406088	0.551	0.22892	0.245062	0.25055	0.001969	0.001268	0.251505	0.163699	0.001648	0.0	0.212734	1e-06	0.001213	0.0	0.156673	1e-06	0.000782	0.000673	0.099164	0.086849	0.001944	0.005805	0.001087	0.007745	1.0	190.588	190.312	108.0	dlpfc
10	124534221	124534481	0.0	0.5	0.089068	0.865628	0.000827	0.0	0.080525	1e-06	0.000794	0.0	0.077319	1e-06	0.000824	0.000257	0.081871	0.02498	0.00251	0.008634	0.085874	0.840647	0.000826	0.00138	0.002177	0.010271	1.0	220.744	221.146	108.0	dlpfc
10	124588930	124590377	1.634	0.10058	0.22053	0.510566	0.002533	0.003466	0.256142	0.36424	0.001883	0.0	0.197857	1e-06	0.001265	0.0	0.132959	1e-06	0.001187	0.001392	0.119991	0.146323	0.002004	0.004657	0.001383	0.009516	1.0	181.376	180.559	108.0	dlpfc
10	124604596	124606658	5.301	0.010655	0.229759	0.580122	0.001953	0.003879	0.232098	0.507906	0.001526	0.0	0.199814	1e-06	0.001021	0.0	0.133702	1e-06	0.000666	0.000552	0.087064	0.072215	0.001665	0.003207	0.001103	0.007638	1.0	192.031	189.38	108.0	dlpfc
10	124609762	124610090	5.914	0.0075104	0.220221	0.631539	0.001958	0.003726	0.248294	0.511213	0.001636	0.0	0.224422	1e-06	0.001114	0.0	0.152771	1e-06	0.000957	0.000877	0.126338	0.120324	0.001494	0.002686	0.001149	0.007289	1.0	199.798	196.841	108.0	dlpfc
10	124704176	124704907	5.769	0.0081565	0.233815	0.645417	0.002043	0.004154	0.246831	0.557697	0.00162	0.0	0.217444	1e-06	0.001131	0.0002	0.152129	0.026781	0.000737	0.000454	0.098093	0.060938	0.001638	0.002641	0.001141	0.007449	1.0	197.066	194.181	108.0	dlpfc
10	124723960	124725042	4.739	0.014743	0.258904	0.589351	0.002255	0.004274	0.24875	0.526998	0.001632	0.0	0.201154	1e-06	0.001048	0.000506	0.128628	0.062351	0.000628	0.0	0.077486	1e-06	0.001999	0.003331	0.001185	0.008111	1.0	190.154	187.785	108.0	dlpfc
10	125000488	125001676	3.9	0.024147	0.249402	0.627396	0.001953	0.003381	0.227353	0.432384	0.001524	0.001525	0.188884	0.19501	0.001269	0.0	0.162323	1e-06	0.000712	0.0	0.091093	1e-06	0.001833	0.002913	0.001164	0.007819	1.0	192.726	190.776	108.0	dlpfc
10	125007008	125007597	0.83	0.18107	0.285223	0.364677	0.002194	0.001051	0.244906	0.117925	0.001833	0.001991	0.200338	0.223365	0.001754	0.0	0.196769	1e-06	0.000862	0.000208	0.096444	0.023386	0.002438	0.005662	0.001348	0.008913	1.0	184.012	183.597	108.0	dlpfc
10	125023481	125023548	0.12	0.36439	0.256087	0.115151	0.00163	0.000171	0.235234	0.024703	0.001192	0.000412	0.17181	0.059498	0.001125	0.0	0.162344	1e-06	0.000657	0.000214	0.094803	0.030949	0.001906	0.00613	0.000963	0.006928	1.0	195.281	195.221	108.0	dlpfc
10	125153004	125157778	0.676	0.20549	0.25562	0.312064	0.001427	0.000888	0.237465	0.149266	0.001296	0.000963	0.21344	0.161959	0.001077	0.0	0.181135	1e-06	0.000517	5e-06	0.086892	0.000839	0.001514	0.004091	0.000855	0.005947	1.0	205.983	205.645	108.0	dlpfc
10	125773941	125774406	1.453	0.11406	0.259314	0.304707	0.00273	0.002264	0.237954	0.200594	0.002107	0.0	0.186615	1e-06	0.00154	0.000103	0.136445	0.009124	0.001093	0.001072	0.09503	0.094988	0.002894	0.007849	0.00165	0.011289	1.0	173.724	172.998	108.0	dlpfc
10	125844438	125845172	0.0	0.5	0.249043	0.187005	0.002357	0.0	0.263133	1e-06	0.001717	0.000788	0.192147	0.087947	0.001511	0.0	0.168714	1e-06	0.001047	0.000887	0.113378	0.099056	0.002247	0.007281	0.001386	0.008956	1.0	188.299	188.354	108.0	dlpfc
10	125898569	125899776	0.121	0.36401	0.272745	0.090228	0.003004	0.000913	0.240719	0.073348	0.002177	0.0	0.174837	1e-06	0.001617	0.00021	0.129784	0.016878	0.001008	0.0	0.08099	1e-06	0.003626	0.011327	0.001758	0.012451	1.0	166.752	166.691	108.0	dlpfc
10	125901779	125902367	0.0	0.5	0.302092	0.086744	0.002908	0.0	0.270834	1e-06	0.002219	0.0	0.206655	1e-06	0.001624	0.000822	0.14996	0.076524	0.000874	0.00011	0.08136	0.010218	0.003332	0.009807	0.001651	0.010739	1.0	181.691	182.412	108.0	dlpfc
10	125904847	125906472	0.0	0.5	0.280542	0.087577	0.002884	0.0	0.238251	1e-06	0.002398	0.0	0.198107	1e-06	0.001728	0.00094	0.141907	0.077665	0.000916	0.00012	0.075673	0.00991	0.00361	0.011044	0.001721	0.012104	1.0	169.127	169.135	108.0	dlpfc
10	125913839	125918911	0.114	0.36791	0.273007	0.082552	0.001843	0.000415	0.228115	0.051399	0.00152	0.0	0.18829	1e-06	0.001076	0.000251	0.133135	0.03115	0.00072	0.0	0.089215	1e-06	0.002353	0.007406	0.001145	0.008072	1.0	189.039	188.982	108.0	dlpfc
10	1263856	1264684	4.493	0.017013	0.228625	0.602783	0.002188	0.00406	0.225058	0.459386	0.001486	0.0	0.168101	1e-06	0.00129	0.001267	0.143452	0.143395	0.000721	0.0	0.081548	1e-06	0.001891	0.00351	0.001296	0.008837	1.0	183.935	181.688	108.0	dlpfc
10	126881904	126882236	2.023	0.077446	0.185609	0.806693	0.001745	0.000911	0.180657	0.094541	0.00139	0.0	0.144185	1e-06	0.00223	0.006864	0.169453	0.71215	0.001488	0.0	0.154398	1e-06	0.001689	0.001863	0.00166	0.009638	1.0	189.969	188.958	108.0	dlpfc
10	126939706	126940176	0.0	0.5	0.281476	0.221768	0.002474	0.0	0.290049	1e-06	0.001865	0.000456	0.218315	0.053422	0.001935	0.001436	0.223591	0.168344	0.001031	0.0	0.120914	1e-06	0.002408	0.006637	0.001265	0.008529	1.0	190.608	190.936	108.0	dlpfc
10	127395592	127396182	0.0	0.5	0.182853	0.827697	0.001879	0.00043	0.200277	0.045746	0.002221	0.00735	0.162382	0.781949	0.00126	0.0	0.13402	1e-06	0.000918	0.0	0.097615	1e-06	0.001635	0.00162	0.001549	0.009399	1.0	192.565	192.604	108.0	dlpfc
10	128274593	128275223	2.697	0.050271	0.260137	0.473431	0.001938	0.002396	0.25647	0.330299	0.001365	0.0	0.188098	1e-06	0.00116	0.0	0.159942	1e-06	0.000895	0.001038	0.119493	0.14313	0.00183	0.00382	0.001041	0.007255	1.0	194.816	193.467	108.0	dlpfc
10	128430246	128430509	0.0	0.5	0.211637	0.690747	0.001529	0.000114	0.200903	0.014948	0.001375	0.000729	0.181502	0.095754	0.001786	0.004417	0.179983	0.580045	0.000822	0.0	0.10791	1e-06	0.001547	0.002355	0.001223	0.007614	1.0	198.66	198.662	108.0	dlpfc
10	128590664	128591548	0.468	0.2469	0.096521	0.924993	0.000425	0.0	0.085245	2e-06	0.000456	0.000439	0.092679	0.088198	0.000445	0.0	0.089294	2e-06	0.000962	0.004169	0.073843	0.836792	0.000461	0.000374	0.000895	0.004982	1.0	240.31	240.076	108.0	dlpfc
10	128960361	128960883	0.0	0.5	0.317834	0.10846	0.002275	0.0	0.275918	1e-06	0.001928	0.000407	0.233688	0.049357	0.001488	0.000487	0.180074	0.059102	0.000689	0.0	0.083609	1e-06	0.002743	0.007351	0.001145	0.008245	1.0	187.01	187.044	108.0	dlpfc
10	1293510	1294127	0.422	0.25797	0.243266	0.275002	0.001926	0.001166	0.218976	0.134155	0.00133	0.0	0.15309	1e-06	0.001103	6.1e-05	0.126922	0.006977	0.000987	0.001163	0.108318	0.133869	0.002149	0.006299	0.001242	0.008689	1.0	185.813	185.602	108.0	dlpfc
10	130254350	130255177	0.0	0.5	0.206887	0.74326	0.002205	0.0	0.217034	1e-06	0.002387	0.003753	0.219149	0.369435	0.001974	0.003033	0.178148	0.298523	0.001011	0.000765	0.098507	0.075301	0.001968	0.002608	0.001634	0.010159	1.0	187.368	188.152	108.0	dlpfc
10	130300975	130301960	0.011	0.45804	0.205649	0.571251	0.001884	0.0	0.191586	1e-06	0.00211	0.003108	0.198777	0.316112	0.00166	0.002509	0.156925	0.255137	0.000869	0.0	0.088358	1e-06	0.001891	0.004216	0.001507	0.009832	1.0	183.648	183.643	108.0	dlpfc
10	130409241	130409452	0.0	0.5	0.257918	0.164987	0.002259	0.0	0.259811	1e-06	0.001712	0.001348	0.196593	0.155036	0.001414	0.0	0.162642	1e-06	0.000826	8.7e-05	0.094944	0.009949	0.002258	0.007261	0.001327	0.008696	1.0	189.717	189.968	108.0	dlpfc
