seqnames	start	end	h2_category	hg38_genes_intergenic	hg38_cpg_inter	hg38_genes_promoters	hg38_cpg_shores	hg38_genes_1to5kb	hg38_genes_introns	hg38_cpg_islands	hg38_cpg_shelves	hg38_genes_5UTRs	hg38_genes_exons	hg38_genes_3UTRs	hg38_enhancers_fantom
chr2	170974191	170974275	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr2	172081079	172082891	Non-heritable	0	0	0	1	1	1	0	0	0	1	1	0
chr2	172087992	172089335	Non-heritable	0	0	0	1	1	1	1	0	0	1	1	0
chr2	172089758	172092540	Heritable	0	0	0	1	0	1	0	1	0	1	0	0
chr2	172107953	172108678	Non-heritable	0	0	0	1	0	1	1	0	0	0	0	0
chr2	172185442	172187371	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	174012598	174012747	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	174013479	174013610	Non-heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr2	174574794	174575473	Non-heritable	0	1	1	0	1	1	0	0	0	1	0	0
chr2	176428191	176428958	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	176490403	176490829	Heritable	0	0	0	1	1	0	1	0	0	0	0	0
chr2	177632771	177635421	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	177663169	177666086	Heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr2	178451979	178452090	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr2	178522982	178524116	Heritable	0	1	1	0	1	1	0	0	0	1	0	0
chr2	179067536	179069263	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	179201846	179202779	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	179204137	179206201	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	179207374	179212026	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	179213200	179216360	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	181388007	181390262	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	182552475	182552935	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	182865836	182866102	Non-heritable	0	0	0	1	0	1	1	0	0	1	0	0
chr2	183480928	183482380	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	186898686	186902136	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	187003335	187003622	Non-heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr2	190062252	190062824	Heritable	0	1	1	0	0	1	0	0	1	1	0	0
chr2	190118983	190119659	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	190159977	190161809	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	190361061	190362605	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	190608253	190608896	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	190760942	190761486	Non-heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr2	191151472	191152152	Heritable	0	1	1	0	1	1	0	0	1	1	0	0
chr2	196591351	196591761	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr2	196594076	196594529	Non-heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr2	197697574	197697879	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	199461193	199461949	Non-heritable	0	0	0	1	1	1	1	0	0	1	0	0
chr2	199468441	199468847	Non-heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr2	200477098	200478018	Heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr2	201858195	201859159	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr2	202032022	202032140	Non-heritable	0	0	1	1	1	0	0	0	0	1	0	0
chr2	202036015	202036314	Non-heritable	0	0	0	1	1	0	1	0	0	1	0	0
chr2	203013797	203014005	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr2	205683050	205683611	Non-heritable	0	0	1	1	1	1	0	0	1	1	0	0
chr2	205684649	205684887	Non-heritable	0	0	1	1	1	1	1	0	0	0	0	0
chr2	205686573	205686930	Non-heritable	0	0	0	1	0	1	1	0	0	0	0	0
chr2	205936406	205936803	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	207681742	207681876	Heritable	0	0	0	1	1	0	1	0	0	1	0	0
chr2	207766535	207767990	Non-heritable	0	0	0	1	0	0	1	0	0	1	1	0
chr2	207926473	207927076	Non-heritable	0	1	0	0	0	1	0	1	0	0	0	1
chr2	208043700	208045923	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	208111913	208113072	Heritable	0	0	1	1	0	1	1	0	0	1	0	0
chr2	208142657	208143088	Non-heritable	0	1	0	0	1	1	0	0	0	1	0	0
chr2	208957363	208959613	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	209208536	209209459	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr2	209264853	209266201	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	212832835	212833344	Non-heritable	0	0	0	1	0	1	1	0	0	1	0	1
chr2	213355491	213356877	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	214683175	214684845	Heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr2	214810670	214810794	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr2	215041796	215043506	Heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr2	215562906	215564967	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	216584081	216584455	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	217945015	217945222	Non-heritable	0	1	1	0	1	1	0	0	0	0	0	0
chr2	217946660	217947394	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr2	218034032	218034429	Heritable	0	0	1	1	1	0	1	0	0	0	0	0
chr2	218282632	218283326	Non-heritable	0	1	1	0	1	1	0	0	0	0	0	0
chr2	218297765	218298220	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	218874040	218874373	Non-heritable	1	0	0	1	0	0	1	0	0	1	1	0
chr2	218883992	218884157	Non-heritable	0	0	0	1	0	1	1	0	0	1	0	0
chr2	218893578	218893850	Non-heritable	0	0	0	1	0	1	0	0	0	1	1	0
chr2	219000639	219000874	Non-heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr2	219026015	219026541	Non-heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr2	219280934	219282963	Non-heritable	0	0	1	1	1	1	0	1	0	1	0	0
chr2	219285370	219285967	Non-heritable	0	1	0	0	0	1	0	0	0	1	1	0
chr2	219402598	219403491	Heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr2	219447341	219449270	Non-heritable	0	0	0	1	1	1	1	0	0	1	1	0
chr2	219514814	219515722	Heritable	0	0	0	1	1	1	0	1	0	1	0	0
chr2	221569324	221569600	Heritable	0	0	1	1	1	1	0	0	1	1	0	0
chr2	222423723	222423979	Non-heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr2	223170559	223171780	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	225038610	225040271	Non-heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr2	227393015	227393900	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	227401160	227402167	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	227460196	227460356	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	227605385	227606221	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr2	229138400	229140234	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	229270124	229270346	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	229859189	229859721	Heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr2	230411047	230411319	Heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr2	230564349	230566671	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	230828730	230828893	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr2	230990527	230991198	Heritable	0	0	0	0	1	1	1	0	0	1	0	0
chr2	231189960	231190423	Heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr2	231355991	231356362	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr2	231365266	231365901	Heritable	0	1	0	0	1	1	0	0	0	0	0	1
chr2	231371545	231371712	Non-heritable	0	1	0	0	0	0	0	0	0	1	1	0
chr2	231379807	231380236	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	231388336	231389033	Non-heritable	0	1	1	0	1	0	0	0	0	1	0	0
chr2	231396527	231397318	Non-heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr2	231482743	231484051	Non-heritable	0	0	1	1	0	0	1	0	0	1	0	0
chr2	231597683	231597983	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr2	231603600	231604013	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	231605491	231605964	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	1
chr2	231615165	231615571	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr2	231682585	231684061	Non-heritable	1	0	0	1	0	0	0	1	0	0	0	1
chr2	231688777	231688862	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	232351777	232352845	Non-heritable	0	0	1	0	1	0	1	0	0	0	0	0
chr2	232409770	232409987	Heritable	0	0	0	1	0	0	1	0	0	1	1	0
chr2	232447785	232448628	Heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr2	232459008	232459289	Non-heritable	0	0	0	1	0	0	1	0	0	1	1	0
chr2	232501975	232502718	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	232503825	232504060	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr2	232634811	232635277	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	1
chr2	232638158	232638578	Non-heritable	0	0	0	0	0	1	0	1	1	1	1	0
chr2	232871903	232873363	Non-heritable	0	1	0	0	1	1	0	1	0	0	0	0
chr2	232877144	232877341	Non-heritable	0	0	0	1	0	1	1	0	0	1	1	0
chr2	232925899	232926855	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	232999409	232999919	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	233060291	233060733	Non-heritable	0	0	1	1	0	1	1	0	1	1	0	0
chr2	233149134	233149422	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	233346679	233347457	Non-heritable	1	1	0	0	0	1	0	0	0	1	1	0
chr2	233439310	233439466	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	233449150	233449304	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	233460840	233461604	Heritable	0	0	0	1	1	1	1	0	0	0	0	0
chr2	233470369	233470623	Non-heritable	0	1	0	0	0	0	0	0	0	1	1	0
chr2	233939004	233939535	Heritable	0	0	0	1	0	1	1	0	1	1	0	0
chr2	234025794	234025986	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	234544959	234545523	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	234761270	234762335	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	234888620	234888693	Non-heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr2	234894310	234895980	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	234953647	234953928	Heritable	0	0	0	1	0	1	0	0	0	0	0	1
chr2	234960264	234961168	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	234974607	234975102	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr2	234994457	234994596	Non-heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr2	234995773	234997032	Non-heritable	0	1	0	0	0	1	0	0	0	1	0	1
chr2	235027952	235028369	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	235063410	235064027	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	235384009	235385380	Non-heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr2	235534596	235534811	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	235630728	235631028	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	235671315	235671922	Non-heritable	0	0	0	1	0	1	1	0	0	0	0	0
chr2	235677528	235678134	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr2	235734708	235735220	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	235752468	235752898	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	235765445	235765784	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	235852046	235852547	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	235923448	235923991	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	235931832	235931957	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	235934300	235934530	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	235940467	235940986	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	235958800	235959299	Non-heritable	0	0	0	1	0	1	1	0	0	0	0	0
chr2	236102660	236102840	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	236136355	236136957	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	236142840	236143616	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	236163166	236163931	Non-heritable	0	0	0	0	1	0	1	0	0	0	0	0
chr2	236165862	236166719	Heritable	0	0	1	0	1	1	1	0	0	1	1	0
chr2	236173784	236174694	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	236214214	236214928	Non-heritable	0	0	1	1	1	1	1	0	0	1	0	0
chr2	236341219	236342206	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	236542464	236542788	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	236626115	236626739	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	236630594	236630792	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	236670135	236670465	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	236742986	236743726	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr2	236855638	236855939	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	236898796	236899487	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	237336208	237336523	Heritable	0	1	0	0	1	0	0	0	0	1	1	0
chr2	237516656	237517993	Heritable	0	1	1	0	1	1	0	0	0	0	0	0
chr2	237571535	237571779	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	237625735	237626292	Heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr2	237629370	237629990	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	237691191	237691435	Non-heritable	0	0	1	1	1	1	1	0	0	0	0	0
chr2	237858972	237859289	Non-heritable	0	0	1	1	1	1	0	0	1	1	0	0
chr2	237860804	237861124	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	237886195	237886263	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	237898698	237898836	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr2	238081308	238081794	Heritable	0	1	1	0	1	1	0	0	0	1	1	0
chr2	238096623	238096944	Non-heritable	0	0	0	0	1	1	0	1	0	1	1	0
chr2	238120320	238120874	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	238126862	238127267	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr2	238143386	238143913	Heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr2	238220378	238221522	Heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr2	238225407	238225967	Non-heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr2	238500089	238501174	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	238504283	238504491	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	238523300	238523674	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	238586331	238587080	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	238846234	238846512	Non-heritable	0	0	0	1	1	0	1	0	0	0	0	0
chr2	238854499	238855099	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	238868656	238868845	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	238891668	238891949	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	238894939	238895265	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	239003227	239003814	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	239040068	239040769	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	239065727	239066201	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	239085179	239085761	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr2	239086859	239087193	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr2	239095021	239095627	Heritable	0	0	0	1	1	1	0	0	0	1	0	0
chr2	239096876	239097100	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	239098304	239098680	Heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr2	239103173	239103543	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr2	239121757	239122078	Heritable	0	0	0	0	0	1	0	1	0	0	0	0
chr2	239131604	239132340	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	239138235	239138912	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	239155610	239156184	Heritable	0	1	1	0	1	1	0	0	0	0	0	0
chr2	239168298	239168811	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	239190573	239190933	Non-heritable	0	0	0	1	1	1	1	0	0	0	0	0
chr2	239194861	239195006	Non-heritable	0	1	0	0	1	1	0	0	0	1	0	0
chr2	239195219	239195973	Heritable	0	1	0	0	1	1	0	0	0	1	0	0
chr2	239199190	239199691	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	239203801	239204078	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	239226063	239226635	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr2	239227439	239228088	Heritable	0	1	0	0	0	1	0	1	0	0	0	0
chr2	239236405	239236967	Non-heritable	0	1	1	0	0	1	0	0	1	1	0	0
chr2	239249713	239250135	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	239274685	239275881	Non-heritable	0	0	0	1	0	1	1	0	0	0	0	1
chr2	239276574	239276746	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	239291062	239291362	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	239291566	239292180	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr2	239299540	239300066	Heritable	0	1	1	0	1	1	0	0	0	0	0	0
chr2	239311156	239311573	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr2	239312989	239313290	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr2	239318245	239319567	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	239344136	239344942	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr2	239348589	239348821	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	239391533	239391899	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	239439583	239440520	Non-heritable	0	1	1	0	0	1	0	0	0	1	0	1
chr2	239444179	239445522	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	239465144	239465745	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr2	239574557	239574937	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr2	239589527	239589871	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	239609301	239609479	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	239691331	239691528	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	239727991	239728430	Non-heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr2	239735109	239735956	Non-heritable	1	1	0	0	0	0	0	0	0	1	0	0
chr2	239757028	239757137	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr2	239803819	239804669	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	239819066	239819281	Non-heritable	0	0	0	0	0	1	0	1	0	0	0	0
chr2	239911818	239912338	Heritable	0	1	0	0	0	1	0	0	0	1	1	1
chr2	239928862	239929322	Heritable	0	0	0	1	0	1	1	0	0	0	0	1
chr2	239945312	239945496	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr2	239947240	239947816	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr2	239952466	239953070	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	239953843	239954964	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	240056742	240057599	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr2	240155221	240155566	Non-heritable	1	0	0	0	0	0	0	1	0	0	0	0
chr2	240184535	240185345	Heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr2	240200649	240200912	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	240249606	240250121	Non-heritable	0	1	0	0	0	1	0	1	0	0	0	0
chr2	240286636	240287385	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr2	240293850	240294484	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	240339838	240340572	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	240387780	240388083	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	240451069	240451324	Heritable	0	0	0	1	1	1	0	0	0	1	0	0
chr2	240454249	240456679	Heritable	0	0	1	1	1	1	1	0	1	1	0	1
chr2	240519907	240520249	Non-heritable	0	0	0	1	0	1	1	0	0	1	1	0
chr2	240556928	240557360	Non-heritable	0	0	1	1	1	1	1	0	1	1	1	0
chr2	240591242	240591412	Heritable	0	0	0	1	1	1	0	0	0	1	0	0
chr2	240641096	240641223	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	240672372	240672611	Non-heritable	0	0	1	0	0	0	1	0	0	1	0	0
chr2	240780402	240781550	Non-heritable	0	0	1	1	1	1	1	0	0	1	0	1
chr2	240836664	240837475	Non-heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr2	240898596	240899213	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr2	240899640	240899994	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr2	240911994	240912270	Heritable	0	0	0	0	0	1	0	1	0	0	0	0
chr2	240913684	240914010	Non-heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr2	240935276	240935812	Heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr2	240962029	240962591	Heritable	0	1	0	0	1	1	0	1	0	0	0	1
chr2	240991543	240991996	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	241036853	241037139	Non-heritable	0	0	1	1	1	1	1	0	0	1	0	0
chr2	241049808	241050344	Non-heritable	0	0	1	1	1	1	1	0	0	1	0	0
chr2	241181727	241182124	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	241196633	241196838	Non-heritable	0	0	0	0	1	1	0	1	0	0	0	0
chr2	241222301	241222467	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	241224439	241224981	Non-heritable	0	1	0	0	0	0	0	0	0	1	1	0
chr2	241255852	241256295	Non-heritable	0	1	1	0	1	1	0	0	0	1	0	0
chr2	241355324	241355490	Non-heritable	0	0	1	0	1	0	1	0	0	0	0	0
chr2	241540695	241540854	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	241542298	241542521	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr2	241560150	241562395	Heritable	0	0	0	1	1	1	0	1	0	1	0	1
chr2	241589991	241591291	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	241728578	241729077	Non-heritable	0	0	0	0	1	0	0	1	0	1	1	0
chr2	241732320	241733052	Heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr2	241768652	241768734	Heritable	0	0	0	0	0	0	0	1	0	1	1	0
chr2	241771470	241771544	Non-heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr2	241802965	241803317	Heritable	0	0	0	1	1	1	1	0	0	0	0	0
chr2	241809466	241814018	Non-heritable	0	0	1	1	1	1	1	1	1	1	0	0
chr2	241842964	241843059	Heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr2	241844764	241845091	Heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr2	241846630	241846768	Heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr2	241848942	241849005	Non-heritable	1	0	0	1	0	0	1	0	0	0	0	1
chr2	241863609	241864082	Non-heritable	1	0	0	1	1	0	1	0	0	0	0	1
chr2	241870164	241870775	Non-heritable	0	0	0	0	0	1	0	1	0	0	0	0
chr2	241900238	241900714	Non-heritable	0	0	1	1	1	1	0	0	1	1	0	0
chr2	241901717	241902783	Heritable	0	0	1	1	1	1	1	0	1	1	0	0
chr2	241926098	241926828	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr2	242046269	242047918	Heritable	0	0	0	1	1	1	1	0	0	1	0	0
chr2	242085906	242086576	Heritable	0	0	1	1	1	0	0	1	0	1	0	1
chr3	11779	12039		0	1	0	0	0	1	0	0	0	1	0	0
chr3	308120	309330		0	0	1	1	0	1	1	0	0	1	0	1
chr3	535879	536673	Non-heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr3	1268333	1268954	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr3	2910976	2912330	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr3	3587358	3587725	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr3	3801787	3802920	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr3	3927224	3932128	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr3	3941953	3943596	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr3	4304172	4304302	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr3	4467584	4467708	Non-heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr3	4689848	4690300	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr3	4763652	4764085	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr3	4986136	4986458	Heritable	1	0	0	1	0	0	0	0	0	0	0	1
chr3	5027190	5027455	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr3	5095599	5095761	Heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr3	6864374	6864730	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr3	7668479	7669180	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr3	8679677	8680853	Non-heritable	0	1	0	0	1	1	0	0	1	1	0	0
chr3	8766902	8767683	Heritable	0	0	0	1	0	1	1	0	0	1	0	0
chr3	9045438	9045741	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr3	9136666	9136913	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr3	9301732	9302032	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr3	9601053	9601161	Non-heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr3	9768381	9769275	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr3	9809349	9809697	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr3	9843016	9843134	Non-heritable	0	0	0	1	1	1	0	0	0	1	0	0
chr3	9848508	9848858	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr3	9850991	9852080	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
