region_key	h2_unscaled	r_squared_cv	h2_category	seqnames	start	end	width	strand	vmr_id	n_genes_within_250kb	gene_ids_within_250kb	gene_symbols_within_250kb	gene_names_within_250kb	gene_distances_within_250kb	nearest_gene_id_within_250kb	nearest_gene_symbol_within_250kb	nearest_gene_name_within_250kb	nearest_gene_chr_within_250kb	nearest_gene_start_within_250kb	nearest_gene_end_within_250kb	nearest_gene_strand_within_250kb	distance_to_nearest_gene_within_250kb
chr8:27519297:27519772	0.104308205209337	0.850738266368351	Heritable	chr8	27519297	27519772	476	*	dlpfc_vmr_4657	12	100500858;100500871;102465507;102465508;107986934;1135;1191;2053;2185;23087;51435;55246	CCDC25;CHRNA2;CLU;EPHX2;LOC107986934;MIR3622A;MIR3622B;MIR6842;MIR6843;PTK2B;SCARA3;TRIM35	cholinergic receptor nicotinic alpha 2 subunit;clusterin;coiled-coil domain containing 25;epoxide hydrolase 2;microRNA 3622a;microRNA 3622b;microRNA 6842;microRNA 6843;protein tyrosine kinase 2 beta;scavenger receptor class A member 3;tripartite motif containing 35;uncharacterized LOC107986934	EPHX2:0;CHRNA2:39413;PTK2B:59905;CLU:77144;MIR6842:85862;MIR6843:90828;SCARA3:114095;MIR3622A:181421;MIR3622B:181900;TRIM35:208024;LOC107986934:213142;CCDC25:213543	2053	EPHX2	epoxide hydrolase 2	chr8	27490781	27545564	+	0
chr8:27591944:27592081	0.204998197359228	0.906570801726425	Heritable	chr8	27591944	27592081	138	*	dlpfc_vmr_4658	13	100500858;100500871;102465507;102465508;107986934;1135;1191;157570;2053;2185;51435;55246;55872	CCDC25;CHRNA2;CLU;EPHX2;ESCO2;LOC107986934;MIR3622A;MIR3622B;MIR6842;MIR6843;PBK;PTK2B;SCARA3	cholinergic receptor nicotinic alpha 2 subunit;clusterin;coiled-coil domain containing 25;epoxide hydrolase 2;establishment of sister chromatid cohesion N-acetyltransferase 2;microRNA 3622a;microRNA 3622b;microRNA 6842;microRNA 6843;PDZ binding kinase;protein tyrosine kinase 2 beta;scavenger receptor class A member 3;uncharacterized LOC107986934	CLU:4835;MIR6843:18519;SCARA3:41786;EPHX2:46379;MIR3622A:109112;MIR3622B:109591;CHRNA2:112060;PTK2B:132552;LOC107986934:140833;CCDC25:141234;MIR6842:158509;ESCO2:179867;PBK:217542	1191	CLU	clusterin	chr8	27596917	27614700	-	4835
chr8:27636546:27637192	0.235258476869209	0.861355103414723	Heritable	chr8	27636546	27637192	647	*	dlpfc_vmr_4659	15	100422828;100500858;100500871;102465507;102465508;107986934;1135;1191;157570;2053;2185;286133;51435;55246;55872	CCDC25;CHRNA2;CLU;EPHX2;ESCO2;LOC107986934;MIR3622A;MIR3622B;MIR4287;MIR6842;MIR6843;PBK;PTK2B;SCARA3;SCARA5	cholinergic receptor nicotinic alpha 2 subunit;clusterin;coiled-coil domain containing 25;epoxide hydrolase 2;establishment of sister chromatid cohesion N-acetyltransferase 2;microRNA 3622a;microRNA 3622b;microRNA 4287;microRNA 6842;microRNA 6843;PDZ binding kinase;protein tyrosine kinase 2 beta;scavenger receptor class A member 3;scavenger receptor class A member 5;uncharacterized LOC107986934	SCARA3:0;CLU:21845;MIR6843:25794;MIR3622A:64001;MIR3622B:64480;EPHX2:90981;LOC107986934:95722;CCDC25:96123;ESCO2:134756;CHRNA2:156662;PBK:172431;PTK2B:177154;MIR6842:203111;SCARA5:232690;MIR4287:248846	51435	SCARA3	scavenger receptor class A member 3	chr8	27633868	27676776	+	0
chr8:27665867:27666460	0.102342227552758	0.909432065139158	Heritable	chr8	27665867	27666460	594	*	dlpfc_vmr_4660	16	100422828;100500858;100500871;102465507;102465508;105379342;107986934;1135;1191;157570;2053;2185;286133;51435;55246;55872	CCDC25;CHRNA2;CLU;EPHX2;ESCO2;LOC105379342;LOC107986934;MIR3622A;MIR3622B;MIR4287;MIR6842;MIR6843;PBK;PTK2B;SCARA3;SCARA5	cholinergic receptor nicotinic alpha 2 subunit;clusterin;coiled-coil domain containing 25;epoxide hydrolase 2;establishment of sister chromatid cohesion N-acetyltransferase 2;microRNA 3622a;microRNA 3622b;microRNA 4287;microRNA 6842;microRNA 6843;PDZ binding kinase;protein tyrosine kinase 2 beta;scavenger receptor class A member 3;scavenger receptor class A member 5;uncharacterized LOC105379342;uncharacterized LOC107986934	SCARA3:0;MIR3622A:34733;MIR3622B:35212;CLU:51166;MIR6843:55115;LOC107986934:66454;CCDC25:66855;ESCO2:105488;EPHX2:120302;PBK:143163;CHRNA2:185983;SCARA5:203422;PTK2B:206475;MIR4287:219578;MIR6842:232432;LOC105379342:238020	51435	SCARA3	scavenger receptor class A member 3	chr8	27633868	27676776	+	0
chr8:27669628:27670228	0.100369971341515	0.828321425947443	Heritable	chr8	27669628	27670228	601	*	dlpfc_vmr_4661	16	100422828;100500858;100500871;102465507;102465508;105379342;107986934;1135;1191;157570;2053;2185;286133;51435;55246;55872	CCDC25;CHRNA2;CLU;EPHX2;ESCO2;LOC105379342;LOC107986934;MIR3622A;MIR3622B;MIR4287;MIR6842;MIR6843;PBK;PTK2B;SCARA3;SCARA5	cholinergic receptor nicotinic alpha 2 subunit;clusterin;coiled-coil domain containing 25;epoxide hydrolase 2;establishment of sister chromatid cohesion N-acetyltransferase 2;microRNA 3622a;microRNA 3622b;microRNA 4287;microRNA 6842;microRNA 6843;PDZ binding kinase;protein tyrosine kinase 2 beta;scavenger receptor class A member 3;scavenger receptor class A member 5;uncharacterized LOC105379342;uncharacterized LOC107986934	SCARA3:0;MIR3622A:30965;MIR3622B:31444;CLU:54927;MIR6843:58876;LOC107986934:62686;CCDC25:63087;ESCO2:101720;EPHX2:124063;PBK:139395;CHRNA2:189744;SCARA5:199654;PTK2B:210236;MIR4287:215810;LOC105379342:234252;MIR6842:236193	51435	SCARA3	scavenger receptor class A member 3	chr8	27633868	27676776	+	0
chr8:27702975:27703686	0.0953774495963532	0.885809345564702	Non-heritable	chr8	27702975	27703686	712	*	dlpfc_vmr_4662	15	100422828;100500858;100500871;102465508;105379342;107986934;1135;1191;157570;2053;2185;286133;51435;55246;55872	CCDC25;CHRNA2;CLU;EPHX2;ESCO2;LOC105379342;LOC107986934;MIR3622A;MIR3622B;MIR4287;MIR6843;PBK;PTK2B;SCARA3;SCARA5	cholinergic receptor nicotinic alpha 2 subunit;clusterin;coiled-coil domain containing 25;epoxide hydrolase 2;establishment of sister chromatid cohesion N-acetyltransferase 2;microRNA 3622a;microRNA 3622b;microRNA 4287;microRNA 6843;PDZ binding kinase;protein tyrosine kinase 2 beta;scavenger receptor class A member 3;scavenger receptor class A member 5;uncharacterized LOC105379342;uncharacterized LOC107986934	MIR3622A:0;MIR3622B:1207;SCARA3:26198;LOC107986934:29228;CCDC25:29629;ESCO2:68262;CLU:88274;MIR6843:92223;PBK:105937;EPHX2:157410;SCARA5:166196;MIR4287:182352;LOC105379342:200794;CHRNA2:223091;PTK2B:243583	100500858	MIR3622A	microRNA 3622a	chr8	27701194	27703789	+	0
chr8:28072819:28073158	0.207004145602132	0.881689432748387	Heritable	chr8	28072819	28073158	340	*	dlpfc_vmr_4663	7	100422828;105379342;286133;389643;5368;55140;55872	ELP3;LOC105379342;MIR4287;NUGGC;PBK;PNOC;SCARA5	elongator acetyltransferase complex subunit 3;microRNA 4287;nuclear GTPase, germinal center associated;PDZ binding kinase;prepronociceptin;scavenger receptor class A member 5;uncharacterized LOC105379342	NUGGC:0;ELP3:16514;SCARA5:80145;LOC105379342:162508;MIR4287:186702;PBK:234736;PNOC:243827	389643	NUGGC	nuclear GTPase, germinal center associated	chr8	28021964	28083936	-	0
chr8:28191423:28191903	0.0314470847016655	0.874065090551015	Non-heritable	chr8	28191423	28191903	481	*	dlpfc_vmr_4664	6	157574;286133;389643;5368;55140;55893	ELP3;FBXO16;NUGGC;PNOC;SCARA5;ZNF395	elongator acetyltransferase complex subunit 3;F-box protein 16;nuclear GTPase, germinal center associated;prepronociceptin;scavenger receptor class A member 5;zinc finger protein 395	ELP3:266;NUGGC:107486;PNOC:125082;ZNF395:153686;SCARA5:198749;FBXO16:236504	55140	ELP3	elongator acetyltransferase complex subunit 3	chr8	28089673	28191156	+	266
chr8:28308033:28308945	0.0673734142216873	0.895208883352483	Non-heritable	chr8	28308033	28308945	913	*	dlpfc_vmr_4665	7	100422903;157574;389643;5368;55140;55893;7976	ELP3;FBXO16;FZD3;MIR4288;NUGGC;PNOC;ZNF395	elongator acetyltransferase complex subunit 3;F-box protein 16;frizzled class receptor 3;microRNA 4288;nuclear GTPase, germinal center associated;prepronociceptin;zinc finger protein 395	PNOC:8040;ZNF395:36644;ELP3:116876;FBXO16:119462;FZD3:185259;MIR4288:196170;NUGGC:224096	5368	PNOC	prepronociceptin	chr8	28316986	28343355	+	8040
chr8:28491369:28491564	0.0744033840051103	0.90513365258077	Non-heritable	chr8	28491369	28491564	196	*	dlpfc_vmr_4666	7	100422903;101929402;157574;2137;5368;55893;7976	EXTL3;EXTL3-AS1;FBXO16;FZD3;MIR4288;PNOC;ZNF395	exostosin like glycosyltransferase 3;EXTL3 antisense RNA 1;F-box protein 16;frizzled class receptor 3;microRNA 4288;prepronociceptin;zinc finger protein 395	FBXO16:1090;ZNF395:1112;FZD3:2640;MIR4288:13551;EXTL3:108904;PNOC:148013;EXTL3-AS1:198650	157574	FBXO16	F-box protein 16	chr8	28428408	28490278	-	1090
chr8:28492540:28493257	0.151517242752487	0.920135965020079	Heritable	chr8	28492540	28493257	718	*	dlpfc_vmr_4667	7	100422903;101929402;157574;2137;5368;55893;7976	EXTL3;EXTL3-AS1;FBXO16;FZD3;MIR4288;PNOC;ZNF395	exostosin like glycosyltransferase 3;EXTL3 antisense RNA 1;F-box protein 16;frizzled class receptor 3;microRNA 4288;prepronociceptin;zinc finger protein 395	FZD3:947;FBXO16:2261;ZNF395:2283;MIR4288:11858;EXTL3:107211;PNOC:149184;EXTL3-AS1:196957	7976	FZD3	frizzled class receptor 3	chr8	28494205	28574267	+	947
chr8:28592464:28593769	0.122532151077099	0.918396555275425	Heritable	chr8	28592464	28593769	1306	*	dlpfc_vmr_4668	8	100422903;101929402;157574;2137;5368;55756;55893;7976	EXTL3;EXTL3-AS1;FBXO16;FZD3;INTS9;MIR4288;PNOC;ZNF395	exostosin like glycosyltransferase 3;EXTL3 antisense RNA 1;F-box protein 16;frizzled class receptor 3;integrator complex subunit 9;microRNA 4288;prepronociceptin;zinc finger protein 395	EXTL3:6699;FZD3:18196;MIR4288:87281;EXTL3-AS1:96445;FBXO16:102185;ZNF395:102207;INTS9:173891;PNOC:249108	2137	EXTL3	exostosin like glycosyltransferase 3	chr8	28600469	28756561	+	6699
chr8:28611853:28612274	0.0278948316928733	0.788643004428073	Non-heritable	chr8	28611853	28612274	422	*	dlpfc_vmr_4669	7	100422903;101929402;157574;2137;55756;55893;7976	EXTL3;EXTL3-AS1;FBXO16;FZD3;INTS9;MIR4288;ZNF395	exostosin like glycosyltransferase 3;EXTL3 antisense RNA 1;F-box protein 16;frizzled class receptor 3;integrator complex subunit 9;microRNA 4288;zinc finger protein 395	EXTL3:0;FZD3:37585;EXTL3-AS1:77940;MIR4288:106670;FBXO16:121574;ZNF395:121596;INTS9:155386	2137	EXTL3	exostosin like glycosyltransferase 3	chr8	28600469	28756561	+	0
chr8:28677517:28678227	0.0571155327503772	0.907767196332047	Non-heritable	chr8	28677517	28678227	711	*	dlpfc_vmr_4670	8	100422903;101929402;157574;2137;55756;55893;79618;7976	EXTL3;EXTL3-AS1;FBXO16;FZD3;HMBOX1;INTS9;MIR4288;ZNF395	exostosin like glycosyltransferase 3;EXTL3 antisense RNA 1;F-box protein 16;frizzled class receptor 3;homeobox containing 1;integrator complex subunit 9;microRNA 4288;zinc finger protein 395	EXTL3:0;EXTL3-AS1:11987;INTS9:89433;FZD3:103249;MIR4288:172334;FBXO16:187238;ZNF395:187260;HMBOX1:212167	2137	EXTL3	exostosin like glycosyltransferase 3	chr8	28600469	28756561	+	0
chr8:28714776:28715321	0.0896050169548962	0.671353120396937	Non-heritable	chr8	28714776	28715321	546	*	dlpfc_vmr_4671	8	100422903;101929402;157574;2137;55756;55893;79618;7976	EXTL3;EXTL3-AS1;FBXO16;FZD3;HMBOX1;INTS9;MIR4288;ZNF395	exostosin like glycosyltransferase 3;EXTL3 antisense RNA 1;F-box protein 16;frizzled class receptor 3;homeobox containing 1;integrator complex subunit 9;microRNA 4288;zinc finger protein 395	EXTL3:0;EXTL3-AS1:12745;INTS9:52339;FZD3:140508;HMBOX1:175073;MIR4288:209593;FBXO16:224497;ZNF395:224519	2137	EXTL3	exostosin like glycosyltransferase 3	chr8	28600469	28756561	+	0
chr8:29072892:29073269	0.0569919750465906	0.854319320656064	Non-heritable	chr8	29072892	29073269	378	*	dlpfc_vmr_4672	4	124901922;23303;55756;79618	HMBOX1;INTS9;KIF13B;LOC124901922	homeobox containing 1;integrator complex subunit 9;kinesin family member 13B;uncharacterized LOC124901922	KIF13B:0;HMBOX1:19621;INTS9:182649;LOC124901922:215236	23303	KIF13B	kinesin family member 13B	chr8	29067278	29263124	-	0
chr8:29079159:29079610	0.0887909864052301	0.812317269056578	Non-heritable	chr8	29079159	29079610	452	*	dlpfc_vmr_4673	4	124901922;23303;55756;79618	HMBOX1;INTS9;KIF13B;LOC124901922	homeobox containing 1;integrator complex subunit 9;kinesin family member 13B;uncharacterized LOC124901922	KIF13B:0;HMBOX1:25888;INTS9:188916;LOC124901922:208895	23303	KIF13B	kinesin family member 13B	chr8	29067278	29263124	-	0
chr8:29102434:29102774	0.0904180215010639	0.833640112902046	Non-heritable	chr8	29102434	29102774	341	*	dlpfc_vmr_4674	6	124901922;124901924;1846;23303;55756;79618	DUSP4;HMBOX1;INTS9;KIF13B;LOC124901922;LOC124901924	dual specificity phosphatase 4;homeobox containing 1;integrator complex subunit 9;kinesin family member 13B;uncharacterized LOC124901922;uncharacterized LOC124901924	KIF13B:0;HMBOX1:49163;LOC124901922:185731;INTS9:212191;DUSP4:230289;LOC124901924:248517	23303	KIF13B	kinesin family member 13B	chr8	29067278	29263124	-	0
chr8:29146531:29146723	0.13759029146708	0.897156857699493	Heritable	chr8	29146531	29146723	193	*	dlpfc_vmr_4675	5	124901922;124901924;1846;23303;79618	DUSP4;HMBOX1;KIF13B;LOC124901922;LOC124901924	dual specificity phosphatase 4;homeobox containing 1;kinesin family member 13B;uncharacterized LOC124901922;uncharacterized LOC124901924	KIF13B:0;HMBOX1:93260;LOC124901922:141782;DUSP4:186340;LOC124901924:204568	23303	KIF13B	kinesin family member 13B	chr8	29067278	29263124	-	0
chr8:29169224:29170388	0.15045724746695	0.910379459613516	Heritable	chr8	29169224	29170388	1165	*	dlpfc_vmr_4676	5	124901922;124901924;1846;23303;79618	DUSP4;HMBOX1;KIF13B;LOC124901922;LOC124901924	dual specificity phosphatase 4;homeobox containing 1;kinesin family member 13B;uncharacterized LOC124901922;uncharacterized LOC124901924	KIF13B:0;HMBOX1:115953;LOC124901922:118117;DUSP4:162675;LOC124901924:180903	23303	KIF13B	kinesin family member 13B	chr8	29067278	29263124	-	0
chr8:29195692:29196190	0.128762400698161	0.885873595519032	Heritable	chr8	29195692	29196190	499	*	dlpfc_vmr_4677	5	124901922;124901924;1846;23303;79618	DUSP4;HMBOX1;KIF13B;LOC124901922;LOC124901924	dual specificity phosphatase 4;homeobox containing 1;kinesin family member 13B;uncharacterized LOC124901922;uncharacterized LOC124901924	KIF13B:0;LOC124901922:92315;DUSP4:136873;HMBOX1:142421;LOC124901924:155101	23303	KIF13B	kinesin family member 13B	chr8	29067278	29263124	-	0
chr8:29875501:29876862	0.0997151032119785	0.926681118108564	Non-heritable	chr8	29875501	29876862	1362	*	dlpfc_vmr_4678	8	100422876;101929450;101929470;105379354;23484;286135;51669;619351	LEPROTL1;LINC00589;LINC02099;LINC02209;LOC101929470;LOC105379354;MIR3148;SARAF	leptin receptor overlapping transcript like 1;long intergenic non-protein coding RNA 2099;long intergenic non-protein coding RNA 2209;long intergenic non-protein coding RNA 589;microRNA 3148;store-operated calcium entry associated regulatory factor;uncharacterized LOC101929470;uncharacterized LOC105379354	LOC105379354:3839;LOC101929470:20957;LINC02209:43697;LINC02099:77008;MIR3148:80409;LINC00589:127391;SARAF:186140;LEPROTL1:218545	105379354	LOC105379354	uncharacterized LOC105379354	chr8	29864644	29871661	+	3839
chr8:30600886:30601589	0.136756891436705	0.883888705571784	Heritable	chr8	30600886	30601589	704	*	dlpfc_vmr_4679	9	100128750;100507341;105379356;11030;2936;2961;5516;56154;7993	GSR;GTF2E2;LOC105379356;PPP2CB;RBPMS;RBPMS-AS1;SMIM18;TEX15;UBXN8	general transcription factor IIE subunit 2;glutathione-disulfide reductase;protein phosphatase 2 catalytic subunit beta;RBPMS antisense RNA 1;RNA binding protein, mRNA processing factor;small integral membrane protein 18;testis expressed 15, meiosis and synapsis associated;UBX domain protein 8;uncharacterized LOC105379356	GTF2E2:0;RBPMS:28629;SMIM18:36990;GSR:76476;UBXN8:127541;LOC105379356:131029;PPP2CB:172867;RBPMS-AS1:215484;TEX15:229954	2961	GTF2E2	general transcription factor IIE subunit 2	chr8	30578318	30658236	-	0
chr8:30804986:30805356	0.086674334958781	0.833349277805588	Non-heritable	chr8	30804986	30805356	371	*	dlpfc_vmr_4680	10	100507341;105379356;11030;2936;2961;29942;5516;56154;7486;7993	GSR;GTF2E2;LOC105379356;PPP2CB;PURG;RBPMS;SMIM18;TEX15;UBXN8;WRN	general transcription factor IIE subunit 2;glutathione-disulfide reductase;protein phosphatase 2 catalytic subunit beta;purine rich element binding protein G;RNA binding protein, mRNA processing factor;small integral membrane protein 18;testis expressed 15, meiosis and synapsis associated;UBX domain protein 8;uncharacterized LOC105379356;WRN RecQ like helicase	PPP2CB:0;TEX15:26187;UBXN8:37979;LOC105379356:53467;GSR:77139;GTF2E2:146749;SMIM18:158921;PURG:190445;WRN:228431;RBPMS:232729	5516	PPP2CB	protein phosphatase 2 catalytic subunit beta	chr8	30774457	30814314	-	0
chr8:33202715:33205030	0.561560853626647	0.854284290825502	Heritable	chr8	33202715	33205030	2316	*	dlpfc_vmr_4681	2	105379362;84750	FUT10;LOC105379362	fucosyltransferase 10;uncharacterized LOC105379362	LOC105379362:157269;FUT10:165793	105379362	LOC105379362	uncharacterized LOC105379362	chr8	32927913	33045445	+	157269
chr8:33247205:33247756	0.661231975961379	0.84073580272626	Heritable	chr8	33247205	33247756	552	*	dlpfc_vmr_4682	4	105379362;80185;84549;84750	FUT10;LOC105379362;MAK16;TTI2	fucosyltransferase 10;MAK16 homolog;TELO2 interacting protein 2;uncharacterized LOC105379362	FUT10:123067;LOC105379362:201759;TTI2:225629;MAK16:237425	84750	FUT10	fucosyltransferase 10	chr8	33370824	33473146	-	123067
chr8:33298315:33299510	0.672091217372712	0.852442342533516	Heritable	chr8	33298315	33299510	1196	*	dlpfc_vmr_4683	5	692084;79845;80185;84549;84750	FUT10;MAK16;RNF122;SNORD13;TTI2	fucosyltransferase 10;MAK16 homolog;ring finger protein 122;small nucleolar RNA, C/D box 13;TELO2 interacting protein 2	FUT10:71313;TTI2:173875;MAK16:185671;SNORD13:213964;RNF122:248243	84750	FUT10	fucosyltransferase 10	chr8	33370824	33473146	-	71313
chr8:33344062:33344675	0.116381144210161	0.809953489331657	Heritable	chr8	33344062	33344675	614	*	dlpfc_vmr_4684	6	692084;78986;79845;80185;84549;84750	DUSP26;FUT10;MAK16;RNF122;SNORD13;TTI2	dual specificity phosphatase 26;fucosyltransferase 10;MAK16 homolog;ring finger protein 122;small nucleolar RNA, C/D box 13;TELO2 interacting protein 2	FUT10:26148;TTI2:128710;MAK16:140506;SNORD13:168799;RNF122:203078;DUSP26:246654	84750	FUT10	fucosyltransferase 10	chr8	33370824	33473146	-	26148
chr8:35237339:35237844	0.116892359031836	0.766643720013044	Heritable	chr8	35237339	35237844	506	*	dlpfc_vmr_4685	2	105379369;137970	LOC105379369;UNC5D	unc-5 netrin receptor D;uncharacterized LOC105379369	UNC5D:0;LOC105379369:143829	137970	UNC5D	unc-5 netrin receptor D	chr8	35235475	35796550	+	0
chr8:37370960:37371591	0.0983842449589701	0.871769121256446	Non-heritable	chr8	37370960	37371591	632	*	dlpfc_vmr_4686	4	100507403;100507420;105379379;105379380	LINC01605;LOC100507403;LOC105379379;LOC105379380	long intergenic non-protein coding RNA 1605;uncharacterized LOC100507403;uncharacterized LOC105379379;uncharacterized LOC105379380	LINC01605:33847;LOC100507403:38968;LOC105379379:188400;LOC105379380:228945	100507420	LINC01605	long intergenic non-protein coding RNA 1605	chr8	37405439	37554183	-	33847
chr8:37800760:37801237	0.107855338696353	0.82854675459537	Heritable	chr8	37800760	37801237	478	*	dlpfc_vmr_4688	15	100507420;101929622;102723701;105379379;105379380;11160;11212;137362;155;1978;25960;55290;728024;80139;80223	ADGRA2;ADRB3;BRF2;EIF4EBP1;ERLIN2;GOT1L1;LINC01605;LOC101929622;LOC102723701;LOC105379379;LOC105379380;LOC728024;PLPBP;RAB11FIP1;ZNF703	adhesion G protein-coupled receptor A2;adrenoceptor beta 3;BRF2 RNA polymerase III transcription initiation factor subunit;ER lipid raft associated 2;eukaryotic translation initiation factor 4E binding protein 1;glutamic-oxaloacetic transaminase 1 like 1;long intergenic non-protein coding RNA 1605;pyridoxal phosphate binding protein;RAB11 family interacting protein 1;STING1 ER exit protein 1 pseudogene;uncharacterized LOC101929622;uncharacterized LOC102723701;uncharacterized LOC105379379;uncharacterized LOC105379380;zinc finger protein 703	ADGRA2:0;PLPBP:20991;BRF2:42030;ERLIN2:42337;LOC728024:52755;RAB11FIP1:57380;LOC102723701:63333;LOC101929622:67003;ZNF703:100740;GOT1L1:133043;ADRB3:133102;LOC105379380:174886;EIF4EBP1:229296;LOC105379379:233282;LINC01605:246576	25960	ADGRA2	adhesion G protein-coupled receptor A2	chr8	37784191	37844896	+	0
chr8:38150043:38150432	0.116217537298764	0.894310682378028	Heritable	chr8	38150043	38150432	390	*	dlpfc_vmr_4689	13	105379382;137362;137994;155;1978;2260;23259;27257;54904;6770;84513;9070;9530	ADRB3;ASH2L;BAG4;DDHD2;EIF4EBP1;FGFR1;GOT1L1;LETM2;LOC105379382;LSM1;NSD3;PLPP5;STAR	adrenoceptor beta 3;ASH2 like, histone lysine methyltransferase complex subunit;BAG cochaperone 4;DDHD domain containing 2;eukaryotic translation initiation factor 4E binding protein 1;fibroblast growth factor receptor 1;glutamic-oxaloacetic transaminase 1 like 1;leucine zipper and EF-hand containing transmembrane protein 2;LSM1 homolog, mRNA degradation associated;nuclear receptor binding SET domain protein 3;phospholipid phosphatase 5;steroidogenic acute regulatory protein;uncharacterized LOC105379382	LOC105379382:0;STAR:0;ASH2L:5966;LSM1:12902;BAG4:26100;DDHD2:74785;EIF4EBP1:89677;PLPP5:112697;NSD3:119271;ADRB3:183443;GOT1L1:209918;LETM2:235774;FGFR1:249782	105379382	LOC105379382	uncharacterized LOC105379382	chr8	38148741	38163772	+	0
