seqnames	start	end	h2_category	hg38_genes_1to5kb	hg38_genes_introns	hg38_cpg_inter	hg38_genes_promoters	hg38_cpg_shores	hg38_genes_exons	hg38_genes_intergenic	hg38_cpg_islands	hg38_enhancers_fantom	hg38_genes_5UTRs	hg38_genes_3UTRs	hg38_cpg_shelves
chr2	196594270	196594529	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr2	196923795	196924029	Heritable	0	1	0	0	0	0	0	0	0	0	0	1
chr2	197255696	197255929	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	199455467	199455815	Heritable	1	1	0	0	1	0	0	1	0	0	0	0
chr2	199461868	199462083	Heritable	1	1	0	0	1	0	0	1	0	0	0	0
chr2	199581821	199582287	Heritable	0	0	1	0	0	0	1	0	1	0	0	0
chr2	199602284	199603588	Non-heritable	1	0	0	0	1	0	1	0	1	0	0	0
chr2	199830556	199830769	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	200830353	200830708	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	200964667	200964753	Non-heritable	1	1	0	1	1	0	0	0	1	0	0	0
chr2	201284614	201284865	Heritable	0	1	1	1	0	1	0	0	0	0	1	0
chr2	201597308	201597632	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	201619839	201620558	Heritable	1	0	0	1	1	1	0	0	0	0	1	0
chr2	201644201	201644407		1	0	0	1	1	1	0	0	0	0	0	0
chr2	201858471	201858944		0	1	1	0	0	0	0	0	1	0	0	0
chr2	202036616	202036715		1	0	0	0	1	1	0	0	0	0	1	0
chr2	202149490	202149685		0	1	1	1	0	1	0	0	0	0	0	0
chr2	202379561	202380117	Heritable	1	1	0	0	1	0	0	0	0	0	0	1
chr2	203013662	203014055	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr2	203239964	203240445	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr2	203250786	203251020	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	203329767	203329988	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr2	204260507	204261224	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	204860305	204860677	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	205683050	205683611	Heritable	1	1	0	1	1	1	0	0	0	1	0	0
chr2	205721279	205722674	Non-heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr2	206217687	206217851	Heritable	1	1	1	0	0	1	0	0	0	1	0	0
chr2	206273392	206273651	Heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr2	207681742	207681876	Heritable	1	0	0	0	1	1	0	1	0	0	0	0
chr2	207812630	207813892	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	207836720	207837011	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	207933656	207933944	Heritable	0	1	0	0	0	0	0	0	0	0	0	1
chr2	208043855	208046502	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	208094171	208094868	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	208112013	208113018	Heritable	0	1	0	1	1	1	0	1	0	0	0	0
chr2	208135179	208135445	Heritable	0	0	1	0	0	1	1	0	0	0	0	0
chr2	208142628	208143435	Non-heritable	1	1	1	0	0	1	0	0	0	0	1	0
chr2	209208366	209209218	Heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr2	209264226	209266201	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	209663051	209663415	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	210117891	210118405	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	211390532	211391588	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	211508281	211509183	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	212832978	212833221	Non-heritable	0	1	0	0	0	0	0	1	1	0	0	0
chr2	213354572	213357807	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	214683206	214684191	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr2	214766619	214767467	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	215311385	215311489	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr2	216584081	216584455	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	216606643	216606940	Non-heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr2	216850087	216850930	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr2	217092029	217093276	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	217151862	217152437	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	217287656	217288679	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	217714101	217715268		0	1	1	0	0	0	0	0	0	0	0	0
chr2	217838226	217838774	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	217943781	217944412	Heritable	0	1	1	1	0	1	0	0	0	1	0	0
chr2	218745726	218746407	Non-heritable	1	1	1	1	0	1	0	0	0	0	0	0
chr2	218857895	218858896	Non-heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr2	218874020	218874373	Non-heritable	0	0	0	0	1	1	1	1	0	0	1	0
chr2	218990851	218992622	Heritable	1	1	0	1	1	1	0	0	0	0	0	1
chr2	218994448	218994940	Non-heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr2	219025835	219026541	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr2	219280934	219282019	Non-heritable	1	1	0	1	1	1	0	0	0	0	0	1
chr2	219402598	219403269	Non-heritable	1	0	1	0	0	1	0	0	0	0	0	0
chr2	219514954	219515345	Heritable	1	1	0	0	1	1	0	0	0	0	0	1
chr2	219645019	219645313	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr2	219852025	219852551	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	220335365	220336440	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	220780130	220780591	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr2	221105352	221105506	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	222314752	222315822	Heritable	1	0	0	0	1	1	0	0	0	0	1	1
chr2	222709235	222709772	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr2	222972004	222972393	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	223832375	223832710	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	224041625	224042614	Non-heritable	1	0	0	0	1	0	0	0	0	0	0	1
chr2	224401799	224402821	Non-heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr2	224909279	224910425	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr2	224957348	224959257	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	224982286	224982621	Heritable	0	1	1	1	0	1	0	0	0	1	0	0
chr2	225035358	225036146	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	225039966	225040513	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr2	225112733	225114570	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	225619374	225620843	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	227228328	227228621	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr2	227374298	227374848	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr2	227393015	227394056		0	0	1	0	0	0	1	0	0	0	0	0
chr2	227717244	227717479	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr2	228182291	228182478	Heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr2	228607124	228608511	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	229152713	229153318	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	229858962	229859246	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr2	230128887	230129207	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	230411047	230411319	Heritable	1	0	1	0	0	1	0	0	0	0	0	0
chr2	230564349	230566354	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	230956413	230957050	Non-heritable	1	1	1	1	0	0	0	0	1	0	0	0
chr2	230990593	230991128	Heritable	1	1	0	0	0	1	0	1	0	0	0	0
chr2	231365181	231365861	Non-heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr2	231371545	231371712	Non-heritable	0	0	1	0	0	1	0	0	0	0	1	0
chr2	231379922	231380332	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	231388242	231389106	Heritable	1	1	1	1	0	1	0	0	0	0	0	0
chr2	231400039	231400471	Heritable	1	1	0	1	1	1	0	0	0	0	1	0
chr2	231482752	231483219	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr2	231597683	231597983	Heritable	1	0	1	0	0	0	1	0	0	0	0	0
chr2	231603900	231604013	Non-heritable	0	0	0	0	1	0	1	0	0	0	0	0
chr2	231615126	231615537	Heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr2	231666244	231666500	Non-heritable	0	0	0	0	0	0	1	0	1	0	0	1
chr2	231682670	231684061	Non-heritable	0	0	0	0	1	0	1	0	1	0	0	1
chr2	231685909	231687190	Non-heritable	0	0	1	0	0	0	1	0	1	0	0	0
chr2	231688803	231689072	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	231743565	231744136	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	232351810	232352766	Non-heritable	1	0	0	1	0	0	0	1	0	0	0	0
chr2	232423034	232423713	Heritable	1	0	0	0	1	0	0	0	0	0	0	1
chr2	232447847	232448628	Non-heritable	0	0	1	0	0	0	1	0	1	0	0	0
chr2	232628598	232629028	Heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr2	232634872	232635277	Non-heritable	1	1	0	0	1	0	0	0	1	0	0	0
chr2	232839865	232840005	Heritable	1	1	1	0	0	1	0	0	0	0	0	0
chr2	232872055	232873363	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr2	232877144	232877341	Heritable	0	1	0	0	1	1	0	1	0	0	1	0
chr2	232999641	232999863	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	233460945	233461452	Non-heritable	1	1	0	0	1	0	0	1	0	0	0	0
chr2	233938836	233939512	Heritable	0	1	0	0	1	1	0	1	0	1	0	0
chr2	234335703	234335876	Heritable	0	0	1	0	0	0	1	0	1	0	0	0
chr2	234544959	234545523	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	234761351	234762335	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	234888706	234888807	Non-heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr2	234912921	234914632	Heritable	1	1	1	1	0	1	0	0	0	0	0	0
chr2	234953377	234954972	Non-heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr2	234960264	234961109	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	234974607	234975102	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr2	234989253	234989523	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	234995884	234996254	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr2	235006011	235006312	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	235027969	235028334	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	235051136	235051412	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr2	235063516	235063872	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	235191678	235192819	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	235287512	235287917	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	235384502	235385481	Non-heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr2	235504761	235505395	Heritable	0	1	1	1	0	0	0	0	0	0	0	0
chr2	235577821	235578243	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	235598692	235599005	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr2	235630580	235631028	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	235664012	235664136	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	235672556	235674432	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	1
chr2	235677383	235678134	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr2	235711081	235711877	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	235712660	235712969	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	235717535	235717639	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr2	235724975	235725249	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	235734708	235735182	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	235752498	235752715	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	235807524	235807860	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	235852002	235852798	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr2	235934376	235934692	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	235959043	235959192	Heritable	0	1	0	0	0	0	0	1	0	0	0	0
chr2	236102512	236102675	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr2	236136355	236136957	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	236143074	236143616	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	236214214	236214342	Heritable	1	1	0	0	1	1	0	0	0	0	0	0
chr2	236341292	236342083	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	236542464	236542952	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	236626156	236626561	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	236855237	236856120	Heritable	0	0	1	0	0	0	1	0	1	0	0	0
chr2	236898796	236899360	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	237336208	237336484	Non-heritable	1	0	1	0	0	1	0	0	0	0	1	0
chr2	237390125	237391354	Non-heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr2	237571535	237572697	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	237625850	237626292	Heritable	1	0	0	0	1	1	0	0	0	0	0	0
chr2	237673303	237673405	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr2	237860566	237861217	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr2	238081320	238081769	Heritable	1	1	1	1	0	1	0	0	0	0	1	0
chr2	238143558	238143812	Heritable	0	1	0	0	0	0	0	0	0	0	0	1
chr2	238187930	238189447	Non-heritable	1	1	1	1	0	1	0	0	0	0	0	0
chr2	238220575	238221522	Heritable	0	0	1	0	0	0	1	0	1	0	0	0
chr2	238233763	238233926	Non-heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr2	238500124	238500698	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	238585924	238587112	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	238846307	238846697	Non-heritable	1	0	0	0	1	0	0	1	0	0	0	0
chr2	238854499	238855078	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	238905476	238906241	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	239040154	239040769	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	239085326	239085511	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr2	239131728	239132269	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	239155744	239156058	Non-heritable	1	1	1	1	0	0	0	0	0	0	0	0
chr2	239164255	239164605	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	239175856	239176588	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr2	239193746	239194165	Non-heritable	1	1	0	1	0	1	0	0	0	0	0	1
chr2	239195301	239195973	Heritable	1	1	1	0	0	1	0	0	0	0	0	0
chr2	239199318	239199639	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	239210257	239210437	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	239249882	239249990		0	1	1	0	0	0	0	0	0	0	0	0
chr2	239291713	239292147	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr2	239299361	239299985	Heritable	1	1	1	1	0	0	0	0	0	0	0	0
chr2	239318120	239319358	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	239344664	239344893	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr2	239419075	239419590	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	239441337	239441753	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	239444141	239445522	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	239465223	239465653	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr2	239716601	239717082	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	239735385	239735872	Non-heritable	0	0	1	0	0	1	1	0	0	0	0	0
chr2	239803885	239804490	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	239818991	239819316	Heritable	0	1	0	0	0	0	0	0	0	0	0	1
chr2	239929058	239929362	Heritable	0	1	0	0	1	0	0	1	1	0	0	0
chr2	239947407	239947804	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr2	239954003	239954361	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	240249714	240249995		0	1	1	0	0	0	0	0	0	0	0	1
chr2	240286636	240287282		1	0	1	0	0	0	0	0	0	0	0	0
chr2	240339940	240340558		0	0	1	0	0	0	1	0	0	0	0	0
chr2	240369936	240370114		0	0	1	0	0	0	1	0	0	0	0	0
chr2	240455129	240455489	Non-heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr2	240780502	240780718	Heritable	1	1	0	1	1	1	0	0	1	0	0	0
chr2	240836664	240837359	Heritable	0	0	1	0	0	0	1	0	0	0	0	1
chr2	240960708	240961072	Non-heritable	1	1	1	1	0	0	0	0	1	0	0	0
chr2	241049854	241050303	Heritable	1	1	0	1	1	1	0	1	0	0	0	0
chr2	241063913	241064290	Heritable	0	1	0	1	1	1	0	0	0	0	0	0
chr2	241115520	241116025	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr2	241224465	241224801		0	0	1	0	0	1	0	0	0	0	1	0
chr2	241255914	241256295	Non-heritable	1	1	1	1	0	1	0	0	0	0	0	0
chr2	241410891	241411366	Non-heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr2	241546808	241547372	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr2	241560336	241561775	Heritable	1	1	0	0	1	0	0	0	1	0	0	0
chr2	241589760	241591149	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	241728677	241729077	Non-heritable	1	0	0	0	0	1	0	0	0	0	1	1
chr2	241732395	241733068	Non-heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr2	241803162	241803223	Heritable	1	1	0	0	1	0	0	1	0	0	0	0
chr2	241810518	241811821	Non-heritable	1	1	0	1	1	1	0	0	0	1	0	1
chr2	241812687	241813522	Non-heritable	1	1	0	1	1	1	0	1	0	1	0	0
chr2	241870453	241870775	Heritable	0	1	0	0	0	0	0	0	0	0	0	1
chr2	241875718	241876108	Heritable	0	0	0	0	0	0	1	0	0	0	0	1
chr2	241900308	241900598	Non-heritable	1	1	0	1	1	1	0	0	0	1	0	0
chr2	241901756	241902725	Non-heritable	1	1	0	1	1	1	0	1	0	1	0	0
chr2	241933457	241933909	Heritable	0	1	0	1	1	1	0	0	0	0	0	0
chr2	242046269	242047955	Heritable	1	1	0	0	1	1	0	1	0	0	0	0
chr2	242069957	242070284	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	242085906	242086576	Heritable	1	0	0	1	1	1	0	0	1	0	0	1
chr3	11752	11990		0	1	1	1	0	1	0	0	0	0	0	0
chr3	308678	309330		0	1	0	1	1	1	0	1	1	0	0	0
chr3	536257	536673	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr3	1268333	1268954	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr3	3177873	3178788	Non-heritable	1	1	0	0	1	0	0	0	1	0	0	0
chr3	4302969	4303050	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr3	4466345	4466452	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr3	4763652	4764085	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr3	4867498	4867760	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr3	4952818	4953929	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr3	5027252	5027369	Heritable	0	0	0	0	1	0	1	0	0	0	0	0
chr3	6770842	6771992	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr3	7668479	7669602	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr3	8325044	8326120	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr3	8678425	8680077	Heritable	1	1	1	0	0	1	0	0	0	1	0	0
chr3	8767276	8767620	Non-heritable	0	1	0	0	0	1	0	1	0	0	0	0
chr3	9768901	9769275	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr3	9842944	9843111	Non-heritable	1	1	0	0	1	1	0	0	0	0	0	0
chr3	9850991	9852186	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr3	9864166	9864700	Non-heritable	0	0	0	0	1	0	1	0	0	0	0	0
chr3	9916346	9916632	Non-heritable	1	0	0	1	1	1	0	0	0	0	1	0
chr3	9934557	9934685	Non-heritable	1	1	0	0	1	1	0	0	0	0	1	0
chr3	9947687	9947816	Heritable	1	1	0	1	0	1	0	1	0	0	0	0
chr3	10141353	10141536	Heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr3	10142431	10142664	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr3	10164435	10164574	Heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr3	10165517	10165685	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr3	10173895	10174172	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr3	10321516	10321631	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr3	10764271	10764761	Non-heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr3	11060193	11060619	Heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr3	11097549	11097672	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr3	11530232	11530363	Heritable	0	1	1	1	0	0	0	0	0	0	0	0
chr3	11610124	11610941	Heritable	1	1	1	1	0	1	0	0	0	1	0	0
chr3	11641398	11641835	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr3	11912183	11912654	Heritable	1	1	1	0	0	1	0	0	0	0	0	0
chr3	12005489	12005635	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr3	12517665	12518366	Non-heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr3	12554174	12554564	Heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr3	12786710	12787592	Heritable	0	0	1	0	0	1	1	0	0	0	0	0
chr3	12884304	12884356	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr3	12953200	12953457	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr3	13053334	13053705	Heritable	0	1	1	1	0	0	0	0	0	0	0	0
chr3	13095670	13095827	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr3	13204431	13204592	Heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr3	13476397	13476724	Heritable	1	0	0	0	0	0	0	0	1	0	0	1
chr3	13478132	13479185	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr3	13549622	13549806	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr3	13655562	13655618	Heritable	0	1	0	0	0	0	0	1	0	0	0	0
chr3	13793090	13793636	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr3	14216188	14217119	Heritable	0	0	1	0	0	0	1	0	1	0	0	0
chr3	14648672	14648937	Heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr3	14651053	14651215	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr3	15065760	15065845	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr3	15107444	15108271	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr3	15119115	15119192	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr3	15377568	15378162	Non-heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr3	15630332	15630917	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr3	15634329	15635363	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr3	15654822	15655558	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr3	16175099	16177736	Non-heritable	0	1	1	1	0	1	0	0	1	1	0	0
chr3	18443216	18443453	Heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr3	19102856	19104003	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr3	20038706	20039041	Non-heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr3	20042371	20043151	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	1
chr3	20055424	20056962	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr3	21917159	21918210	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr3	21944421	21945121	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr3	21947592	21947692	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr3	22669954	22670681	Heritable	0	1	1	0	0	1	1	0	0	0	0	0
chr3	23480468	23482556	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr3	23611518	23612426	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr3	23663368	23664072	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr3	23671400	23671698	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr3	23672208	23672330	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr3	23763030	23763453		0	0	1	0	0	0	1	0	1	0	0	0
chr3	23809931	23810110	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr3	25429438	25429824	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr3	25784270	25784358	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr3	26218818	26218898	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr3	26243851	26244941	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr3	27680417	27681413	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr3	27726349	27726641	Heritable	1	0	0	0	0	0	0	0	0	0	0	1
chr3	28200645	28200717	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr3	29453090	29453797	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr3	30681245	30682402	Heritable	0	1	1	0	0	1	0	0	1	0	0	0
chr3	32062545	32063867	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr3	32450990	32451182	Non-heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr3	32467436	32467552	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr3	32577559	32577918	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr3	32626554	32627048	Heritable	1	0	1	0	0	0	1	0	0	0	0	0
chr3	32902547	32903377	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr3	33114846	33115004	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr3	33115142	33115497	Heritable	0	1	0	1	1	1	0	0	0	0	0	0
chr3	33441561	33441745	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
