seqnames	start	end	h2_category	hg38_genes_promoters	hg38_cpg_inter	hg38_genes_intergenic	hg38_genes_1to5kb	hg38_genes_introns	hg38_cpg_shores	hg38_genes_exons	hg38_cpg_islands	hg38_enhancers_fantom	hg38_cpg_shelves	hg38_genes_5UTRs	hg38_genes_3UTRs
chr5	139675970	139677231	Heritable	0	1	0	1	1	0	0	0	0	1	0	0
chr5	139709719	139710478	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr5	139733980	139735157	Heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr5	139765133	139765318	Heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr5	139788680	139789092	Heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr5	140039709	140041294	Non-heritable	0	0	0	0	1	1	0	0	1	1	0	0
chr5	140106916	140107015	Heritable	1	0	0	1	1	1	1	0	0	0	0	0
chr5	140631869	140632155	Heritable	0	0	0	0	0	1	1	1	0	0	0	0
chr5	140710563	140710750	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	140726704	140727021	Low prediction	0	1	0	0	1	0	0	0	0	0	0	0
chr5	141339713	141341419	Heritable	0	0	0	1	1	1	1	1	0	0	0	0
chr5	141495005	141495810	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr5	141508269	141509504	Heritable	0	1	0	0	1	0	1	0	1	1	0	0
chr5	141514389	141514814	Heritable	0	0	1	0	0	1	0	0	1	0	0	0
chr5	141557735	141558043		1	1	0	0	1	0	1	0	0	0	0	0
chr5	141616803	141617909	Heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr5	141682536	141682677	Heritable	1	0	0	1	0	1	1	0	0	0	0	0
chr5	141753800	141753961	Non-heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr5	141821890	141822315	Heritable	0	1	1	0	0	0	1	0	0	0	0	0
chr5	141833495	141834119	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	142023890	142024288	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	142409081	142409555	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	142669556	142669670	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	143094078	143094680	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	143421147	143422764	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	144203486	144204596	Non-heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr5	144206390	144206961	Non-heritable	0	0	0	0	0	1	1	0	0	0	1	0
chr5	144511071	144511711	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	145835962	145836135	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr5	145937156	145937713	Non-heritable	1	0	0	0	1	1	0	0	0	0	0	0
chr5	146334970	146335964	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr5	147080771	147084921	Non-heritable	1	1	0	1	1	0	1	0	0	0	1	0
chr5	147451646	147452244	Heritable	0	0	0	0	1	1	0	0	1	0	0	0
chr5	147553999	147554810	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr5	147635604	147636305	Heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr5	148164427	148165878	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr5	148175925	148177806	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	148319042	148321382	Heritable	1	1	0	1	1	0	1	0	0	0	1	0
chr5	149141162	149141313	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr5	149142321	149142639	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr5	149175188	149176104	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	149228811	149229571	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr5	149289032	149289383	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	149358947	149359587	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr5	150128974	150129420	Non-heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr5	150458482	150458587	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	150459283	150459507	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	150594054	150594201	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	150801005	150802910	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	150834259	150835211	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	150945314	150946020	Heritable	1	0	0	0	1	1	1	0	0	0	0	0
chr5	150947152	150947780	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr5	151238945	151240098	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	151308340	151309409	Heritable	0	1	1	1	0	0	0	0	0	0	0	0
chr5	151449091	151449596	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr5	151652231	151652796	Heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr5	152405611	152405944	Low prediction	1	1	0	0	1	0	0	0	0	0	0	0
chr5	152813546	152813957	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	154191873	154193600	Heritable	0	0	0	0	1	1	0	0	0	1	0	0
chr5	154203109	154203818		0	1	0	0	1	0	0	0	0	0	0	0
chr5	154610036	154610294	Heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr5	154649793	154650349	Heritable	0	0	1	0	0	0	0	0	0	1	0	0
chr5	154682316	154682368	Heritable	1	1	0	1	0	0	0	0	0	0	0	0
chr5	154691118	154691256	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr5	154947690	154948514	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	155275259	155275488	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	155575505	155577612	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	156849824	156850497	Non-heritable	1	0	0	0	0	1	1	1	0	0	1	0
chr5	157143579	157143812	Heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr5	157370858	157371300	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	157456206	157456545	Heritable	0	0	0	1	1	0	0	0	1	1	0	0
chr5	157690498	157690746	Heritable	1	0	0	0	0	0	1	1	0	0	0	0
chr5	157948853	157949081	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	159052304	159053074	Non-heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr5	159206132	159206281	Heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr5	159799709	159800235	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	159917962	159918982	Non-heritable	0	0	0	0	1	1	0	0	0	1	0	0
chr5	160268810	160269334	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	160436316	160437129	Non-heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr5	163456989	163457292	Heritable	0	0	0	1	1	0	1	0	0	1	0	0
chr5	163988687	163989687	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	165521863	165523352	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	165996489	165996880	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	166796454	166797359	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	167235301	167236651	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	167723466	167724562	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	168006002	168006807	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	168039364	168039599	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	168245271	168245605	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	168251468	168252254	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	168485710	168486064	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr5	168844187	168844756	Heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr5	168869829	168870024	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	169584728	169585011	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr5	170104559	170105140	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr5	171437479	171437688	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	172355105	172355354	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr5	172414528	172415426	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	172417685	172418205	Heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr5	172420064	172420855		0	1	0	0	1	0	0	0	1	0	0	0
chr5	172485132	172486220		0	1	0	0	1	0	0	0	0	0	0	0
chr5	172556896	172557264	Non-heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr5	172659543	172660410	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr5	172712153	172712516	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	172723648	172724612		0	1	1	0	0	0	0	0	0	0	0	0
chr5	172807332	172807652	Heritable	1	1	0	0	0	0	1	0	1	0	0	0
chr5	172905564	172905889	Non-heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr5	173554691	173555636	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	173556277	173556945	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	173782632	173783709	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	173866226	173867782	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr5	174019966	174020141	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	174171805	174172285	Non-heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr5	174420086	174420531	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	174625714	174626211	Heritable	0	1	1	0	1	0	1	0	0	0	0	0
chr5	174691568	174692336	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	174719726	174720441	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr5	174723060	174723799	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr5	174726009	174731575	Non-heritable	0	0	1	0	1	1	1	0	1	1	0	1
chr5	174732472	174732903	Non-heritable	0	0	1	0	0	1	0	1	0	0	0	0
chr5	174734426	174734664	Non-heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr5	175002275	175002470	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	175103462	175104013	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	175477333	175477875	Heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr5	175907845	175908772	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr5	175951025	175952454	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	176061500	176061559	Heritable	1	0	0	1	1	0	0	1	0	0	0	0
chr5	176133054	176133266	Heritable	0	0	0	1	1	1	0	1	0	0	0	0
chr5	176134111	176134609	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr5	176171192	176171387	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr5	176611480	176611565	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr5	176723128	176723727	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	177086409	177086590	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr5	177098524	177098927	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	177132201	177132277	Heritable	1	0	0	1	1	0	0	1	0	0	0	0
chr5	177559395	177559772	Heritable	0	1	1	1	0	0	0	0	0	0	0	0
chr5	177929924	177931651	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	177980352	177980985	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr5	177982341	177982589	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr5	177985936	177986175	Heritable	0	0	1	0	0	1	0	1	0	0	0	0
chr5	178007860	178008189	Non-heritable	1	0	0	1	1	1	1	0	0	0	1	0
chr5	178074428	178074625	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	178165438	178165857	Heritable	1	0	0	0	1	1	1	1	0	0	0	0
chr5	178196422	178196737	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	178239371	178239902	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	178346482	178346822	Non-heritable	0	1	0	1	1	0	0	0	1	0	0	0
chr5	178384146	178384551	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	178396775	178397212	Non-heritable	0	0	0	0	1	1	0	1	1	0	0	0
chr5	178428169	178428454	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	178449059	178450063	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	178728999	178729826	Non-heritable	1	0	0	0	1	1	1	1	0	0	1	0
chr5	179585933	179586063	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr5	180007291	180007954	Non-heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr5	180067852	180068386	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr5	180128790	180129368	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr5	180170684	180170971	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	180213607	180214119	Non-heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr5	180313447	180314596	Heritable	0	0	0	0	1	1	1	1	0	0	0	0
chr5	180343818	180344363	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr5	180367891	180368274	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	180370975	180371067	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	180703986	180704324	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	180830395	180830697	Heritable	1	0	0	1	0	1	1	0	0	0	0	0
chr5	180861995	180862679	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr5	181068616	181070946	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	181104128	181104402	Non-heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr5	181104961	181105723	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr5	181159863	181160275	Heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr5	181160538	181161538	Heritable	0	0	1	0	0	1	0	1	0	0	0	0
chr5	181164964	181165239	Heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr5	181182964	181183751	Heritable	0	0	0	0	1	1	0	1	0	0	0	0
chr5	181184701	181184911	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr5	181215964	181216432	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr6	291687	293643		1	0	0	1	1	1	1	1	1	0	1	0
chr6	436905	437247		0	1	1	0	0	0	0	0	0	0	0	0
chr6	487902	489302		0	1	0	0	1	0	1	0	0	0	0	0
chr6	515674	515857	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr6	684090	685164	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	1222048	1222860	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	1317325	1317629	Heritable	0	0	1	0	0	0	0	1	0	0	0	0
chr6	1424353	1424994	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	1625865	1626254	Heritable	1	0	0	1	1	1	1	0	0	0	0	0
chr6	1745925	1746156	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	1821831	1821939	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	2875236	2876221	Heritable	1	0	0	0	1	1	1	1	1	0	0	0
chr6	2876473	2876819	Heritable	1	0	0	0	1	1	1	0	0	0	0	0
chr6	2990893	2991199	Heritable	0	0	0	0	1	1	1	0	0	0	0	0
chr6	3126544	3126749	Heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr6	3195522	3196854	Heritable	1	1	0	1	1	0	1	0	0	0	0	0
chr6	3224754	3224888	Heritable	0	0	0	1	0	0	1	1	0	0	0	0
chr6	3285063	3285287	Non-heritable	1	1	0	1	1	0	1	0	0	0	0	1
chr6	3324671	3325154	Heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr6	3362686	3363286	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	3375883	3376574	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	3385868	3386816	Non-heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr6	3442037	3442657	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr6	3454161	3455150	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr6	3458423	3459574	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr6	3717735	3720182	Heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr6	3725576	3725945	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	3758900	3759967	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	3905452	3905635	Heritable	0	1	0	0	0	0	1	0	0	0	0	0
chr6	3946306	3946919	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	4608095	4608980	Non-heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr6	5003207	5003271		1	0	0	0	1	1	0	0	0	0	0	0
chr6	5174235	5175018	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	5638759	5639270	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	6538876	6539436	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	6942684	6943092	Non-heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr6	7143484	7143816	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr6	9335403	9335705	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	9399318	9400310	Low prediction	0	0	1	0	0	1	0	1	0	0	0	0
chr6	10099171	10099471	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	10315307	10316678	Non-heritable	0	1	1	0	0	0	0	0	1	1	0	0
chr6	10487896	10488551	Non-heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr6	10693484	10693917	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr6	10719807	10720984	Non-heritable	0	0	0	1	0	1	0	0	1	1	0	0
chr6	11938421	11938825	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	12211611	12212924	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	13281909	13282161	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	13414033	13415142	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	13484596	13485579	Heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr6	13787239	13787520	Heritable	0	1	0	0	1	0	1	0	0	0	0	1
chr6	13860321	13860531	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	13925915	13927027	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr6	14641334	14641900	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr6	15400172	15400716	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	16130712	16131389	Heritable	0	0	0	0	1	1	1	0	0	0	0	0
chr6	16159250	16159602	Non-heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr6	16295644	16296355	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	16320650	16321100	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	16338965	16339562	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	16420105	16420939	Non-heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr6	16836731	16836981	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	17015943	17016121	Heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr6	17031712	17032736	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	17305271	17305990	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	17580075	17580326	Non-heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr6	17581003	17581047	Heritable	1	1	0	1	0	0	0	0	0	0	0	0
chr6	17868072	17868949	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	18122020	18122158	Heritable	0	0	0	0	0	0	1	1	0	0	0	0
chr6	18122993	18123074	Non-heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr6	18504533	18505240	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	18595700	18596526	Low prediction	0	1	0	0	1	0	0	0	0	0	0	0
chr6	18749554	18750707	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	18989747	18990348	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	19719733	19719868	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	19721402	19722220	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	21478870	21479562	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	21598633	21599113	Heritable	0	0	0	1	0	1	0	0	0	1	0	0
chr6	22043549	22044530	Heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr6	22146639	22147019	Heritable	1	1	0	1	1	0	1	0	0	0	0	0
chr6	22699112	22699343	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	22784804	22785350	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	24125813	24125916	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr6	24318295	24318780	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	24400602	24400795	Non-heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr6	24919271	24919893	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	25368962	25369847	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr6	25881596	25884185	Heritable	1	0	0	1	1	1	1	1	0	0	1	0
chr6	25993215	25993417	Heritable	0	0	0	0	1	1	1	0	0	0	0	0
chr6	26042756	26043101	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr6	26173094	26173578	Low prediction	1	0	0	0	1	1	0	0	0	0	0	0
chr6	26249275	26249346	Low prediction	0	0	0	1	1	1	0	0	0	0	0	0
chr6	26284158	26284302	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr6	26340920	26341295	Low prediction	0	1	0	0	1	0	0	0	0	0	0	0
chr6	26367343	26368064	Low prediction	0	1	0	1	1	0	1	0	0	0	1	0
chr6	26382240	26382467	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr6	26440309	26440999	Low prediction	1	1	0	1	1	0	1	0	0	0	1	0
chr6	26442062	26442658	Low prediction	0	1	0	1	1	0	0	0	0	0	0	0
chr6	26659191	26659752	Low prediction	1	0	0	0	1	1	1	1	0	0	1	0
chr6	26748746	26750268	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	27020595	27020709	Low prediction	1	0	0	1	1	1	1	0	0	0	0	0
chr6	27089610	27090742	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	27178881	27179158	Low prediction	0	0	1	0	0	1	0	0	1	0	0	0
chr6	27187621	27187865	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	27208641	27209456	Low prediction	0	1	0	1	0	0	0	0	0	0	0	0
chr6	27213710	27214134	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	27217782	27218688	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	27228038	27228337	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	27229738	27229944	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	27268908	27269494	Low prediction	0	1	1	0	0	0	1	0	0	0	0	0
chr6	27301564	27303661	Low prediction	0	1	0	0	1	0	0	0	0	0	0	0
chr6	27334147	27334482	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	27477940	27478257	Low prediction	0	1	0	1	1	0	0	0	0	0	0	0
chr6	27539115	27539336	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	27541185	27541505	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	27564219	27565548	Low prediction	0	1	0	1	0	0	0	0	0	0	0	0
chr6	27618353	27618604	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	27652982	27653955	Low prediction	1	1	0	1	0	0	0	0	0	0	0	0
chr6	27738325	27738759	Low prediction	1	1	0	0	0	0	1	0	1	0	0	0
chr6	27761755	27762163	Heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr6	27826376	27827808	Low prediction	0	0	1	0	0	1	0	0	0	1	0	0
chr6	27901833	27902122	Low prediction	0	1	0	1	0	0	0	0	0	0	0	0
chr6	27903501	27903739	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	28162241	28162647	Low prediction	1	1	0	0	1	0	1	0	0	0	1	0
chr6	28219561	28220753	Low prediction	1	0	0	1	0	1	0	0	1	0	0	0
chr6	28224015	28224679	Low prediction	1	0	0	1	0	1	0	0	0	0	0	0
chr6	28282396	28282690	Low prediction	0	0	0	0	1	1	0	0	0	0	0	0
chr6	28381025	28382871	Low prediction	0	0	0	0	1	1	1	0	0	1	0	1
chr6	28478629	28479570	Low prediction	0	1	0	0	1	0	0	0	0	0	0	0
chr6	28488934	28489070	Low prediction	1	1	0	0	1	0	0	0	0	0	0	0
chr6	28621242	28621601	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	28634088	28634267	Low prediction	1	0	0	1	0	1	0	0	1	0	0	0
chr6	28694926	28697266	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	28730754	28734207	Low prediction	1	1	1	1	0	0	1	0	0	0	0	0
chr6	28739465	28739675	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	28740469	28742561	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	28744130	28746407	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	28885040	28885524	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr6	28895906	28895980	Low prediction	1	0	0	0	0	1	0	0	0	0	0	0
chr6	29004288	29005114	Low prediction	0	1	0	0	1	0	1	0	0	0	1	0
chr6	29014698	29015259	Low prediction	0	0	1	0	0	1	0	0	0	0	0	0
chr6	29653598	29653865	Low prediction	0	0	0	1	0	0	0	0	0	1	0	0
chr6	29656215	29661106	Low prediction	1	1	0	1	1	0	1	0	0	0	1	1
chr6	29680459	29681358	Heritable	1	1	0	0	1	0	1	0	0	0	1	0
chr6	29701961	29702860	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	29712798	29714145	Heritable	0	1	1	1	0	0	0	0	0	0	0	0
chr6	29755454	29755704	Low prediction	0	0	0	1	1	0	0	0	0	1	0	0
chr6	29802836	29803643	Heritable	0	0	1	0	0	0	1	0	0	1	0	0
chr6	29848834	29850254	Low prediction	0	0	1	0	0	1	1	0	0	0	0	0
chr6	29870303	29872384	Heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr6	29882896	29887380	Heritable	1	1	0	1	1	1	1	0	0	1	0	0
chr6	29888840	29892650	Heritable	1	0	0	1	1	1	1	0	0	1	0	0
chr6	29896109	29902489	Low prediction	1	1	1	1	1	0	1	0	0	0	0	0
chr6	29904524	29919250	Low prediction	1	1	1	1	1	0	1	0	0	0	0	0
chr6	29920963	29922796	Low prediction	0	1	1	1	0	0	0	0	0	1	0	0
chr6	29924210	29926391	Low prediction	1	0	0	1	0	1	1	1	0	1	0	0
chr6	29927410	29928967	Heritable	1	0	0	1	1	1	1	0	0	0	0	0
chr6	29937771	29941114	Heritable	1	1	0	1	0	1	0	0	0	1	0	0
chr6	29943299	29943589	Heritable	1	0	0	0	1	0	1	1	0	0	0	0
chr6	29944528	29945634	Heritable	0	0	0	1	1	1	1	0	0	1	0	1
chr6	29947973	29951162	Heritable	0	1	1	1	1	0	1	0	0	0	0	1
