shared_feature_id	seqnames_caudate	start_caudate	end_caudate	feature_id_caudate	caudate	seqnames_hippocampus	start_hippocampus	end_hippocampus	hippocampus	feature_id_hippocampus	seqnames_dlpfc	start_dlpfc	end_dlpfc	dlpfc	feature_id_dlpfc
VMR_S1115	chr6	31393805	31396153	VMR4827	1	chr6	31394072	31395554	1	VMR3840	chr6	31394072	31395248	1	VMR3891
VMR_S1116	chr6	31399229	31399457	VMR4828	1	chr6	31399229	31399315	1	VMR3841	chr6	31399251	31399360	1	VMR3892
VMR_S1117	chr6	31817064	31818183	VMR4835	1	chr6	31817321	31817860	1	VMR3844	chr6	31817321	31818865	1	VMR3894
VMR_S1118	chr6	3195399	3196920	VMR4838	1	chr6	3195522	3196854	1	VMR3845	chr6	3195671	3196854	1	VMR3896
VMR_S1119	chr6	32095938	32096790	VMR4841	1	chr6	32096046	32096398	1	VMR3847	chr6	32096019	32096441	1	VMR3899
VMR_S1120	chr6	32163794	32164227	VMR4844	1	chr6	32163794	32164227	1	VMR3848	chr6	32163794	32164004	1	VMR3900
VMR_S1121	chr6	32393029	32394350	VMR4849	1	chr6	32393029	32393938	1	VMR3850	chr6	32393029	32393938	1	VMR3902
VMR_S1122	chr6	32458957	32460769	VMR4851	1	chr6	32459540	32460769	1	VMR3851	chr6	32459540	32460769	1	VMR3903
VMR_S1123	chr6	32472139	32473825	VMR4853	1	chr6	32472588	32473655	1	VMR3852	chr6	32472588	32474143	1	VMR3904
VMR_S1124	chr6	32476728	32480856	VMR4854	1	chr6	32477130	32480856	1	VMR3853	chr6	32476728	32480856	1	VMR3905
VMR_S1125	chr6	32626930	32632000	VMR4866	1	chr6	32629608	32631336	1	VMR3863	chr6	32629608	32631336	1	VMR3914
VMR_S1126	chr6	32636346	32644190	VMR4868	1	chr6	32639041	32643916	1	VMR3865	chr6	32636760	32643916	1	VMR3915
VMR_S1127	chr6	32665500	32669601	VMR4871	1	chr6	32665470	32668699	1	VMR3868	chr6	32665470	32669428	1	VMR3919
VMR_S1128	chr6	32699827	32700915	VMR4875	1	chr6	32700565	32700915	1	VMR3872	chr6	32700565	32700915	1	VMR3922
VMR_S1129	chr6	32702083	32704634	VMR4876	1	chr6	32703490	32704201	1	VMR3873	chr6	32703490	32704142	1	VMR3923
VMR_S1130	chr6	32707383	32709374	VMR4877	1	chr6	32707532	32709374	1	VMR3874	chr6	32707532	32709374	1	VMR3924
VMR_S1131	chr6	32710617	32713213	VMR4878	1	chr6	32711813	32713213	1	VMR3875	chr6	32711813	32713213	1	VMR3925
VMR_S1132	chr6	32718656	32722474	VMR4879	1	chr6	32718910	32721020	1	VMR3876	chr6	32718910	32721020	1	VMR3926
VMR_S1133	chr6	32766859	32769602	VMR4885	1	chr6	32766859	32768060	1	VMR3879	chr6	32766859	32768060	1	VMR3930
VMR_S1134	chr6	33067322	33070255	VMR4890	1	chr6	33068687	33070255	1	VMR3883	chr6	33068687	33070255	1	VMR3934
VMR_S1135	chr6	33082347	33086224	VMR4892	1	chr6	33084334	33086224	1	VMR3885	chr6	33084334	33086224	1	VMR3935
VMR_S1136	chr6	3362686	3363406	VMR4898	1	chr6	3362686	3363286	1	VMR3891	chr6	3362827	3363286	1	VMR3938
VMR_S1137	chr6	33745575	33747341	VMR4903	1	chr6	33746770	33747341	1	VMR3892	chr6	33745720	33747221	1	VMR3939
VMR_S1138	chr6	3386369	3386916	VMR4904	1	chr6	3385868	3386816	1	VMR3894	chr6	3386012	3386737	1	VMR3941
VMR_S1139	chr6	3458539	3459017	VMR4910	1	chr6	3458423	3459574	1	VMR3899	chr6	3458423	3459780	1	VMR3947
VMR_S1140	chr6	35418310	35418659	VMR4916	1	chr6	35418187	35418659	1	VMR3901	chr6	35418310	35418659	1	VMR3950
VMR_S1141	chr6	35786620	35787402	VMR4919	1	chr6	35786620	35787337	1	VMR3903	chr6	35786620	35787287	1	VMR3952
VMR_S1142	chr6	3716313	3720182	VMR4932	1	chr6	3717735	3720182	1	VMR3907	chr6	3717924	3720182	1	VMR3960
VMR_S1143	chr6	3725530	3726034	VMR4933	1	chr6	3725576	3725945	1	VMR3908	chr6	3725576	3726019	1	VMR3961
VMR_S1144	chr6	37353425	37353561	VMR4934	1	chr6	37353425	37353561	1	VMR3909	chr6	37353425	37353561	1	VMR3962
VMR_S1145	chr6	3758900	3759460	VMR4936	1	chr6	3758900	3759967	1	VMR3910	chr6	3758900	3759882	1	VMR3964
VMR_S1146	chr6	37742003	37742437	VMR4942	1	chr6	37742107	37742437	1	VMR3911	chr6	37742107	37742343	1	VMR3965
VMR_S1147	chr6	39714483	39716002	VMR4950	1	chr6	39714483	39716417	1	VMR3916	chr6	39714483	39716417	1	VMR3967
VMR_S1148	chr6	39793094	39793819	VMR4951	1	chr6	39793221	39795082	1	VMR3917	chr6	39793114	39794906	1	VMR3968
VMR_S1149	chr6	41731694	41733645	VMR4968	1	chr6	41730963	41732972	1	VMR3923	chr6	41730963	41733498	1	VMR3976
VMR_S1150	chr6	42704295	42704647	VMR4971	1	chr6	42704295	42704647	1	VMR3925	chr6	42704367	42704484	1	VMR3979
VMR_S1151	chr6	42901514	42902219	VMR4975	1	chr6	42901301	42902549	1	VMR3926	chr6	42900929	42902536	1	VMR3981
VMR_S1152	chr6	43143083	43143240	VMR4977	1	chr6	43143083	43143240	1	VMR3928	chr6	43143083	43143240	1	VMR3983
VMR_S1153	chr6	436870	437247	VMR4981	1	chr6	436905	437247	1	VMR3931	chr6	436943	437247	1	VMR3985
VMR_S1154	chr6	44074089	44074416	VMR4983	1	chr6	44074089	44074416	1	VMR3932	chr6	44074089	44074416	1	VMR3986
VMR_S1155	chr6	44561177	44561882	VMR4991	1	chr6	44561177	44561633	1	VMR3933	chr6	44561341	44561663	1	VMR3989
VMR_S1156	chr6	45801076	45801701	VMR4996	1	chr6	45801076	45801701	1	VMR3934	chr6	45801254	45801701	1	VMR3992
VMR_S1157	chr6	4606942	4609133	VMR4997	1	chr6	4608095	4608980	1	VMR3935	chr6	4606942	4609133	1	VMR3993
VMR_S1158	chr6	487902	488412	VMR5000	1	chr6	487902	489302	1	VMR3939	chr6	487902	488412	1	VMR3996
VMR_S1159	chr6	49713295	49714138	VMR5001	1	chr6	49712980	49714245	1	VMR3940	chr6	49713331	49714245	1	VMR3997
VMR_S1160	chr6	53728184	53728907	VMR5010	1	chr6	53728415	53728907	1	VMR3947	chr6	53728415	53728907	1	VMR4001
VMR_S1161	chr6	5638702	5639270	VMR5011	1	chr6	5638759	5639270	1	VMR3951	chr6	5638759	5639270	1	VMR4004
VMR_S1162	chr6	57173427	57173746	VMR5014	1	chr6	57173376	57173746	1	VMR3952	chr6	57173376	57173746	1	VMR4007
VMR_S1163	chr6	57806488	57812746	VMR5016	1	chr6	57807761	57811352	1	VMR3954	chr6	57807761	57811352	1	VMR4009
VMR_S1164	chr6	57823269	57824129	VMR5019	1	chr6	57823888	57824129	1	VMR3955	chr6	57823180	57824102	1	VMR4010
VMR_S1165	chr6	683859	684883	VMR5026	1	chr6	684090	685164	1	VMR3962	chr6	684066	685164	1	VMR4021
VMR_S1166	chr6	7143376	7143816	VMR5030	1	chr6	7143484	7143816	1	VMR3966	chr6	7143484	7143816	1	VMR4025
VMR_S1167	chr6	73461073	73461351	VMR5033	1	chr6	73461136	73461351	1	VMR3971	chr6	73461079	73461351	1	VMR4027
VMR_S1168	chr6	78628828	78629744	VMR5042	1	chr6	78627880	78629744	1	VMR3982	chr6	78627880	78629744	1	VMR4036
VMR_S1169	chr6	88143625	88144061	VMR5057	1	chr6	88143625	88144049	1	VMR3989	chr6	88143625	88143988	1	VMR4045
VMR_S1170	chr6	90294572	90294787	VMR5062	1	chr6	90294643	90294829	1	VMR3994	chr6	90294290	90294829	1	VMR4050
VMR_S1171	chr6	90585788	90585954	VMR5064	1	chr6	90585839	90585954	1	VMR3995	chr6	90585897	90586050	1	VMR4052
VMR_S1172	chr6	9335178	9335705	VMR5068	1	chr6	9335403	9335705	1	VMR3996	chr6	9335403	9335930	1	VMR4053
VMR_S1173	chr6	98945804	98946595	VMR5072	1	chr6	98945804	98946595	1	VMR4004	chr6	98945804	98946595	1	VMR4058
VMR_S1174	chr7	100079194	100079523	VMR5076	1	chr7	100078830	100079703	1	VMR4007	chr7	100078830	100079703	1	VMR4063
VMR_S1175	chr7	100451013	100451157	VMR5079	1	chr7	100451013	100451125	1	VMR4011	chr7	100451013	100451125	1	VMR4066
VMR_S1176	chr7	100466964	100468497	VMR5080	1	chr7	100466758	100467904	1	VMR4012	chr7	100466758	100468329	1	VMR4067
VMR_S1177	chr7	100745072	100745759	VMR5085	1	chr7	100745072	100745759	1	VMR4014	chr7	100745040	100745759	1	VMR4068
VMR_S1178	chr7	101538726	101539166	VMR5093	1	chr7	101538907	101539140	1	VMR4023	chr7	101538726	101539166	1	VMR4075
VMR_S1179	chr7	101899709	101900867	VMR5095	1	chr7	101899698	101900242	1	VMR4026	chr7	101899698	101900867	1	VMR4078
VMR_S1180	chr7	102119192	102119978	VMR5096	1	chr7	102119218	102119978	1	VMR4030	chr7	102119192	102119911	1	VMR4081
VMR_S1181	chr7	102146158	102146580	VMR5097	1	chr7	102146158	102146666	1	VMR4031	chr7	102146158	102146580	1	VMR4082
VMR_S1182	chr7	102175600	102176204	VMR5098	1	chr7	102175743	102176267	1	VMR4032	chr7	102175849	102176442	1	VMR4083
VMR_S1183	chr7	102270034	102270728	VMR5101	1	chr7	102270522	102271531	1	VMR4034	chr7	102270217	102270963	1	VMR4084
VMR_S1184	chr7	103076207	103076813	VMR5103	1	chr7	103076207	103077048	1	VMR4037	chr7	103076224	103077048	1	VMR4087
VMR_S1185	chr7	104216399	104220634	VMR5107	1	chr7	104215786	104218925	1	VMR4042	chr7	104215786	104218925	1	VMR4092
VMR_S1186	chr7	10973244	10973358	VMR5115	1	chr7	10973244	10973367	1	VMR4051	chr7	10973244	10973367	1	VMR4100
VMR_S1187	chr7	1158820	1159392	VMR5120	1	chr7	1158886	1159415	1	VMR4058	chr7	1158886	1159433	1	VMR4108
VMR_S1188	chr7	1160936	1161503	VMR5121	1	chr7	1160936	1161651	1	VMR4059	chr7	1160943	1161651	1	VMR4109
VMR_S1189	chr7	1169684	1170352	VMR5123	1	chr7	1169653	1170352	1	VMR4062	chr7	1169684	1170352	1	VMR4111
VMR_S1190	chr7	118213884	118214153	VMR5126	1	chr7	118213884	118214153	1	VMR4067	chr7	118214004	118214153	1	VMR4118
VMR_S1191	chr7	124034456	124035170	VMR5134	1	chr7	124034094	124036456	1	VMR4078	chr7	124034456	124036177	1	VMR4126
VMR_S1192	chr7	124747247	124750767	VMR5136	1	chr7	124749027	124752414	1	VMR4079	chr7	124749095	124752414	1	VMR4129
VMR_S1193	chr7	124760586	124764029	VMR5138	1	chr7	124760883	124764029	1	VMR4080	chr7	124762663	124764013	1	VMR4131
VMR_S1194	chr7	126648086	126649763	VMR5141	1	chr7	126646374	126650094	1	VMR4085	chr7	126646374	126650039	1	VMR4135
VMR_S1195	chr7	127667400	127667755	VMR5142	1	chr7	127667400	127668407	1	VMR4086	chr7	127666720	127668407	1	VMR4136
VMR_S1196	chr7	12771007	12771913	VMR5143	1	chr7	12770085	12772565	1	VMR4087	chr7	12771007	12772413	1	VMR4137
VMR_S1197	chr7	128030488	128030816	VMR5144	1	chr7	128030488	128030782	1	VMR4088	chr7	128030450	128030782	1	VMR4138
VMR_S1198	chr7	128270808	128270988	VMR5150	1	chr7	128270808	128271134	1	VMR4092	chr7	128270808	128271016	1	VMR4140
VMR_S1199	chr7	128836136	128837001	VMR5155	1	chr7	128836452	128836928	1	VMR4095	chr7	128836210	128837001	1	VMR4144
VMR_S1200	chr7	129055742	129056110	VMR5158	1	chr7	129055742	129056042	1	VMR4097	chr7	129055742	129056096	1	VMR4146
VMR_S1201	chr7	130141140	130141400	VMR5162	1	chr7	130141225	130141312	1	VMR4104	chr7	130141225	130141365	1	VMR4151
VMR_S1202	chr7	131607541	131608152	VMR5168	1	chr7	131607410	131608408	1	VMR4107	chr7	131607541	131608204	1	VMR4156
VMR_S1203	chr7	134359479	134361372	VMR5176	1	chr7	134359351	134361372	1	VMR4112	chr7	134359351	134361304	1	VMR4163
VMR_S1204	chr7	135171251	135172394	VMR5177	1	chr7	135171521	135172394	1	VMR4117	chr7	135171521	135172242	1	VMR4166
VMR_S1205	chr7	135212205	135212453	VMR5178	1	chr7	135212249	135212490	1	VMR4118	chr7	135212296	135212453	1	VMR4167
VMR_S1206	chr7	135977776	135978024	VMR5179	1	chr7	135977803	135978176	1	VMR4120	chr7	135977803	135978176	1	VMR4169
VMR_S1207	chr7	138664002	138665354	VMR5183	1	chr7	138664052	138665354	1	VMR4125	chr7	138663807	138665955	1	VMR4173
VMR_S1208	chr7	139434683	139434857	VMR5185	1	chr7	139434683	139435097	1	VMR4128	chr7	139434374	139434927	1	VMR4176
VMR_S1209	chr7	139570158	139570452	VMR5186	1	chr7	139570158	139570452	1	VMR4129	chr7	139570158	139570651	1	VMR4178
VMR_S1210	chr7	140335106	140335478	VMR5189	1	chr7	140334797	140335478	1	VMR4137	chr7	140334797	140335402	1	VMR4192
VMR_S1211	chr7	140581339	140581933	VMR5191	1	chr7	140581282	140581738	1	VMR4138	chr7	140581282	140581933	1	VMR4194
VMR_S1212	chr7	140607583	140607944	VMR5192	1	chr7	140607583	140607944	1	VMR4139	chr7	140607583	140607944	1	VMR4195
VMR_S1213	chr7	141737402	141737765	VMR5195	1	chr7	141737326	141737765	1	VMR4144	chr7	141737402	141737607	1	VMR4199
VMR_S1214	chr7	142308948	142309615	VMR5197	1	chr7	142308711	142309615	1	VMR4145	chr7	142308711	142309615	1	VMR4201
VMR_S1215	chr7	143285792	143286605	VMR5198	1	chr7	143285995	143286488	1	VMR4147	chr7	143285792	143286683	1	VMR4204
VMR_S1216	chr7	143510893	143511704	VMR5202	1	chr7	143510973	143511690	1	VMR4149	chr7	143510903	143511673	1	VMR4206
VMR_S1217	chr7	149020444	149020829	VMR5205	1	chr7	149020444	149020799	1	VMR4154	chr7	149020444	149020899	1	VMR4211
VMR_S1218	chr7	149146406	149146913	VMR5208	1	chr7	149146528	149146897	1	VMR4155	chr7	149146570	149146841	1	VMR4212
VMR_S1219	chr7	149190879	149191516	VMR5209	1	chr7	149190722	149191455	1	VMR4156	chr7	149190722	149191574	1	VMR4213
VMR_S1220	chr7	149764431	149766537	VMR5213	1	chr7	149765552	149766464	1	VMR4158	chr7	149764431	149764991	1	VMR4216
VMR_S1221	chr7	149764431	149766537	VMR5213	1	chr7	149765552	149766464	1	VMR4158	chr7	149765552	149766464	1	VMR4217
VMR_S1222	chr7	149787374	149788156	VMR5215	1	chr7	149787461	149788066	1	VMR4159	chr7	149787467	149788096	1	VMR4219
VMR_S1223	chr7	150322810	150322976	VMR5219	1	chr7	150322810	150322940	1	VMR4165	chr7	150322810	150322986	1	VMR4222
VMR_S1224	chr7	150383347	150383524	VMR5222	1	chr7	150383086	150383828	1	VMR4166	chr7	150382683	150384911	1	VMR4224
VMR_S1225	chr7	150972183	150972779	VMR5233	1	chr7	150972391	150972779	1	VMR4167	chr7	150972331	150972575	1	VMR4228
VMR_S1226	chr7	151131351	151132322	VMR5240	1	chr7	151131465	151132313	1	VMR4168	chr7	151131101	151132161	1	VMR4229
VMR_S1227	chr7	151304164	151304435	VMR5244	1	chr7	151304164	151304369	1	VMR4171	chr7	151304164	151304369	1	VMR4232
VMR_S1228	chr7	152523812	152524236	VMR5252	1	chr7	152523670	152524236	1	VMR4175	chr7	152523522	152524097	1	VMR4238
VMR_S1229	chr7	152556316	152556572	VMR5253	1	chr7	152556470	152556572	1	VMR4176	chr7	152556470	152556572	1	VMR4239
VMR_S1230	chr7	153323100	153323752	VMR5255	1	chr7	153322997	153323752	1	VMR4180	chr7	153322997	153323752	1	VMR4242
VMR_S1231	chr7	154225234	154227273	VMR5259	1	chr7	154226073	154227273	1	VMR4182	chr7	154226296	154227273	1	VMR4244
VMR_S1232	chr7	155166816	155166898	VMR5263	1	chr7	155166555	155166948	1	VMR4188	chr7	155166555	155166948	1	VMR4251
VMR_S1233	chr7	155230096	155230699	VMR5264	1	chr7	155230180	155230691	1	VMR4191	chr7	155230180	155230699	1	VMR4252
VMR_S1234	chr7	155300031	155301747	VMR5265	1	chr7	155301090	155301713	1	VMR4192	chr7	155300700	155301713	1	VMR4253
VMR_S1235	chr7	155358226	155359249	VMR5267	1	chr7	155358338	155359173	1	VMR4193	chr7	155358424	155359018	1	VMR4254
VMR_S1236	chr7	155395159	155395783	VMR5268	1	chr7	155395604	155395783	1	VMR4194	chr7	155395193	155395783	1	VMR4255
VMR_S1237	chr7	155408765	155409696	VMR5270	1	chr7	155408736	155409628	1	VMR4196	chr7	155408736	155409628	1	VMR4257
VMR_S1238	chr7	155459622	155465746	VMR5271	1	chr7	155459558	155465682	1	VMR4197	chr7	155459595	155465702	1	VMR4258
VMR_S1239	chr7	155506929	155509202	VMR5273	1	chr7	155507659	155509074	1	VMR4198	chr7	155507516	155508720	1	VMR4259
VMR_S1240	chr7	155933692	155935565	VMR5280	1	chr7	155933453	155935923	1	VMR4202	chr7	155933453	155935565	1	VMR4262
VMR_S1241	chr7	156577850	156579642	VMR5283	1	chr7	156578066	156579594	1	VMR4207	chr7	156577890	156579511	1	VMR4266
VMR_S1242	chr7	156608017	156608397	VMR5284	1	chr7	156607325	156608397	1	VMR4208	chr7	156607325	156608358	1	VMR4267
VMR_S1243	chr7	157007179	157008017	VMR5288	1	chr7	157007014	157008255	1	VMR4211	chr7	157006992	157008321	1	VMR4268
VMR_S1244	chr7	157273396	157273813	VMR5289	1	chr7	157273544	157273813	1	VMR4213	chr7	157273396	157273956	1	VMR4270
VMR_S1245	chr7	157461981	157462643	VMR5291	1	chr7	157462383	157462948	1	VMR4215	chr7	157462383	157462862	1	VMR4271
VMR_S1246	chr7	157613073	157613954	VMR5293	1	chr7	157613047	157613906	1	VMR4218	chr7	157613116	157613815	1	VMR4274
VMR_S1247	chr7	157897513	157898267	VMR5301	1	chr7	157897543	157898267	1	VMR4221	chr7	157897602	157898077	1	VMR4278
VMR_S1248	chr7	158154270	158155301	VMR5308	1	chr7	158154270	158155025	1	VMR4224	chr7	158154190	158155301	1	VMR4281
VMR_S1249	chr7	158569971	158570253	VMR5316	1	chr7	158569739	158570185	1	VMR4231	chr7	158569835	158570141	1	VMR4283
VMR_S1250	chr7	158957533	158958900	VMR5322	1	chr7	158957566	158958900	1	VMR4234	chr7	158957573	158958855	1	VMR4285
VMR_S1251	chr7	158973450	158973792	VMR5323	1	chr7	158973496	158973792	1	VMR4235	chr7	158973560	158973689	1	VMR4286
VMR_S1252	chr7	158996856	158997902	VMR5325	1	chr7	158996927	158997737	1	VMR4236	chr7	158996927	158997723	1	VMR4287
VMR_S1253	chr7	159493	160338	VMR5330	1	chr7	159531	160338	1	VMR4238	chr7	159531	160338	1	VMR4288
VMR_S1254	chr7	16586470	16587179	VMR5334	1	chr7	16586470	16587179	1	VMR4241	chr7	16586470	16587179	1	VMR4289
VMR_S1255	chr7	17297354	17298192	VMR5340	1	chr7	17297354	17298192	1	VMR4245	chr7	17297354	17298192	1	VMR4293
VMR_S1256	chr7	19194402	19195504	VMR5345	1	chr7	19193781	19195144	1	VMR4250	chr7	19193781	19195144	1	VMR4296
VMR_S1257	chr7	2035117	2035262	VMR5354	1	chr7	2035186	2035309	1	VMR4254	chr7	2035186	2035309	1	VMR4298
VMR_S1258	chr7	20858912	20859364	VMR5361	1	chr7	20858807	20859364	1	VMR4262	chr7	20858807	20859364	1	VMR4302
VMR_S1259	chr7	2086232	2086623	VMR5362	1	chr7	2086444	2086623	1	VMR4263	chr7	2086298	2086623	1	VMR4303
VMR_S1260	chr7	2106600	2109110	VMR5364	1	chr7	2106644	2109182	1	VMR4264	chr7	2106655	2109056	1	VMR4304
VMR_S1261	chr7	2166323	2166820	VMR5369	1	chr7	2166411	2166820	1	VMR4265	chr7	2166411	2166779	1	VMR4307
VMR_S1262	chr7	22107696	22108495	VMR5374	1	chr7	22107696	22107928	1	VMR4268	chr7	22107696	22108413	1	VMR4310
VMR_S1263	chr7	22189266	22191584	VMR5375	1	chr7	22189999	22191584	1	VMR4269	chr7	22190918	22191584	1	VMR4311
VMR_S1264	chr7	2243165	2243352	VMR5376	1	chr7	2243165	2243510	1	VMR4270	chr7	2243100	2243352	1	VMR4312
VMR_S1265	chr7	2251687	2252441	VMR5378	1	chr7	2251721	2252441	1	VMR4271	chr7	2251802	2252441	1	VMR4314
VMR_S1266	chr7	22821087	22821735	VMR5379	1	chr7	22821177	22821735	1	VMR4272	chr7	22821326	22821735	1	VMR4316
VMR_S1267	chr7	23230687	23231366	VMR5383	1	chr7	23230555	23231570	1	VMR4275	chr7	23230555	23231570	1	VMR4318
VMR_S1268	chr7	23490380	23491453	VMR5385	1	chr7	23490380	23490733	1	VMR4277	chr7	23490380	23490816	1	VMR4319
VMR_S1269	chr7	2389796	2390901	VMR5386	1	chr7	2389796	2390132	1	VMR4278	chr7	2390132	2391090	1	VMR4320
VMR_S1270	chr7	24574718	24574882	VMR5388	1	chr7	24574718	24575125	1	VMR4281	chr7	24574644	24575125	1	VMR4321
VMR_S1271	chr7	25951948	25952275	VMR5399	1	chr7	25951948	25952275	1	VMR4285	chr7	25951948	25952034	1	VMR4329
VMR_S1272	chr7	26278081	26278775	VMR5404	1	chr7	26278212	26278775	1	VMR4289	chr7	26278212	26278775	1	VMR4332
VMR_S1273	chr7	2637757	2638906	VMR5405	1	chr7	2638042	2638574	1	VMR4290	chr7	2637614	2638620	1	VMR4333
VMR_S1274	chr7	26627995	26628579	VMR5408	1	chr7	26628057	26628636	1	VMR4291	chr7	26628057	26628636	1	VMR4334
VMR_S1275	chr7	2701541	2702859	VMR5414	1	chr7	2701572	2702691	1	VMR4295	chr7	2701541	2702737	1	VMR4339
VMR_S1276	chr7	28753933	28754686	VMR5423	1	chr7	28753369	28754968	1	VMR4315	chr7	28753369	28754968	1	VMR4354
VMR_S1277	chr7	28758911	28759867	VMR5424	1	chr7	28758686	28759867	1	VMR4316	chr7	28758766	28759867	1	VMR4355
VMR_S1278	chr7	28922311	28923122	VMR5426	1	chr7	28922032	28923122	1	VMR4318	chr7	28921979	28923122	1	VMR4356
VMR_S1279	chr7	29281593	29282070	VMR5429	1	chr7	29281593	29282070	1	VMR4322	chr7	29281593	29281975	1	VMR4358
VMR_S1280	chr7	2928611	2929135	VMR5430	1	chr7	2928682	2928993	1	VMR4323	chr7	2928793	2928953	1	VMR4359
VMR_S1281	chr7	29319277	29319952	VMR5431	1	chr7	29319068	29319952	1	VMR4325	chr7	29318991	29320198	1	VMR4361
VMR_S1282	chr7	3083155	3083869	VMR5441	1	chr7	3083440	3083869	1	VMR4336	chr7	3083440	3083869	1	VMR4366
VMR_S1283	chr7	32068640	32069814	VMR5444	1	chr7	32068280	32069814	1	VMR4340	chr7	32068640	32069814	1	VMR4370
VMR_S1284	chr7	32318184	32319295	VMR5445	1	chr7	32318184	32319228	1	VMR4342	chr7	32318256	32319209	1	VMR4373
VMR_S1285	chr7	32905841	32906117	VMR5449	1	chr7	32905769	32906069	1	VMR4346	chr7	32905769	32906069	1	VMR4376
VMR_S1286	chr7	341892	342662	VMR5451	1	chr7	341965	342550	1	VMR4349	chr7	341890	342583	1	VMR4381
VMR_S1287	chr7	34906239	34906730	VMR5453	1	chr7	34906239	34906730	1	VMR4352	chr7	34906239	34906730	1	VMR4384
VMR_S1288	chr7	3592264	3592763	VMR5457	1	chr7	3591960	3593025	1	VMR4355	chr7	3591960	3593025	1	VMR4389
VMR_S1289	chr7	360071	360701	VMR5460	1	chr7	360208	360621	1	VMR4357	chr7	360071	360664	1	VMR4390
VMR_S1290	chr7	36406610	36410160	VMR5462	1	chr7	36407840	36409038	1	VMR4360	chr7	36407840	36409038	1	VMR4392
VMR_S1291	chr7	3722459	3722769	VMR5463	1	chr7	3722459	3722769	1	VMR4363	chr7	3722459	3722769	1	VMR4397
VMR_S1292	chr7	37230036	37230702	VMR5464	1	chr7	37230181	37230702	1	VMR4364	chr7	37230181	37230512	1	VMR4398
VMR_S1293	chr7	37281622	37282568	VMR5465	1	chr7	37281087	37283841	1	VMR4366	chr7	37280968	37283259	1	VMR4400
VMR_S1294	chr7	379406	379735	VMR5466	1	chr7	379496	379818	1	VMR4369	chr7	379592	379714	1	VMR4404
VMR_S1295	chr7	39130864	39131581	VMR5469	1	chr7	39130864	39131581	1	VMR4373	chr7	39130864	39131470	1	VMR4410
VMR_S1296	chr7	39834189	39834565	VMR5470	1	chr7	39834189	39834483	1	VMR4378	chr7	39834212	39834507	1	VMR4412
VMR_S1297	chr7	4204329	4205201	VMR5479	1	chr7	4204329	4205148	1	VMR4385	chr7	4204329	4205201	1	VMR4416
VMR_S1298	chr7	42494504	42494997	VMR5481	1	chr7	42494520	42494997	1	VMR4387	chr7	42494504	42494997	1	VMR4417
VMR_S1299	chr7	42856470	42857535	VMR5483	1	chr7	42856470	42858338	1	VMR4388	chr7	42856470	42858338	1	VMR4419
VMR_S1300	chr7	44767333	44767867	VMR5492	1	chr7	44767374	44767867	1	VMR4398	chr7	44767333	44767927	1	VMR4430
VMR_S1301	chr7	45007121	45007369	VMR5493	1	chr7	45007121	45007369	1	VMR4400	chr7	45007121	45007787	1	VMR4433
VMR_S1302	chr7	45085989	45086613	VMR5495	1	chr7	45086015	45086613	1	VMR4402	chr7	45085978	45086613	1	VMR4435
VMR_S1303	chr7	45170361	45172821	VMR5497	1	chr7	45169563	45172624	1	VMR4403	chr7	45169563	45172624	1	VMR4436
VMR_S1304	chr7	47052399	47053204	VMR5504	1	chr7	47052399	47053147	1	VMR4409	chr7	47052458	47053180	1	VMR4439
VMR_S1305	chr7	4741845	4742519	VMR5509	1	chr7	4741948	4742519	1	VMR4412	chr7	4742017	4742519	1	VMR4443
VMR_S1306	chr7	4751423	4751877	VMR5510	1	chr7	4751525	4751877	1	VMR4414	chr7	4751379	4751877	1	VMR4444
VMR_S1307	chr7	4791757	4793166	VMR5512	1	chr7	4791865	4793123	1	VMR4420	chr7	4791911	4793123	1	VMR4451
VMR_S1308	chr7	48090267	48090446	VMR5513	1	chr7	48090200	48090446	1	VMR4422	chr7	48090200	48090446	1	VMR4453
VMR_S1309	chr7	4861629	4862167	VMR5517	1	chr7	4861651	4862121	1	VMR4424	chr7	4861629	4862167	1	VMR4455
VMR_S1310	chr7	498366	499073	VMR5522	1	chr7	498140	498611	1	VMR4429	chr7	498140	498611	1	VMR4460
VMR_S1311	chr7	5045055	5045501	VMR5526	1	chr7	5045055	5045501	1	VMR4432	chr7	5045055	5045501	1	VMR4465
VMR_S1312	chr7	50478536	50479112	VMR5528	1	chr7	50478819	50479466	1	VMR4434	chr7	50478428	50479466	1	VMR4467
VMR_S1313	chr7	50640982	50641331	VMR5529	1	chr7	50640982	50641331	1	VMR4435	chr7	50640540	50641981	1	VMR4469
VMR_S1314	chr7	5131382	5132536	VMR5533	1	chr7	5131215	5132402	1	VMR4440	chr7	5131232	5132402	1	VMR4476
VMR_S1315	chr7	5143981	5144757	VMR5534	1	chr7	5144077	5144757	1	VMR4442	chr7	5144126	5144678	1	VMR4478
VMR_S1316	chr7	54759946	54760171	VMR5548	1	chr7	54759936	54760261	1	VMR4452	chr7	54759903	54760171	1	VMR4487
VMR_S1317	chr7	55005150	55005842	VMR5552	1	chr7	55005252	55005842	1	VMR4454	chr7	55005313	55005739	1	VMR4489
VMR_S1318	chr7	55344906	55345302	VMR5554	1	chr7	55345013	55345302	1	VMR4455	chr7	55344963	55345302	1	VMR4491
