seqnames	start	end	h2_category	hg38_genes_introns	hg38_cpg_inter	hg38_genes_1to5kb	hg38_cpg_shores	hg38_cpg_islands	hg38_genes_exons	hg38_cpg_shelves	hg38_enhancers_fantom	hg38_genes_promoters	hg38_genes_intergenic	hg38_genes_5UTRs	hg38_genes_3UTRs
chr5	141682536	141682677	Heritable	0	0	1	1	0	1	0	0	1	0	0	0
chr5	141833495	141834119	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr5	144203486	144204596	Heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr5	144511071	144511546	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr5	145835962	145836135	Heritable	0	0	0	1	0	0	0	0	1	0	0	0
chr5	146334970	146335964	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr5	147451646	147452244	Heritable	1	0	0	1	0	0	0	1	0	0	0	0
chr5	147553871	147554810	Heritable	0	1	0	0	0	0	0	1	0	1	0	0
chr5	148164427	148165878	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr5	148175925	148177626	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	148319042	148321513	Heritable	1	1	1	0	0	1	0	0	1	0	1	0
chr5	149141162	149141313	Heritable	0	0	0	1	0	0	0	0	1	0	0	0
chr5	150458482	150458587	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr5	150801005	150802992	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr5	150842405	150842587	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	150945314	150946020	Heritable	1	0	0	1	0	1	0	0	1	0	0	0
chr5	150947152	150947780	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr5	151238934	151240214	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	151308340	151309296	Heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr5	151449021	151449596	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr5	152460891	152463045	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	154610084	154610248	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr5	154646880	154647030	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr5	155275259	155275488	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr5	155575505	155577612	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr5	157370858	157371300	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	157456141	157456545	Heritable	1	0	1	0	0	0	1	1	0	0	0	0
chr5	157948853	157949081	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr5	160268810	160269271	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	160436316	160437129	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	163988687	163989687	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr5	165996060	165996778	Heritable	0	1	0	0	0	0	0	1	0	1	0	0
chr5	167235301	167236651	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	167723369	167724562	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	168039223	168039611	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	168263111	168263324	Heritable	1	0	0	1	0	1	0	0	0	0	0	1
chr5	168357386	168357968	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	168485626	168486064	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr5	168844187	168844756	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr5	168869829	168870146	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	169584728	169585011	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr5	172354954	172355354	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr5	172414610	172415426	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	172420064	172420689	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr5	172485064	172486012	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	172556896	172557173	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr5	172659915	172660330	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr5	172723648	172724667	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr5	172807366	172807559	Heritable	0	1	0	0	0	1	0	1	1	0	0	0
chr5	173866092	173867782	Heritable	0	1	0	0	0	0	0	1	0	1	0	0
chr5	174019966	174020240	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr5	174171805	174172313	Non-heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr5	174608804	174609160	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr5	174691568	174692501	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr5	176133076	176133256	Heritable	1	0	1	1	1	0	0	0	0	0	0	0
chr5	177098526	177098761	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr5	177132193	177132297	Heritable	1	0	1	0	1	0	0	0	1	0	0	0
chr5	177479316	177479877	Heritable	0	1	1	0	0	1	0	0	1	0	0	0
chr5	177929924	177931651	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	177985881	177986206	Heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr5	178005922	178008189	Heritable	1	0	1	1	1	1	0	0	1	0	1	0
chr5	178165431	178165866	Non-heritable	1	0	0	1	1	1	0	0	1	0	0	0
chr5	178384146	178384551	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	179023177	179023241	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr5	179166784	179166909	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr5	179336582	179336902	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	179585933	179586063	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr5	179632423	179632677	Heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr5	180170632	180171041	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	180284443	180285201	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr5	180313458	180314596	Heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr5	180343954	180344363	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr5	180703986	180704324	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr5	180978498	180978893	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr5	180981069	180981835	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr5	180995764	180997531	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr5	181069111	181070946	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr5	181104987	181105723	Heritable	0	0	1	1	0	0	0	0	0	1	0	0
chr5	181112799	181113401	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr5	181159842	181160275	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr5	181182964	181183789	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr5	181216002	181216432	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr6	1424353	1424994	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	2875236	2875971	Heritable	1	0	0	1	1	1	0	1	0	0	0	0
chr6	2990893	2991199	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr6	3195671	3196680	Heritable	0	1	0	0	0	1	0	0	1	0	0	0
chr6	3224759	3224888	Heritable	0	0	1	0	1	1	0	0	0	0	0	0
chr6	3362686	3363286	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	3718306	3720182	Heritable	1	1	0	0	0	1	0	0	1	0	0	0
chr6	3758900	3759882	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	4287521	4288003	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	5003215	5003271	Heritable	1	0	0	1	0	0	0	0	1	0	0	0
chr6	9335403	9335705	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	10487817	10488980	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	10693484	10693917	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr6	10719807	10720984	Heritable	0	0	1	1	0	0	1	1	0	0	0	0
chr6	12211611	12212924	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	12769629	12769871	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr6	13281826	13282161	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	13743162	13743323	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	13787239	13787520	Non-heritable	1	1	0	0	0	1	0	0	0	0	0	1
chr6	13860332	13860509	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	14017372	14017904	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	14641334	14641749	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr6	16320795	16321100	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	16338965	16339562	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	17015975	17016091	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr6	17016446	17016595	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	17305271	17305990	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	17580942	17581047	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr6	18122020	18122126	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr6	18504201	18505240	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	22043611	22044536	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr6	22146639	22147273	Non-heritable	1	1	1	0	0	1	0	0	1	0	0	0
chr6	24819288	24819780	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	25368962	25369847	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	25881596	25884185	Heritable	1	0	1	1	1	1	0	0	1	0	1	0
chr6	26042466	26043101	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr6	26173086	26173578	Heritable	1	0	0	1	0	0	0	0	1	0	0	0
chr6	26382240	26382533	Heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr6	26659191	26659752	Heritable	1	0	0	1	1	1	0	0	1	0	1	0
chr6	26748746	26750096	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	27050024	27050183	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	27089610	27090742	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	27178920	27179158	Non-heritable	0	0	0	1	0	0	0	1	0	1	0	0
chr6	27187621	27187865	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	27208848	27209456	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	27213742	27214289	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	27217858	27218644	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	27228038	27228309	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	27477791	27478116	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr6	27539115	27539314	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	27653027	27653955	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr6	27761755	27762149	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr6	28219561	28220753	Non-heritable	0	0	1	1	0	0	0	1	1	0	0	0
chr6	28282396	28282690	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr6	28621242	28621595	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	28730754	28734603	Non-heritable	0	1	1	0	0	1	0	0	1	1	0	0
chr6	28739465	28739675	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	28744130	28746407	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	28751531	28751691	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	28885040	28885524	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	28895886	28896045	Non-heritable	0	0	0	1	0	0	0	0	1	0	0	0
chr6	29014698	29015323	Non-heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr6	29680448	29681411	Heritable	1	1	0	0	0	1	0	0	1	0	1	0
chr6	29702186	29702860	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	29712798	29714145	Heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr6	29802836	29803643	Heritable	0	0	0	0	0	1	1	0	0	1	0	0
chr6	29849247	29851524	Heritable	1	0	0	1	1	1	0	0	0	1	0	0
chr6	29882896	29887380	Heritable	1	1	1	1	0	1	1	0	1	0	0	0
chr6	29888840	29892239	Heritable	1	0	1	1	0	1	1	0	1	0	0	0
chr6	29896109	29899473	Heritable	1	1	0	0	0	1	0	0	1	1	0	0
chr6	29906039	29909934	Heritable	1	1	1	0	0	1	0	0	1	1	0	0
chr6	29913590	29919250	Heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr6	29920963	29922796	Heritable	0	1	1	0	0	0	1	0	0	1	0	0
chr6	29924210	29926420	Heritable	0	0	1	1	1	1	1	0	1	0	0	0
chr6	29927394	29928494	Heritable	1	0	1	1	0	1	0	0	1	0	0	0
chr6	29937771	29941114	Heritable	0	1	1	1	0	0	1	0	1	0	0	0
chr6	29943299	29943589	Heritable	1	0	0	0	1	1	0	0	1	0	0	0
chr6	29944116	29945885	Heritable	1	0	1	1	0	1	1	0	0	0	0	1
chr6	29947619	29951162	Heritable	1	1	1	0	0	1	0	0	0	1	0	1
chr6	29975135	29976371	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr6	29984930	29987340	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	29995112	29997784	Heritable	1	1	1	0	0	1	0	0	1	0	0	0
chr6	30052748	30055335	Heritable	1	1	1	0	0	1	0	0	0	0	0	0
chr6	30071323	30071823	Heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr6	30515342	30515844	Heritable	0	1	0	0	0	0	0	0	1	0	0	0
chr6	31067510	31068089	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	31099621	31101532	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	31128427	31129301	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	31209684	31211123	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	31245675	31246568	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	31251406	31253072	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	31260210	31266915	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	31268968	31270348	Heritable	1	0	1	1	0	1	1	0	1	0	0	1
chr6	31270974	31271097	Heritable	1	0	1	1	1	1	0	0	1	0	0	1
chr6	31274404	31275693	Heritable	0	0	1	0	0	1	1	0	1	0	0	0
chr6	31299355	31300889	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	31304736	31305777	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr6	31307803	31308133	Heritable	1	0	0	1	0	1	0	1	0	1	0	0
chr6	31312130	31313165	Non-heritable	0	1	1	0	0	0	1	0	0	0	0	0
chr6	31317425	31321140	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	31326290	31326607	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	31329176	31332220	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	31333274	31337326	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	31343513	31345699	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	31386156	31388065	Heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr6	31394072	31395554	Heritable	0	1	1	0	0	1	0	0	1	1	0	0
chr6	31399229	31399315	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr6	31682983	31683468	Heritable	1	0	1	0	1	1	0	0	0	0	0	0
chr6	31817321	31818006	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	1
chr6	32163794	32164227	Non-heritable	1	0	1	0	0	0	1	0	1	0	0	0
chr6	32311086	32312132	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	32393029	32394350	Heritable	1	1	0	0	0	1	0	0	0	0	0	1
chr6	32459540	32460769	Heritable	1	1	0	0	0	1	0	1	0	1	0	0
chr6	32477130	32480856	Heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr6	32534789	32535711	Heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr6	32548589	32549020	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	32550212	32551702	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr6	32580544	32581506	Heritable	1	0	0	0	0	1	1	0	0	0	0	1
chr6	32584220	32585365	Heritable	1	0	0	1	1	1	0	0	1	0	0	1
chr6	32589627	32590360	Heritable	1	1	1	0	0	1	0	0	1	0	1	0
chr6	32609937	32612724	Heritable	0	1	0	0	0	0	0	1	0	1	0	0
chr6	32629608	32631336	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	32639503	32643916	Heritable	1	1	0	0	0	1	0	1	0	0	0	1
chr6	32664862	32665238	Non-heritable	1	0	1	0	1	1	0	0	0	0	0	0
chr6	32665386	32668699	Heritable	1	0	1	1	0	1	1	0	1	0	1	0
chr6	32672716	32676188	Heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr6	32679356	32680378	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	32689053	32690532	Heritable	0	1	0	0	0	0	0	1	0	1	0	0
chr6	32700565	32700915	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	32703490	32704201	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	32711813	32713213	Heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr6	32718910	32721020	Heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr6	32726932	32727884	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	32728892	32731489	Heritable	1	1	0	0	0	1	0	0	0	1	0	0
chr6	32767078	32768060	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	33064885	33065535	Heritable	1	1	0	0	0	1	0	0	0	0	0	1
chr6	33068687	33070255	Heritable	1	1	1	0	0	1	0	0	1	0	0	0
chr6	33081032	33081223	Heritable	1	0	0	1	1	1	0	0	1	0	0	1
chr6	33084334	33086224	Heritable	1	1	1	0	0	1	1	0	0	0	0	1
chr6	33139159	33139868	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr6	33746854	33747221	Non-heritable	0	1	0	0	0	1	0	0	1	0	1	0
chr6	34756581	34756707	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr6	34982691	34982860	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr6	35182452	35182605	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr6	35418187	35418659	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	35489366	35489784	Heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr6	35786620	35787337	Heritable	1	0	0	1	1	1	0	0	1	0	0	0
chr6	36583776	36583952	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	36584162	36584291	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	36940167	36940312	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr6	37059538	37059639	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	37353425	37353561	Heritable	0	0	0	1	0	0	0	0	1	0	0	0
chr6	42704295	42704770	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr6	43175194	43175722	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr6	43489436	43490695	Heritable	1	1	0	0	0	1	0	0	1	0	1	0
chr6	45801076	45801701	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	46324071	46326401	Heritable	1	1	0	0	0	1	0	0	1	0	1	0
chr6	46408207	46408613	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	52010328	52010798	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr6	53171463	53172083	Heritable	0	1	0	0	0	0	0	1	0	1	0	0
chr6	54910361	54910705	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	56309082	56309414	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	57807850	57811352	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	57823888	57824129	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	65565409	65566390	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	65887222	65888365	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	71418372	71419412	Heritable	1	0	1	1	0	1	0	0	1	0	0	0
chr6	71421314	71421671	Non-heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr6	73612279	73613522	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr6	73645442	73645744	Heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr6	73908553	73911154	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	74837319	74838028	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	75207608	75207844	Heritable	0	0	1	1	0	0	0	1	0	0	0	0
chr6	76198273	76199954	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	77650077	77650360	Heritable	0	0	1	1	1	1	0	0	1	0	1	0
chr6	78299298	78299466	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	78309204	78311454	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	78627880	78629821	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	81750356	81751137	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr6	85113644	85114881	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	85170117	85172069	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	87966710	87967532	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	90226547	90227413	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	90294643	90294829	Heritable	1	0	1	1	0	0	0	1	1	0	0	0
chr6	93779386	93780051	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	98825653	98826235	Non-heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr6	98847950	98848429	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr6	98945804	98946839	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr6	99394428	99394492	Heritable	0	0	0	1	0	0	0	0	1	0	0	0
chr6	99514208	99514370	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr6	99646084	99646524	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr6	99822846	99823631	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	102849914	102850278	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	103331897	103333035	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	103622031	103623738	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	106575185	106575401	Non-heritable	1	1	1	0	0	0	0	1	0	0	0	0
chr6	107959543	107959667	Non-heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr6	108561141	108561865	Heritable	1	0	1	0	1	1	0	0	0	0	1	0
chr6	108799138	108800466	Heritable	1	1	1	0	0	1	0	0	0	0	0	0
chr6	109204840	109205492	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	109274335	109277807	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	110399526	110400146	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr6	111606415	111606650	Heritable	1	1	0	0	0	0	0	0	1	0	0	0
chr6	112688520	112688610	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	116564666	116565506	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	116682201	116682589	Heritable	1	0	0	1	0	0	0	1	0	0	0	0
chr6	116764577	116764672	Heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr6	119095643	119096895	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	119566937	119567504	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	125100255	125100396	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr6	129172433	129173376	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	131494871	131495216	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	134593676	134594220	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	134688399	134689388	Heritable	1	1	0	0	0	1	0	0	1	0	0	0
chr6	134882105	134883182	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	135026913	135027123	Heritable	1	1	0	0	0	1	0	0	0	0	1	0
chr6	136226075	136226661	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr6	136548079	136549177	Non-heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr6	136990538	136991613	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr6	137362920	137363530	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	139027918	139028051	Non-heritable	0	0	0	1	0	0	0	1	1	0	0	0
chr6	141688724	141689821	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	146599567	146599934	Heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr6	147516265	147518699	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	147821343	147821687	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	148200373	148200567	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	148530572	148530801	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	148559499	148559682	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr6	148760121	148760877	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr6	148874801	148874991	Heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr6	149686241	149686484	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	149748970	149749513	Heritable	1	0	1	1	1	1	0	0	1	0	1	0
chr6	149830984	149831753	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr6	149976504	149977281	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr6	149980271	149983588	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	149985428	149987482	Heritable	0	1	0	0	0	0	1	0	0	1	0	0
chr6	151334858	151335085	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	151450676	151451174	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr6	155121554	155121868	Heritable	1	1	0	0	0	0	0	0	1	0	0	0
chr6	155171104	155172230	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr6	155440969	155441260	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	156662170	156662411	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr6	157282696	157283783	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	157454615	157455929	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	157513001	157513394	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	157709145	157709962	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	157982583	157983176	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr6	157998145	157999338	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr6	158027269	158027801	Heritable	1	1	0	0	0	1	0	0	1	0	0	0
chr6	158209699	158210309	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	158214022	158214902	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr6	159125187	159126460	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr6	159615860	159616855	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr6	159761061	159761425	Heritable	0	0	1	1	1	1	0	0	1	0	1	0
