seqnames	start	end	h2_category	hg38_genes_1to5kb	hg38_cpg_islands	hg38_genes_exons	hg38_genes_introns	hg38_genes_3UTRs	hg38_cpg_inter	hg38_cpg_shores	hg38_cpg_shelves	hg38_enhancers_fantom	hg38_genes_promoters	hg38_genes_intergenic	hg38_genes_5UTRs
chr3	184582705	184582992	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr3	184592116	184592921	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr3	184603831	184603959	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr3	184716841	184717584	Heritable	1	0	0	1	0	1	0	0	1	0	0	0
chr3	185660435	185660619	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr3	186200631	186201017	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr3	186241963	186242405	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr3	186358838	186360455	Heritable	0	0	0	1	0	0	1	1	0	0	0	0
chr3	186383135	186383551	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr3	186566283	186566396	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr3	186929889	186930033	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr3	187368359	187369003	Heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr3	189843001	189843749	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr3	190964891	190965288	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr3	193608720	193609732	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr3	193673511	193674113	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr3	193816948	193817282	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr3	194947674	194948330	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr3	195080852	195081195	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr3	195087806	195089043	Heritable	1	0	0	1	0	1	0	0	0	1	0	0
chr3	195150141	195151461	Heritable	1	0	0	1	0	1	0	0	1	0	0	0
chr3	195477653	195480025	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr3	195581289	195584197	Heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr3	195597461	195598117	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr3	195618135	195618517	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr3	195761133	195762822	Heritable	0	1	1	1	1	0	1	0	0	0	0	0
chr3	195849649	195850089	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr3	196193142	196193386	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr3	196532777	196533496	Heritable	1	0	0	0	0	1	0	1	0	0	0	0
chr3	196661558	196661861	Heritable	0	0	1	1	1	0	1	0	0	0	0	0
chr3	197222101	197223299	Heritable	0	0	1	1	0	1	0	0	1	1	0	0
chr3	197397479	197398080	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr3	197507945	197508859	Heritable	1	0	0	0	0	1	0	0	0	1	0	0
chr3	197599805	197599929	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr3	197880556	197881414	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr4	1001967	1003522	Heritable	1	1	1	1	0	0	0	0	0	1	0	0
chr4	1014504	1015413	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr4	1035418	1035546	Heritable	0	1	0	0	0	0	0	0	0	0	1	0
chr4	1045431	1047085	Non-heritable	0	0	0	0	0	1	0	1	0	0	1	0
chr4	1050796	1051123	Heritable	0	1	0	0	0	0	1	0	0	0	1	0
chr4	1173051	1173451	Heritable	1	0	1	1	0	0	1	0	0	1	0	1
chr4	1192449	1192823	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr4	1194873	1195278	Heritable	0	1	1	1	0	0	0	0	0	1	0	1
chr4	1209110	1209602	Heritable	1	1	0	0	0	0	1	0	0	1	0	0
chr4	1217113	1217157	Heritable	1	0	1	1	0	0	1	0	0	1	0	0
chr4	1234675	1235039	Heritable	1	0	1	1	1	0	1	0	0	0	0	0
chr4	1242132	1242251	Heritable	0	0	1	1	0	0	1	0	0	1	0	1
chr4	1250254	1251305	Heritable	1	1	1	1	0	0	1	0	0	1	0	1
chr4	1322898	1323251	Heritable	0	0	0	1	0	0	0	1	0	0	0	0
chr4	1490289	1490644	Heritable	0	1	0	0	0	0	1	0	0	0	1	0
chr4	1493287	1493614	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr4	1524035	1525029	Heritable	0	0	0	0	0	0	0	1	0	0	1	0
chr4	1574697	1575160	Non-heritable	0	0	0	1	0	0	0	1	0	0	0	0
chr4	1611608	1612344	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	1644969	1645615	Heritable	0	0	0	1	0	0	1	0	0	1	0	0
chr4	1729662	1730069	Heritable	1	0	0	1	0	1	0	0	0	1	0	0
chr4	1819433	1819699	Non-heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr4	1851102	1852227	Heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr4	1951682	1952121	Heritable	1	0	1	1	1	1	0	0	0	1	0	1
chr4	1992042	1993179	Non-heritable	1	1	1	1	0	0	1	0	0	1	0	0
chr4	2083626	2084741	Heritable	1	0	0	1	0	1	0	0	0	1	0	0
chr4	2141818	2143009	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr4	2248439	2248646	Non-heritable	0	0	1	0	1	1	0	0	0	0	0	0
chr4	2250803	2251649	Heritable	1	0	1	1	1	1	0	0	0	1	0	0
chr4	2253198	2253781	Non-heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr4	2254930	2255441	Non-heritable	1	0	1	1	1	1	0	0	0	1	0	0
chr4	2290672	2291338	Non-heritable	1	0	0	1	0	1	0	0	1	0	0	0
chr4	2297649	2298853	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	2300895	2302150	Non-heritable	0	0	0	1	0	0	1	1	0	0	0	0
chr4	2353275	2354196	Heritable	0	0	1	1	0	1	0	0	1	0	0	1
chr4	2357788	2358244	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	2364532	2365456	Heritable	0	1	1	1	0	0	1	0	0	1	0	1
chr4	2366526	2367688	Non-heritable	1	0	0	1	0	0	1	1	0	0	0	0
chr4	2371105	2371872	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	2379447	2380118	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	2386815	2387518	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr4	2401123	2401692	Non-heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr4	2403254	2403392	Heritable	0	0	0	1	0	0	0	1	0	0	0	0
chr4	2744457	2745144	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr4	2939589	2940285	Non-heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr4	2950314	2951232	Heritable	0	0	1	1	0	1	0	1	0	0	0	0
chr4	2953951	2954470	Non-heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr4	2955783	2956697	Non-heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr4	2965192	2965537	Non-heritable	1	0	1	1	1	0	1	0	0	0	0	0
chr4	3041343	3042285	Non-heritable	1	1	1	1	0	0	1	0	0	1	0	1
chr4	3283866	3284380	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	3285918	3286374	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	3307669	3308183	Non-heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr4	3461488	3461988	Heritable	1	0	0	0	0	0	1	0	1	0	0	0
chr4	3483507	3484440	Heritable	1	1	0	1	0	0	1	0	1	1	0	0
chr4	3492627	3492867	Heritable	0	0	1	1	1	1	0	0	0	0	0	1
chr4	3567086	3567910	Heritable	0	0	0	0	0	0	1	1	0	0	1	0
chr4	3605426	3605958	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	3613836	3614581	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	3658805	3658922	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	3712430	3712821	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	3724124	3725376	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	3744881	3745950	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr4	3773614	3774033	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr4	3807845	3808342	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	3972665	3974555	Heritable	1	0	1	0	0	1	0	0	0	1	0	0
chr4	4141658	4142256	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr4	4144163	4145243	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr4	4254287	4255018	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	4852887	4853102	Heritable	0	1	0	0	0	0	0	0	1	0	1	0
chr4	6008039	6008517	Non-heritable	0	1	1	0	0	0	1	0	0	0	0	0
chr4	6057177	6057596	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr4	6271756	6271943	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr4	6447677	6447903	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	6673289	6673593	Heritable	0	0	1	1	0	0	1	0	0	1	0	1
chr4	6726975	6727530	Non-heritable	0	1	0	0	0	0	1	0	0	0	1	0
chr4	6761575	6762093	Non-heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr4	6999925	7000405	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	7313170	7313990	Non-heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr4	7350963	7351682	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	7624867	7625285	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	7655750	7656431	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	7761863	7762027	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr4	7806562	7807108	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	7860662	7861393	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	7919798	7920156	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	8739442	8740740	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	8747479	8748122	Heritable	0	1	1	0	0	0	1	0	0	1	0	0
chr4	8862689	8863318	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr4	8867301	8867912	Heritable	0	1	1	1	1	0	1	0	0	0	0	0
chr4	8911419	8912135	Heritable	0	0	0	0	0	0	0	1	0	0	1	0
chr4	8961339	8961639	Heritable	0	0	0	1	0	0	1	1	0	0	0	0
chr4	8993185	8993992	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	9248094	9248301	Heritable	0	0	0	1	0	1	0	0	0	1	0	0
chr4	9381473	9382216	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr4	9659662	9660602	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	11369472	11369972	Heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr4	11397773	11398565	Non-heritable	0	0	1	0	1	0	1	0	0	0	0	0
chr4	11414145	11414648	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr4	11415914	11426311	Heritable	1	0	0	1	0	1	1	1	1	1	0	0
chr4	15144520	15145148	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	15147321	15148764	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr4	15656160	15656310	Heritable	1	0	1	1	0	0	1	0	0	1	0	1
chr4	15703473	15703649	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr4	16228382	16228582	Heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr4	22233336	22233647	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr4	24373150	24373630	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	25088975	25089355	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr4	25095667	25096508	Heritable	0	1	0	0	0	0	1	0	1	0	1	0
chr4	25161422	25161724	Heritable	1	0	1	1	0	0	1	0	0	1	0	0
chr4	25860567	25861725	Heritable	1	0	1	1	0	0	1	0	0	1	0	1
chr4	26361170	26362136	Heritable	1	0	0	1	0	0	1	1	0	1	0	0
chr4	32199293	32199817	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	34795374	34796409	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	37687477	37688052	Non-heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr4	37827551	37827801	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr4	38013725	38014554	Non-heritable	1	1	1	1	0	0	1	0	0	1	0	0
chr4	38204477	38205193	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	38574579	38575289	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	40483392	40484354	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	42399439	42399696	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr4	43947928	43949157	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	46723989	46724636	Heritable	0	0	1	0	0	1	0	0	0	1	0	0
chr4	49117270	49118757	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	49130062	49130581	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	49149764	49154500	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	54101949	54103610	Heritable	0	0	1	1	1	0	1	0	1	0	0	0
chr4	54149259	54149837	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	54540289	54540346	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	55157584	55158959	Heritable	0	1	1	1	0	0	1	0	0	1	0	0
chr4	56592538	56592861	Heritable	0	1	0	1	0	0	0	0	0	1	0	0
chr4	57053085	57053607	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	67445356	67446461	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr4	68534935	68536569	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	68597341	68599092	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	68616199	68617790	Non-heritable	1	0	0	0	0	1	0	0	0	1	0	0
chr4	68618886	68619610	Non-heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr4	69271344	69276172	Heritable	1	0	0	0	0	1	0	0	0	0	1	0
chr4	69313909	69315972	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	72591684	72592306	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	73139453	73139833	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr4	73981188	73982675	Heritable	0	1	1	1	1	0	1	0	0	1	0	1
chr4	74755032	74755808	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	76420556	76420765	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr4	76687988	76688869	Heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr4	77186467	77189444	Heritable	1	0	1	1	0	1	0	0	0	1	0	0
chr4	77287342	77288748	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	79050254	79050765	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	79727789	79729504	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	79965131	79965221	Heritable	0	0	0	1	0	0	1	0	0	1	0	0
chr4	80200027	80201581	Heritable	1	0	1	1	0	0	1	1	0	0	0	1
chr4	80263964	80265281	Non-heritable	1	0	0	0	0	0	1	1	0	0	0	0
chr4	81468807	81470291	Heritable	0	0	0	1	0	0	1	1	0	0	0	0
chr4	81722375	81724371	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	82450812	82451323	Non-heritable	0	0	1	1	0	1	0	0	0	0	0	1
chr4	87049246	87049810	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr4	87221223	87221372	Heritable	1	0	1	0	0	0	1	0	0	1	0	0
chr4	87863646	87863882	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	87975223	87976044	Heritable	1	0	1	1	0	1	0	0	0	1	0	1
chr4	88245179	88245483	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	88755026	88756465	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr4	89298905	89299719	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr4	91791631	91792007	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	93617449	93618143	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	100191077	100191526	Heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr4	101341526	101344848	Heritable	1	0	0	1	0	1	1	1	0	0	0	0
chr4	101791295	101792365	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr4	105087960	105088443	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	105472233	105472763	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr4	107579313	107579807	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	108742802	108743495	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	112508682	112509116	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr4	112956442	112957057	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	113052747	113053043	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	113977586	113978748	Heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr4	114597780	114597954	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr4	121379935	121380064	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr4	123352312	123352528	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr4	124459313	124460156	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	138588924	138589806	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	139763378	139764878	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr4	139901584	139903024	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr4	140047611	140048090	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	140238017	140239828	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	140641136	140642232	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr4	141130892	141131568	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr4	141333053	141333287	Heritable	0	0	0	1	0	1	0	0	0	1	0	0
chr4	141333605	141333934	Heritable	1	0	0	1	0	1	0	0	0	1	0	0
chr4	142523190	142524234	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	143351241	143351958	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr4	143911914	143912462	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr4	144645048	144645101	Heritable	1	1	0	1	0	0	1	0	0	0	0	0
chr4	144650035	144650712	Heritable	1	0	1	1	0	1	0	1	0	1	0	0
chr4	145828090	145829011	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr4	145847921	145848259	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr4	150957021	150961046	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	153019770	153020238	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	153064461	153064959	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	153204383	153207895	Non-heritable	0	0	1	1	0	1	0	0	1	1	0	1
chr4	153212489	153215420	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	153758876	153759065	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr4	154023564	154024347	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	159269279	159269873	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	160414070	160414906	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	163550652	163551032	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	165381342	165384602	Heritable	1	0	1	1	0	1	1	1	0	0	0	0
chr4	165426736	165429656	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	165767514	165768617	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	168479840	168479970	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr4	168877543	168878576	Heritable	0	1	1	1	0	0	1	0	0	0	0	1
chr4	169269032	169269572	Heritable	0	0	1	1	0	0	1	0	0	1	0	1
chr4	169993222	169994305	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr4	173373063	173373441	Heritable	1	0	1	1	0	0	1	0	0	0	0	0
chr4	175808666	175810213	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr4	177249634	177250453	Heritable	1	0	0	1	0	1	0	0	0	1	0	0
chr4	178894151	178895004	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	180919961	180920735	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	181281208	181281793	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	182680488	182680671	Non-heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr4	183012670	183013796	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr4	183618947	183619325	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	183723390	183723538	Heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr4	183876227	183876945	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	184100409	184100854	Heritable	0	0	1	1	0	0	0	1	0	1	0	0
chr4	184190924	184191671	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	184457697	184457881	Non-heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr4	184646631	184647836	Non-heritable	1	0	0	1	0	0	1	1	0	0	0	0
chr4	184669355	184670210	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	184965069	184965242	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	185144622	185145266	Non-heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr4	185587030	185588040	Heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr4	185715768	185716612	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	185870258	185870691	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	185997368	185997587	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	186149637	186150270	Heritable	0	0	1	1	0	1	0	0	0	0	0	1
chr4	186203596	186204542	Heritable	1	1	1	1	0	0	1	0	0	1	0	0
chr4	188218062	188218690	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	188283176	188283319	Non-heritable	0	1	0	0	0	0	0	0	0	0	1	0
chr4	188665496	188667076	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	188679523	188680011	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr4	189272823	189273463	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	189274813	189277882	Heritable	0	0	0	0	0	1	0	0	1	0	1	0
chr4	189551052	189552117	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	189603075	189603829	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr4	189810995	189811079	Heritable	0	1	0	1	0	0	1	0	0	0	0	0
chr4	190014315	190014807	Heritable	1	1	0	0	0	0	1	0	0	1	0	0
chr4	190022824	190023326	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr4	190041155	190041267	Heritable	1	1	0	0	0	0	0	0	0	1	0	0
chr4	190081981	190082098	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr5	1004099	1004238	Heritable	1	1	0	0	0	0	0	0	0	1	0	0
chr5	1033260	1034007	Heritable	1	0	1	1	0	1	0	1	0	1	0	0
chr5	1116660	1116865	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr5	1191162	1192041	Heritable	0	0	0	0	0	0	1	1	0	0	1	0
chr5	1245787	1246378	Heritable	0	1	1	1	1	0	0	0	0	0	1	0
chr5	1282242	1282541	Heritable	0	1	1	1	1	0	1	0	0	0	0	0
chr5	1428686	1429182	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr5	1476003	1476645	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr5	1484802	1485085	Heritable	0	0	0	1	0	0	1	0	1	0	0	0
chr5	1593887	1594933	Heritable	1	1	1	1	0	0	1	0	0	1	0	0
chr5	1604978	1605184	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr5	1634506	1634802	Non-heritable	0	0	0	0	0	0	1	0	0	1	0	0
chr5	1709886	1710179	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr5	1725000	1725554	Non-heritable	0	1	1	0	0	0	1	0	1	1	0	0
chr5	1856541	1857366	Heritable	0	1	1	0	0	0	1	0	0	1	0	0
chr5	1867751	1867928	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr5	1973285	1974122	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr5	2524649	2525068	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr5	3225158	3226663	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr5	3592728	3592960	Heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr5	4002267	4003423	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr5	4230645	4231749	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr5	5218296	5219030	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr5	5304499	5304880	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr5	6450346	6451082	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr5	6489895	6490399	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr5	6521950	6522711	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr5	6601541	6602486	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr5	6604063	6605255	Heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr5	8456898	8458396	Non-heritable	1	1	1	1	0	0	1	0	0	1	0	0
chr5	8838949	8839907	Non-heritable	0	0	1	0	0	1	0	0	0	1	0	0
chr5	8843520	8844040	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr5	9543068	9543724	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr5	10123743	10124636	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr5	10524364	10525366	Non-heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr5	11588859	11589312	Heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr5	11901683	11902439	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr5	14728279	14728760	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr5	16508666	16509526	Heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr5	16557784	16558947	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr5	16655086	16656165	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr5	16736067	16736584	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr5	17390406	17390474	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr5	18680635	18681655	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr5	28927298	28928547	Heritable	1	1	1	1	0	0	1	0	0	1	0	0
chr5	29457338	29457485	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr5	31783286	31784309	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr5	31886842	31887627	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr5	32027594	32028185	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr5	33439347	33439950	Heritable	1	0	1	1	0	0	1	0	0	1	0	0
