seqnames	start	end	width	strand	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.id	annot.tx_id	annot.gene_id	annot.symbol	annot.type	h2_category
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:204854	ENST00000413069.5	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70059681	70085546	25866	-	intron:204860	ENST00000702027.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70051306	70085546	34241	-	intron:204863	ENST00000702840.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70051306	70085546	34241	-	intron:204866	ENST00000685037.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70059681	70085546	25866	-	intron:204872	ENST00000702416.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:204876	ENST00000458698.6	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:204880	ENST00000657164.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:204887	ENST00000670786.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70059681	70085546	25866	-	intron:204892	ENST00000665264.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70051306	70085546	34241	-	intron:204899	ENST00000690924.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:204903	ENST00000690464.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70051306	70085546	34241	-	intron:204906	ENST00000702210.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:204910	ENST00000413791.5	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70051306	70085546	34241	-	intron:204913	ENST00000688311.2	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:204920	ENST00000691287.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:204924	ENST00000655481.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:204927	ENST00000655420.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70059681	70085546	25866	-	intron:204932	ENST00000612202.5	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:204936	ENST00000664958.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70059681	70085546	25866	-	intron:204939	ENST00000666167.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70059681	70085546	25866	-	intron:204943	ENST00000416068.6	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:204949	ENST00000653289.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:204956	ENST00000659531.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70059681	70085546	25866	-	intron:204961	ENST00000653811.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:204967	ENST00000661863.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:204971	ENST00000437019.2	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70051306	70085546	34241	-	intron:204973	ENST00000667307.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70059681	70085546	25866	-	intron:204976	ENST00000666074.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:204981	ENST00000654716.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70059681	70085546	25866	-	intron:204986	ENST00000702758.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70059681	70085546	25866	-	intron:204992	ENST00000439670.6	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70051306	70085546	34241	-	intron:204995	ENST00000669812.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70051306	70085546	34241	-	intron:204998	ENST00000660404.2	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205004	ENST00000670845.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70051306	70085546	34241	-	intron:205006	ENST00000656852.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70051306	70085546	34241	-	intron:205008	ENST00000669570.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205012	ENST00000653114.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205015	ENST00000422515.6	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70055911	70085546	29636	-	intron:205020	ENST00000667952.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205026	ENST00000609543.6	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70055911	70085546	29636	-	intron:205030	ENST00000664014.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70055911	70085546	29636	-	intron:205034	ENST00000668191.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205038	ENST00000626558.3	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205043	ENST00000670974.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205050	ENST00000670313.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70059681	70085546	25866	-	intron:205055	ENST00000664533.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70051306	70085546	34241	-	intron:205058	ENST00000662224.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205065	ENST00000664754.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205071	ENST00000662103.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205075	ENST00000669896.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205078	ENST00000629943.3	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205081	ENST00000625788.3	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205086	ENST00000663033.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205090	ENST00000444410.6	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70051306	70085546	34241	-	intron:205092	ENST00000442040.5	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205106	ENST00000629825.2	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70059681	70085546	25866	-	intron:205111	ENST00000601396.5	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70059681	70085546	25866	-	intron:205117	ENST00000444320.5	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205122	ENST00000630377.2	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70051306	70085546	34241	-	intron:205127	ENST00000688278.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70051306	70085546	34241	-	intron:205129	ENST00000662425.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205133	ENST00000596573.5	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205136	ENST00000594548.5	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205144	ENST00000595459.5	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70055911	70085546	29636	-	intron:205148	ENST00000437456.5	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70059681	70085546	25866	-	intron:205153	ENST00000415060.6	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70059681	70085546	25866	-	intron:205158	ENST00000630206.2	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205161	ENST00000627528.2	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70059681	70085546	25866	-	intron:205164	ENST00000625257.2	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205169	ENST00000596665.5	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205174	ENST00000439892.6	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205177	ENST00000609075.5	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70059681	70085546	25866	-	intron:205181	ENST00000628757.2	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70083688	70085546	1859	-	intron:205183	ENST00000625724.1	400960	PCBP1-AS1	hg38_genes_introns	Heritable
chr2	70084880	70085574	695	*	chr2	70084068	70086067	2000	*	shore:5533				hg38_cpg_shores	Heritable
chr2	70132407	70133018	612	*	chr2	70132924	70133923	1000	-	promoter:35415	ENST00000691543.2	100133985	LINC01816	hg38_genes_promoters	Non-heritable
chr2	70132407	70133018	612	*	chr2	70132759	70132923	165	-	exon:240611	ENST00000691543.2	100133985	LINC01816	hg38_genes_exons	Non-heritable
chr2	70132407	70133018	612	*	chr2	70124426	70132758	8333	-	intron:205197	ENST00000691543.2	100133985	LINC01816	hg38_genes_introns	Non-heritable
chr2	70132407	70133018	612	*	chr2	70129400	70138006	8607	*	inter:2286				hg38_cpg_inter	Non-heritable
chr2	70823513	70825687	2175	*	chr2	70821600	70825599	4000	-	1to5kb:35493	ENST00000272367.7	165530	CLEC4F	hg38_genes_1to5kb	Heritable
chr2	70823513	70825687	2175	*	chr2	70821548	70825547	4000	-	1to5kb:35494	ENST00000426626.1	165530	CLEC4F	hg38_genes_1to5kb	Heritable
chr2	70823513	70825687	2175	*	chr2	70825600	70830210	4611	*	intergenic:2618				hg38_genes_intergenic	Heritable
chr2	70823513	70825687	2175	*	chr2	70794845	70867606	72762	*	inter:2295				hg38_cpg_inter	Heritable
chr2	70823513	70825687	2175	*	chr2	70823343	70823528	186	*	enhancer:7946				hg38_enhancers_fantom	Heritable
chr2	70889372	70889704	333	*	chr2	70889476	70889588	113	+	exon:172041	ENST00000449073.2	104355141	LINC01143	hg38_genes_exons	Non-heritable
chr2	70889372	70889704	333	*	chr2	70888349	70889475	1127	+	intron:146778	ENST00000449073.2	104355141	LINC01143	hg38_genes_introns	Non-heritable
chr2	70889372	70889704	333	*	chr2	70889589	70889820	232	+	intron:146779	ENST00000449073.2	104355141	LINC01143	hg38_genes_introns	Non-heritable
chr2	70889372	70889704	333	*	chr2	70889283	70891282	2000	*	shore:5562				hg38_cpg_shores	Non-heritable
chr2	70979240	70979372	133	*	chr2	70977326	70981325	4000	+	1to5kb:25282	ENST00000460927.1	79998	ANKRD53	hg38_genes_1to5kb	Non-heritable
chr2	70979240	70979372	133	*	chr2	70979097	70979343	247	+	exon:172132	ENST00000272421.10	79998	ANKRD53	hg38_genes_exons	Non-heritable
chr2	70979240	70979372	133	*	chr2	70979199	70979343	145	+	exon:172139	ENST00000441349.5	79998	ANKRD53	hg38_genes_exons	Non-heritable
chr2	70979240	70979372	133	*	chr2	70979199	70979343	145	+	exon:172145	ENST00000457410.5	79998	ANKRD53	hg38_genes_exons	Non-heritable
chr2	70979240	70979372	133	*	chr2	70979097	70979343	247	+	exon:172151	ENST00000360589.4	79998	ANKRD53	hg38_genes_exons	Non-heritable
chr2	70979240	70979372	133	*	chr2	70979007	70979343	337	+	exon:172156	ENST00000483334.1	79998	ANKRD53	hg38_genes_exons	Non-heritable
chr2	70979240	70979372	133	*	chr2	70979011	70979343	333	+	exon:172158	ENST00000496088.1	79998	ANKRD53	hg38_genes_exons	Non-heritable
chr2	70979240	70979372	133	*	chr2	70979344	70979660	317	+	intron:146857	ENST00000272421.10	79998	ANKRD53	hg38_genes_introns	Non-heritable
chr2	70979240	70979372	133	*	chr2	70979344	70979660	317	+	intron:146863	ENST00000441349.5	79998	ANKRD53	hg38_genes_introns	Non-heritable
chr2	70979240	70979372	133	*	chr2	70979344	70979660	317	+	intron:146868	ENST00000457410.5	79998	ANKRD53	hg38_genes_introns	Non-heritable
chr2	70979240	70979372	133	*	chr2	70979344	70979660	317	+	intron:146873	ENST00000360589.4	79998	ANKRD53	hg38_genes_introns	Non-heritable
chr2	70979240	70979372	133	*	chr2	70979344	70982576	3233	+	intron:146877	ENST00000483334.1	79998	ANKRD53	hg38_genes_introns	Non-heritable
chr2	70979240	70979372	133	*	chr2	70979344	70979660	317	+	intron:146878	ENST00000496088.1	79998	ANKRD53	hg38_genes_introns	Non-heritable
chr2	70979240	70979372	133	*	chr2	70942434	70988914	46481	-	intron:205565	ENST00000606025.5	113419	TEX261	hg38_genes_introns	Non-heritable
chr2	70979240	70979372	133	*	chr2	70948376	70993695	45320	-	intron:205574	ENST00000453130.1	101927750	ATP6V1B1-AS1	hg38_genes_introns	Non-heritable
chr2	70979240	70979372	133	*	chr2	70976309	70988914	12606	-	intron:205578	ENST00000703745.1	113419	TEX261	hg38_genes_introns	Non-heritable
chr2	70979240	70979372	133	*	chr2	70978433	70979399	967	*	island:3027				hg38_cpg_islands	Non-heritable
chr2	71224684	71225899	1216	*	chr2	71202601	71226927	24327	-	intron:205616	ENST00000244221.9	400961	PAIP2B	hg38_genes_introns	Non-heritable
chr2	71224684	71225899	1216	*	chr2	71224458	71226457	2000	*	shore:5577				hg38_cpg_shores	Non-heritable
chr2	71576281	71576950	670	*	chr2	71575899	71576898	1000	+	promoter:25371	ENST00000479049.6	8291	DYSF	hg38_genes_promoters	Non-heritable
chr2	71576281	71576950	670	*	chr2	71576262	71576443	182	+	5UTR:17162	ENST00000698058.1	8291	DYSF	hg38_genes_5UTRs	Non-heritable
chr2	71576281	71576950	670	*	chr2	71576262	71576443	182	+	5UTR:17164	ENST00000698059.1	8291	DYSF	hg38_genes_5UTRs	Non-heritable
chr2	71576281	71576950	670	*	chr2	71576268	71576443	176	+	5UTR:17166	ENST00000475076.5	8291	DYSF	hg38_genes_5UTRs	Non-heritable
chr2	71576281	71576950	670	*	chr2	71576899	71577131	233	+	5UTR:17168	ENST00000479049.6	8291	DYSF	hg38_genes_5UTRs	Non-heritable
chr2	71576281	71576950	670	*	chr2	71576262	71576443	182	+	exon:173224	ENST00000698058.1	8291	DYSF	hg38_genes_exons	Non-heritable
chr2	71576281	71576950	670	*	chr2	71576262	71576443	182	+	exon:173252	ENST00000698059.1	8291	DYSF	hg38_genes_exons	Non-heritable
chr2	71576281	71576950	670	*	chr2	71576268	71576443	176	+	exon:173281	ENST00000475076.5	8291	DYSF	hg38_genes_exons	Non-heritable
chr2	71576281	71576950	670	*	chr2	71576899	71577131	233	+	exon:173286	ENST00000479049.6	8291	DYSF	hg38_genes_exons	Non-heritable
chr2	71576281	71576950	670	*	chr2	71574372	71589592	15221	+	intron:147253	ENST00000258104.8	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71576281	71576950	670	*	chr2	71574372	71589592	15221	+	intron:147307	ENST00000409582.7	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71576281	71576950	670	*	chr2	71574372	71589592	15221	+	intron:147362	ENST00000409762.5	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71576281	71576950	670	*	chr2	71574372	71589592	15221	+	intron:147417	ENST00000413539.6	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71576281	71576950	670	*	chr2	71574372	71589592	15221	+	intron:147471	ENST00000429174.6	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71576281	71576950	670	*	chr2	71574372	71589592	15221	+	intron:147526	ENST00000410020.8	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71576281	71576950	670	*	chr2	71574372	71589592	15221	+	intron:147581	ENST00000394120.6	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71576281	71576950	670	*	chr2	71574372	71589592	15221	+	intron:147635	ENST00000409366.5	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71576281	71576950	670	*	chr2	71574372	71589592	15221	+	intron:147691	ENST00000409651.5	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71576281	71576950	670	*	chr2	71574372	71589592	15221	+	intron:147744	ENST00000409744.5	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71576281	71576950	670	*	chr2	71574372	71589592	15221	+	intron:147799	ENST00000410041.1	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71576281	71576950	670	*	chr2	71574372	71589592	15221	+	intron:147829	ENST00000698057.1	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71576281	71576950	670	*	chr2	71576444	71589592	13149	+	intron:147857	ENST00000698058.1	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71576281	71576950	670	*	chr2	71576444	71589592	13149	+	intron:147884	ENST00000698059.1	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71576281	71576950	670	*	chr2	71576444	71589592	13149	+	intron:147912	ENST00000475076.5	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71576281	71576950	670	*	chr2	71564768	71781719	216952	*	inter:2309				hg38_cpg_inter	Non-heritable
chr2	71578534	71579356	823	*	chr2	71574372	71589592	15221	+	intron:147253	ENST00000258104.8	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71578534	71579356	823	*	chr2	71574372	71589592	15221	+	intron:147307	ENST00000409582.7	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71578534	71579356	823	*	chr2	71574372	71589592	15221	+	intron:147362	ENST00000409762.5	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71578534	71579356	823	*	chr2	71574372	71589592	15221	+	intron:147417	ENST00000413539.6	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71578534	71579356	823	*	chr2	71574372	71589592	15221	+	intron:147471	ENST00000429174.6	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71578534	71579356	823	*	chr2	71574372	71589592	15221	+	intron:147526	ENST00000410020.8	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71578534	71579356	823	*	chr2	71574372	71589592	15221	+	intron:147581	ENST00000394120.6	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71578534	71579356	823	*	chr2	71574372	71589592	15221	+	intron:147635	ENST00000409366.5	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71578534	71579356	823	*	chr2	71574372	71589592	15221	+	intron:147691	ENST00000409651.5	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71578534	71579356	823	*	chr2	71574372	71589592	15221	+	intron:147744	ENST00000409744.5	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71578534	71579356	823	*	chr2	71574372	71589592	15221	+	intron:147799	ENST00000410041.1	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71578534	71579356	823	*	chr2	71574372	71589592	15221	+	intron:147829	ENST00000698057.1	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71578534	71579356	823	*	chr2	71576444	71589592	13149	+	intron:147857	ENST00000698058.1	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71578534	71579356	823	*	chr2	71576444	71589592	13149	+	intron:147884	ENST00000698059.1	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71578534	71579356	823	*	chr2	71576444	71589592	13149	+	intron:147912	ENST00000475076.5	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71578534	71579356	823	*	chr2	71577132	71589592	12461	+	intron:147916	ENST00000479049.6	8291	DYSF	hg38_genes_introns	Non-heritable
chr2	71578534	71579356	823	*	chr2	71564768	71781719	216952	*	inter:2309				hg38_cpg_inter	Non-heritable
chr2	71700808	71701284	477	*	chr2	71686764	71984181	297418	*	intergenic:2626				hg38_genes_intergenic	Non-heritable
chr2	71700808	71701284	477	*	chr2	71564768	71781719	216952	*	inter:2309				hg38_cpg_inter	Non-heritable
