reference	target_id	seqnames_hg19	pos_hg19	cell_type	marker_rank	marker_pvalue	signature_platform	mapping_status	seqnames_hg38	pos_hg38	overlaps_blacklist	overlaps_ct_snp	duplicated_reference_coordinate	eligible
"Lee"	"cg16371864"	"chr12"	123321254	"Inh"	28	1.34421063836728e-31	"850K"	"unique_liftover"	"chr12"	122836707	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg26427115"	"chr2"	26785891	"Inh"	29	2.1161477711059e-31	"850K"	"unique_liftover"	"chr2"	26563023	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg20217465"	"chr2"	217420142	"Inh"	30	2.34560157279778e-31	"850K"	"unique_liftover"	"chr2"	216555419	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00166203"	"chr3"	138642526	"Inh"	31	2.43469719235921e-31	"850K"	"unique_liftover"	"chr3"	138923684	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg23004960"	"chr7"	101268430	"Inh"	32	1.81714657227006e-30	"850K"	"unique_liftover"	"chr7"	101625150	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg04771042"	"chr8"	22411778	"Inh"	33	1.86703262934657e-30	"850K"	"unique_liftover"	"chr8"	22554265	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg08344844"	"chr15"	40397068	"Inh"	34	1.95094431226653e-30	"850K"	"unique_liftover"	"chr15"	40104867	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg03836261"	"chr15"	75941073	"Inh"	35	2.66235460617187e-30	"850K"	"unique_liftover"	"chr15"	75648732	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg15046740"	"chr13"	25316769	"Inh"	36	2.82079329170186e-30	"850K"	"unique_liftover"	"chr13"	24742631	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg17179881"	"chr22"	43507665	"Inh"	37	3.23601019901984e-30	"850K"	"unique_liftover"	"chr22"	43111659	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg02153855"	"chr1"	11041070	"Inh"	38	3.74825403825307e-30	"850K"	"unique_liftover"	"chr1"	10981013	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg20793623"	"chr3"	41236272	"Inh"	39	4.19938815821693e-30	"850K"	"unique_liftover"	"chr3"	41194781	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg18420188"	"chr1"	97004052	"Inh"	40	4.6563145883404e-30	"850K"	"unique_liftover"	"chr1"	96538496	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg04651042"	"chr7"	37956940	"Inh"	41	9.36404442756135e-30	"850K"	"unique_liftover"	"chr7"	37917338	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg16750903"	"chr12"	59313254	"Inh"	42	1.05284388934391e-29	"850K"	"unique_liftover"	"chr12"	58919473	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg09594069"	"chr7"	37956906	"Inh"	43	1.72363621988545e-29	"850K"	"unique_liftover"	"chr7"	37917304	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg03200166"	"chr11"	61335254	"Inh"	44	1.82857037253544e-29	"850K"	"unique_liftover"	"chr11"	61567782	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg03957671"	"chr7"	96638204	"Inh"	45	1.94901778844629e-29	"850K"	"unique_liftover"	"chr7"	97008892	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg20469837"	"chr2"	158114300	"Inh"	46	2.03600187140431e-29	"850K"	"unique_liftover"	"chr2"	157257788	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg26970173"	"chr8"	81413760	"Inh"	47	2.15018890221252e-29	"850K"	"unique_liftover"	"chr8"	80501525	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg10142436"	"chr15"	42209178	"Inh"	48	2.28343375272422e-29	"850K"	"unique_liftover"	"chr15"	41916980	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg05864868"	"chr6"	148899489	"Inh"	49	2.37614763671721e-29	"850K"	"unique_liftover"	"chr6"	148578353	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg04793527"	"chr2"	163099881	"Inh"	50	2.96502227477212e-29	"850K"	"unique_liftover"	"chr2"	162243371	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg02483661"	"chr1"	2460621	"Inh"	51	3.09872036612259e-29	"850K"	"unique_liftover"	"chr1"	2529182	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg08403885"	"chr2"	149373142	"Inh"	52	3.15218935385788e-29	"850K"	"unique_liftover"	"chr2"	148615573	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg18717423"	"chr3"	125986716	"Inh"	53	3.63492393167421e-29	"850K"	"unique_liftover"	"chr3"	126267873	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg18963953"	"chr6"	99288299	"Inh"	54	6.99396727573137e-29	"850K"	"unique_liftover"	"chr6"	98840423	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg09692695"	"chr2"	74668286	"Inh"	55	9.48072132547651e-29	"850K"	"unique_liftover"	"chr2"	74441159	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg07439373"	"chr10"	81159371	"Inh"	56	1.50308354107483e-28	"850K"	"unique_liftover"	"chr10"	79399615	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg16260424"	"chr1"	145092576	"Inh"	57	1.85328327342386e-28	"850K"	"unique_liftover"	"chr1"	148791789	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg11750851"	"chr1"	86047433	"Inh"	58	2.15507136825577e-28	"850K"	"unique_liftover"	"chr1"	85581750	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00938147"	"chr11"	125271953	"Inh"	59	2.18519950333975e-28	"850K"	"unique_liftover"	"chr11"	125402057	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg10253929"	"chr19"	41106155	"Inh"	60	2.78820554808177e-28	"850K"	"unique_liftover"	"chr19"	40600249	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg04307107"	"chr20"	50180603	"Inh"	61	3.12520840482464e-28	"850K"	"unique_liftover"	"chr20"	51564064	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg13096007"	"chr4"	24802340	"Inh"	62	4.18048623983601e-28	"850K"	"unique_liftover"	"chr4"	24800718	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00644814"	NA	NA	"Inh"	63	5.22308597785329e-28	"850K"	"invalid_source_coordinate"	NA	NA	FALSE	FALSE	FALSE	FALSE
"Lee"	"cg03714619"	"chr2"	45160445	"Inh"	64	5.22671515359351e-28	"850K"	"unique_liftover"	"chr2"	44933306	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg24685998"	"chr12"	59313279	"Inh"	65	5.30069184233902e-28	"850K"	"unique_liftover"	"chr12"	58919498	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg11668419"	"chr1"	68025026	"Inh"	66	6.92098228860302e-28	"850K"	"unique_liftover"	"chr1"	67559343	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg15296767"	"chr11"	64122743	"Inh"	67	7.88928627443748e-28	"850K"	"unique_liftover"	"chr11"	64355271	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg05587756"	"chr12"	10874734	"Inh"	68	8.46014136515885e-28	"850K"	"unique_liftover"	"chr12"	10722135	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg25104133"	"chr1"	178501588	"Inh"	69	9.7337659048959e-28	"850K"	"unique_liftover"	"chr1"	178532453	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg20525088"	"chr13"	112859484	"Inh"	70	1.3354222060683e-27	"850K"	"unique_liftover"	"chr13"	112205170	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg03952988"	"chr6"	6759524	"Inh"	71	1.38606093921732e-27	"850K"	"unique_liftover"	"chr6"	6759291	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg19809791"	"chr1"	17027832	"Inh"	72	1.42031379120042e-27	"850K"	"unique_liftover"	"chr1"	16701337	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg22488717"	"chr2"	26785946	"Inh"	73	1.8013990639939e-27	"850K"	"unique_liftover"	"chr2"	26563078	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg15524063"	"chr1"	43832916	"Inh"	74	1.87012235282436e-27	"850K"	"unique_liftover"	"chr1"	43367245	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg01845091"	"chr14"	64761519	"Inh"	75	1.91079631651107e-27	"850K"	"unique_liftover"	"chr14"	64294801	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg11013714"	"chr3"	138128339	"Inh"	76	2.20337225051246e-27	"850K"	"unique_liftover"	"chr3"	138409497	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg01481503"	"chr1"	40515642	"Inh"	77	2.29443443229579e-27	"850K"	"unique_liftover"	"chr1"	40049970	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg17510003"	"chr11"	131737914	"Inh"	78	2.31884903217382e-27	"850K"	"unique_liftover"	"chr11"	131868020	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg12412840"	"chr2"	45200393	"Inh"	79	2.33910113327347e-27	"850K"	"unique_liftover"	"chr2"	44973254	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg07890839"	"chr15"	67359525	"Inh"	80	2.49589520869754e-27	"850K"	"unique_liftover"	"chr15"	67067187	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg05208572"	"chr1"	17027941	"Inh"	81	2.53408976450046e-27	"850K"	"unique_liftover"	"chr1"	16701446	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg08083757"	"chr11"	133777831	"Inh"	82	2.54369045899637e-27	"850K"	"unique_liftover"	"chr11"	133907936	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg14202679"	"chr6"	99276357	"Inh"	83	3.29358073328404e-27	"850K"	"unique_liftover"	"chr6"	98828481	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00556100"	"chr1"	110407766	"Inh"	84	3.64911093882753e-27	"850K"	"unique_liftover"	"chr1"	109865144	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg15391182"	"chr3"	41236377	"Inh"	85	3.75499886296228e-27	"850K"	"unique_liftover"	"chr3"	41194886	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg03669698"	"chr22"	29707524	"Inh"	86	3.91533354237653e-27	"850K"	"unique_liftover"	"chr22"	29311534	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg23752000"	"chr17"	78442298	"Inh"	87	3.95611895071135e-27	"850K"	"unique_liftover"	"chr17"	80468498	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg13311402"	"chr7"	28724993	"Inh"	88	5.58412186427286e-27	"850K"	"unique_liftover"	"chr7"	28685376	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg03398383"	"chr2"	172941943	"Inh"	89	5.8406849172813e-27	"850K"	"unique_liftover"	"chr2"	172077215	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg06638827"	"chr12"	59313488	"Inh"	90	6.76027938405709e-27	"850K"	"unique_liftover"	"chr12"	58919707	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg15488513"	"chr7"	158356034	"Inh"	91	7.08221577278578e-27	"850K"	"unique_liftover"	"chr7"	158563342	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg25316901"	"chr1"	11039738	"Inh"	92	7.62722628331838e-27	"850K"	"unique_liftover"	"chr1"	10979681	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg18943588"	"chr10"	7517833	"Inh"	93	7.71667259714729e-27	"850K"	"unique_liftover"	"chr10"	7475871	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg15308067"	"chr5"	86689464	"Inh"	94	8.18474683413774e-27	"850K"	"unique_liftover"	"chr5"	87393647	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg03438782"	"chr11"	71894683	"Inh"	95	9.48599710143047e-27	"850K"	"unique_liftover"	"chr11"	72183639	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg02305961"	"chr14"	105157042	"Inh"	96	1.09987404692367e-26	"850K"	"unique_liftover"	"chr14"	104690705	FALSE	TRUE	FALSE	FALSE
"Lee"	"cg06869292"	"chr1"	182038423	"Inh"	97	1.15887983798429e-26	"850K"	"unique_liftover"	"chr1"	182069288	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg05776704"	"chr3"	149376672	"Inh"	98	1.38373943670312e-26	"850K"	"unique_liftover"	"chr3"	149658885	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg11839863"	"chr5"	142066121	"Inh"	99	1.5838252187301e-26	"850K"	"unique_liftover"	"chr5"	142686556	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg02232704"	NA	NA	"Inh"	100	1.60220192056444e-26	"850K"	"invalid_source_coordinate"	NA	NA	FALSE	FALSE	FALSE	FALSE
"Lee"	"cg24576425"	NA	NA	"Inh"	101	1.60469178318231e-26	"850K"	"invalid_source_coordinate"	NA	NA	FALSE	FALSE	FALSE	FALSE
"Lee"	"cg25196716"	"chr1"	17018684	"Inh"	102	1.70194815059563e-26	"850K"	"unique_liftover"	"chr1"	16692189	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg21108925"	"chr2"	28579135	"Inh"	103	1.97681056185581e-26	"850K"	"unique_liftover"	"chr2"	28356268	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg18328334"	"chr2"	218808652	"Inh"	104	2.03355222869368e-26	"850K"	"unique_liftover"	"chr2"	217943929	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg02988698"	NA	NA	"Inh"	105	2.20677143445417e-26	"850K"	"invalid_source_coordinate"	NA	NA	FALSE	FALSE	FALSE	FALSE
"Lee"	"cg12176709"	"chr11"	113346485	"Inh"	106	2.29622205509101e-26	"850K"	"unique_liftover"	"chr11"	113475763	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg13902110"	"chr5"	87990490	"Inh"	107	2.42076651473115e-26	"850K"	"unique_liftover"	"chr5"	88694673	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg12486308"	"chr19"	41106351	"Inh"	108	2.47883944658671e-26	"850K"	"unique_liftover"	"chr19"	40600445	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg11923916"	"chr17"	9550261	"Inh"	109	2.61846626332717e-26	"850K"	"unique_liftover"	"chr17"	9646944	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg07362977"	"chr15"	75941087	"Inh"	110	3.15041980878054e-26	"850K"	"unique_liftover"	"chr15"	75648746	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00484122"	"chr2"	20579065	"Inh"	111	3.21998710982186e-26	"850K"	"unique_liftover"	"chr2"	20379304	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg13798384"	"chr13"	67636112	"Inh"	112	3.24503839098884e-26	"850K"	"unique_liftover"	"chr13"	67061980	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg24249916"	"chr10"	95326178	"Inh"	113	3.71780598755808e-26	"850K"	"unique_liftover"	"chr10"	93566421	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg14788726"	"chr16"	27191053	"Inh"	114	3.77532155683758e-26	"850K"	"unique_liftover"	"chr16"	27179732	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg05806180"	"chr8"	70378959	"Inh"	115	3.95946317489732e-26	"850K"	"unique_liftover"	"chr8"	69466724	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg19705237"	"chr22"	37882553	"Inh"	116	4.16876921129665e-26	"850K"	"unique_liftover"	"chr22"	37486515	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg15203735"	"chr10"	48573302	"Inh"	117	4.25421539693179e-26	"850K"	"unique_liftover"	"chr10"	47166060	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg03442861"	"chr6"	131337169	"Inh"	118	4.66057860636284e-26	"850K"	"unique_liftover"	"chr6"	131016029	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg21047793"	"chr5"	68827253	"Inh"	119	5.15901993130219e-26	"850K"	"unique_liftover"	"chr5"	69531426	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg01942109"	"chr9"	93195810	"Inh"	120	6.34757334789682e-26	"850K"	"unique_liftover"	"chr9"	90433528	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg26230851"	"chr1"	161231273	"Inh"	121	6.54412242688978e-26	"850K"	"unique_liftover"	"chr1"	161261483	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg04058281"	"chr5"	980580	"Inh"	122	6.55784154657491e-26	"850K"	"unique_liftover"	"chr5"	980465	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00613562"	"chr8"	70378994	"Inh"	123	6.69012003558e-26	"850K"	"unique_liftover"	"chr8"	69466759	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg14681242"	"chr17"	47651550	"Inh"	124	7.25553234446801e-26	"850K"	"unique_liftover"	"chr17"	49574188	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg20091636"	"chr8"	61326482	"Inh"	125	7.48288904567461e-26	"850K"	"unique_liftover"	"chr8"	60413923	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg03000596"	"chr7"	73624373	"Inh"	126	7.95564811794095e-26	"850K"	"unique_liftover"	"chr7"	74210043	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg13875012"	"chr1"	11710610	"Inh"	127	8.26703898703492e-26	"850K"	"unique_liftover"	"chr1"	11650553	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg01290714"	"chr19"	18124639	"Inh"	128	9.21195515911568e-26	"850K"	"unique_liftover"	"chr19"	18013830	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg01488679"	"chr10"	95326098	"Inh"	129	9.57115067604746e-26	"850K"	"unique_liftover"	"chr10"	93566341	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg02155398"	"chr2"	45160490	"Inh"	130	9.65305123391082e-26	"850K"	"unique_liftover"	"chr2"	44933351	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg27409015"	"chr2"	158114424	"Inh"	131	1.01608288495095e-25	"850K"	"unique_liftover"	"chr2"	157257912	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg22650569"	"chr18"	26121656	"Inh"	132	1.02385892337229e-25	"850K"	"unique_liftover"	"chr18"	28541692	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg10505580"	"chr1"	32238660	"Inh"	133	1.06132763429805e-25	"850K"	"unique_liftover"	"chr1"	31773059	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg04812615"	"chr15"	40545326	"Inh"	134	1.10750452706935e-25	"850K"	"unique_liftover"	"chr15"	40253125	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg07707031"	"chr17"	79504142	"Inh"	135	1.17071746792197e-25	"850K"	"unique_liftover"	"chr17"	81537116	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00133289"	"chr11"	5710989	"Inh"	136	1.20492575117724e-25	"850K"	"unique_liftover"	"chr11"	5689759	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg20893579"	"chr22"	38215064	"Inh"	137	1.27028321392025e-25	"850K"	"unique_liftover"	"chr22"	37819057	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg06163738"	"chr7"	1718517	"Inh"	138	1.28575654293902e-25	"850K"	"unique_liftover"	"chr7"	1678881	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg01059913"	"chr12"	120033155	"Inh"	139	1.29088453678985e-25	"850K"	"unique_liftover"	"chr12"	119595350	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg02972065"	"chr2"	76483676	"Inh"	140	1.35677998561342e-25	"850K"	"unique_liftover"	"chr2"	76256550	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00030774"	"chr15"	29432143	"Inh"	141	1.38232010349487e-25	"850K"	"unique_liftover"	"chr15"	29139940	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg25181655"	"chr5"	178422888	"Inh"	142	1.44783450830951e-25	"850K"	"unique_liftover"	"chr5"	178995887	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg10976554"	"chr16"	84091831	"Inh"	143	1.57432477453943e-25	"850K"	"unique_liftover"	"chr16"	84058226	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00456299"	"chr1"	22677736	"Inh"	144	1.70769945328394e-25	"850K"	"unique_liftover"	"chr1"	22351243	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg08967106"	"chr17"	35014412	"Inh"	145	1.71624583935725e-25	"850K"	"unique_liftover"	"chr17"	36657981	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg07002447"	"chr19"	19648890	"Inh"	146	1.72869020164259e-25	"850K"	"unique_liftover"	"chr19"	19538081	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg08535779"	"chr1"	2475961	"Inh"	147	1.79011744815384e-25	"850K"	"unique_liftover"	"chr1"	2544522	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg12768969"	"chr1"	24439287	"Inh"	148	1.84110173532919e-25	"850K"	"unique_liftover"	"chr1"	24112797	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg13197200"	"chr17"	72272408	"Inh"	149	2.08503590082999e-25	"850K"	"unique_liftover"	"chr17"	74276269	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg27005749"	"chr8"	141608646	"Inh"	150	2.5607913256134e-25	"850K"	"unique_liftover"	"chr8"	140598547	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg05508585"	"chr10"	118900001	"Inh"	151	2.69938876457984e-25	"850K"	"unique_liftover"	"chr10"	117140490	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg23352747"	"chr1"	21835436	"Inh"	152	2.74326279131344e-25	"850K"	"unique_liftover"	"chr1"	21508943	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg19569294"	"chr14"	70115880	"Inh"	153	2.89840865775143e-25	"850K"	"unique_liftover"	"chr14"	69649163	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg13674411"	"chr1"	204232677	"Inh"	154	2.95850799322683e-25	"850K"	"unique_liftover"	"chr1"	204263549	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg03920991"	"chr7"	96637185	"Inh"	155	3.05500332871821e-25	"850K"	"unique_liftover"	"chr7"	97007873	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg24981593"	"chr2"	45160253	"Inh"	156	3.05572435938393e-25	"850K"	"unique_liftover"	"chr2"	44933114	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg04489012"	"chr1"	151812710	"Inh"	157	3.2834425978971e-25	"850K"	"unique_liftover"	"chr1"	151840234	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg22990967"	"chr6"	167567203	"Inh"	158	3.3396669006104e-25	"850K"	"unique_liftover"	"chr6"	167153715	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg19478288"	"chr6"	159638598	"Inh"	159	3.44807562195216e-25	"850K"	"unique_liftover"	"chr6"	159217566	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg12021814"	"chr2"	172973195	"Inh"	160	3.45963624388764e-25	"850K"	"unique_liftover"	"chr2"	172108467	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00992297"	"chr5"	141061943	"Inh"	161	3.49331625771216e-25	"850K"	"unique_liftover"	"chr5"	141682376	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg07841403"	"chr8"	54776069	"Inh"	162	4.0150064492154e-25	"850K"	"unique_liftover"	"chr8"	53863509	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg24280512"	"chr1"	17199384	"Inh"	163	4.48398129741465e-25	"850K"	"unique_liftover"	"chr1"	16872889	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg13546954"	"chr1"	160016837	"Inh"	164	4.75474427693618e-25	"850K"	"unique_liftover"	"chr1"	160047047	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg04453971"	NA	NA	"Inh"	165	4.8549798950754e-25	"850K"	"invalid_source_coordinate"	NA	NA	FALSE	FALSE	FALSE	FALSE
"Lee"	"cg21692885"	"chr21"	47984624	"Inh"	166	4.88405845186802e-25	"850K"	"unique_liftover"	"chr21"	46564711	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00005597"	"chr14"	70102931	"Inh"	167	4.90432338513849e-25	"850K"	"unique_liftover"	"chr14"	69636214	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg06161814"	"chr7"	37956963	"Inh"	168	5.00892032300983e-25	"850K"	"unique_liftover"	"chr7"	37917361	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg13875194"	"chr10"	60271722	"Inh"	169	5.19549945585217e-25	"850K"	"unique_liftover"	"chr10"	58511962	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg14503529"	"chr4"	144324486	"Inh"	170	6.9142882502004e-25	"850K"	"unique_liftover"	"chr4"	143403333	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg20690125"	"chr17"	74476978	"Inh"	171	7.38976100080133e-25	"850K"	"unique_liftover"	"chr17"	76480896	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg09527438"	"chr9"	130341468	"Inh"	172	7.67848981736739e-25	"850K"	"unique_liftover"	"chr9"	127579189	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg19921957"	"chr4"	57985438	"Inh"	173	8.24713848357136e-25	"850K"	"unique_liftover"	"chr4"	57119272	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg12186997"	"chr18"	51225513	"Inh"	174	8.78736198393547e-25	"850K"	"unique_liftover"	"chr18"	53699143	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg10604476"	"chr19"	10403908	"Inh"	175	9.48806145349178e-25	"850K"	"unique_liftover"	"chr19"	10293232	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg04817508"	"chr3"	129346470	"Inh"	176	1.01496288437397e-24	"850K"	"unique_liftover"	"chr3"	129627627	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg17731696"	"chr8"	66734530	"Inh"	177	1.07236965885313e-24	"850K"	"unique_liftover"	"chr8"	65822295	FALSE	TRUE	FALSE	FALSE
"Lee"	"cg00734592"	"chr7"	138793064	"Inh"	178	1.0727139385195e-24	"850K"	"unique_liftover"	"chr7"	139108318	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg10883827"	"chr1"	66805875	"Inh"	179	1.07525289485054e-24	"850K"	"unique_liftover"	"chr1"	66340192	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg13651986"	"chr2"	175548447	"Inh"	180	1.11062557312468e-24	"850K"	"unique_liftover"	"chr2"	174683719	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg25214062"	"chr10"	84137592	"Inh"	181	1.12342510407086e-24	"850K"	"unique_liftover"	"chr10"	82377836	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg02640173"	NA	NA	"Inh"	182	1.17730753407217e-24	"850K"	"invalid_source_coordinate"	NA	NA	FALSE	FALSE	FALSE	FALSE
"Lee"	"cg08963419"	"chr19"	10402829	"Inh"	183	1.22139299723997e-24	"850K"	"unique_liftover"	"chr19"	10292153	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg23333125"	"chr7"	2803065	"Inh"	184	1.33203868830984e-24	"850K"	"unique_liftover"	"chr7"	2763431	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg25721744"	"chr10"	102767357	"Inh"	185	1.4479556638646e-24	"850K"	"unique_liftover"	"chr10"	101007600	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg05674863"	"chr14"	74231652	"Inh"	186	1.50369219106864e-24	"850K"	"unique_liftover"	"chr14"	73764949	FALSE	FALSE	FALSE	TRUE
